ArkansasRockCity;ARLR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
16;0.00;0.01;2.50;2.02;4.63;0.34;0.79;0.81;0.62;0.37;1.02;0.96;;1.53;1.25;1.47;0.10;1.00;1.52;0.92;0.04;0.12;-0.10;0.00;10.57;0.13;10.35;0.09;47.18;16.76;15.10;3.24;12.08;1.45;0.60;58.35;4.39;83.78;82.54
34;0.01;-0.01;-0.52;0.09;-0.69;-0.02;0.09;0.25;2.39;0.02;1.22;1.14;;0.47;0.40;17.95;0.27;1.04;0.06;0.63;-0.10;0.39;0.26;-0.05;9.46;0.30;9.24;-0.08;11.54;6.79;-0.59;0.76;4.59;0.46;1.67;22.67;2.28;26.22;23.89
537;0.00;0.01;-0.05;-0.32;-0.43;-0.02;-0.03;0.50;0.73;-0.10;0.65;0.98;;0.02;0.85;-15.75;0.05;0.66;0.26;0.82;0.19;-0.27;0.07;0.07;1.99;0.00;1.93;0.06;11.85;9.91;-1.69;3.76;-0.13;0.74;-1.03;12.82;2.17;16.91;11.64
538;-0.01;-0.05;0.44;-0.66;-0.21;-0.03;-0.11;0.74;0.46;0.48;-0.28;-0.62;;0.65;0.44;-1.70;-0.05;-0.11;0.78;0.43;-0.04;0.37;-0.07;-0.08;7.40;0.18;7.80;-0.58;3.68;4.71;-2.42;4.17;-2.79;0.65;1.43;12.51;1.72;16.16;9.47
704;0.01;-0.07;-0.51;1.48;0.93;-0.05;-0.09;0.49;-0.67;-0.28;0.45;-0.12;;-0.29;0.40;1.44;-0.08;0.03;-0.03;0.54;0.00;0.47;-0.01;0.32;0.04;1.26;-0.63;-0.60;14.84;6.51;6.39;1.55;0.39;0.34;3.95;18.83;1.24;24.82;15.90
932;0.01;-0.07;2.88;-0.43;2.31;-0.12;-0.11;0.37;-0.12;-0.06;0.61;1.48;;-0.35;0.52;0.37;0.18;0.66;0.12;0.51;0.03;0.03;0.08;-0.13;5.12;0.35;5.42;-0.65;11.79;6.63;3.61;5.03;-3.47;0.77;-0.53;16.38;1.87;28.27;11.14
2077;-0.02;-0.06;0.70;-0.04;0.55;0.04;0.41;0.91;0.10;-0.20;0.39;0.74;;0.76;0.67;3.30;-0.09;0.84;0.94;0.58;-0.19;-0.04;0.04;-0.09;9.82;0.00;10.50;-0.68;17.29;10.55;1.19;3.59;1.97;0.85;-0.61;26.50;3.16;36.10;35.72
2333;0.00;-0.10;0.07;0.47;0.50;0.04;0.32;0.61;-0.96;0.13;1.19;-0.93;;0.54;0.53;-5.02;0.05;0.47;0.77;0.70;0.23;0.47;-0.04;0.04;7.49;0.57;7.88;-0.96;15.63;10.15;2.51;3.04;-0.07;0.60;2.54;25.67;2.82;34.26;33.04
2338;0.02;0.12;-0.28;2.45;2.19;-0.05;0.48;0.52;2.82;0.27;0.69;1.68;;0.87;1.11;-16.23;0.62;0.93;0.38;0.86;0.09;0.27;0.12;0.08;8.63;0.53;6.76;1.33;27.64;13.11;11.68;4.89;-2.04;0.84;1.75;38.02;3.30;53.11;46.27
2359;-0.01;-0.05;-0.29;0.21;-0.42;-0.07;0.10;0.66;0.50;0.55;0.25;0.71;;0.12;0.89;5.49;0.71;0.27;0.01;0.77;-0.13;0.10;0.28;-0.04;3.93;0.40;4.12;-0.59;12.12;9.61;0.49;3.07;-1.05;0.54;0.32;16.37;2.33;20.88;16.59
2388;0.00;-0.03;0.46;-0.06;0.41;0.06;0.15;0.79;0.75;0.70;0.62;-0.40;;0.40;0.40;-7.98;0.69;0.34;0.10;0.86;-0.15;0.06;-0.04;-0.02;1.17;0.93;0.53;-0.29;20.64;13.75;0.62;3.62;2.66;0.90;0.21;22.02;2.80;30.30;26.54
2395;-0.01;-0.04;0.34;-0.53;-0.28;-0.02;-0.01;0.43;1.42;-0.15;-0.50;-0.09;;0.55;-0.40;-1.43;-0.13;0.25;0.68;0.13;0.15;-0.01;0.04;-0.05;0.77;-0.19;1.44;-0.48;4.01;5.69;-1.96;0.41;-0.14;0.07;-0.27;4.51;1.28;6.84;3.96
2461;-0.01;0.02;-0.28;-0.24;-0.45;-0.07;0.02;0.55;2.16;0.31;0.59;1.37;;0.09;0.83;-0.52;0.53;0.60;-0.07;0.59;0.25;-0.13;-0.05;-0.10;5.02;0.08;4.82;0.13;4.84;8.43;-1.73;-1.41;-0.45;-0.31;-1.12;8.75;2.17;12.77;7.29
2773;0.01;0.01;-0.23;-0.08;-0.20;-0.07;-0.11;0.26;0.90;0.13;0.46;0.58;;-0.36;0.32;-5.74;0.08;0.55;-0.15;0.54;-0.15;-0.17;-0.08;-0.07;3.79;1.18;2.46;0.15;5.40;4.92;-0.86;2.98;-1.64;0.49;-1.22;7.98;1.23;10.42;3.95
2830;-0.01;0.01;0.88;-0.50;0.55;-0.03;0.04;0.59;2.01;-0.37;0.21;0.08;;0.53;0.57;10.07;0.04;0.24;0.75;0.51;-0.17;-0.26;-0.17;-0.06;-1.01;-0.16;-0.87;0.03;11.53;10.96;-0.76;2.36;-1.03;0.40;-1.59;8.93;2.10;15.90;9.01
3039;0.00;0.02;1.05;0.37;1.58;0.20;0.33;0.51;1.28;-0.17;1.27;0.46;;0.62;0.16;-112877690184275.00;0.39;0.81;0.31;0.50;-0.09;0.27;-0.14;0.25;3.81;1.78;1.81;0.21;17.32;11.89;3.96;1.23;0.24;0.26;2.57;23.69;2.56;35.03;35.30
3061;-0.01;0.21;0.58;0.11;0.96;0.01;0.38;0.60;0.50;0.28;0.74;1.12;;0.61;0.87;-2.48;0.38;1.03;0.46;0.85;0.04;-0.11;-0.07;0.19;10.43;0.31;8.12;2.00;18.67;11.99;1.74;3.89;1.04;0.85;0.42;29.52;3.21;40.55;37.32
3140;0.01;0.04;1.03;0.91;1.79;-0.01;0.45;0.71;4.52;1.17;0.48;1.22;;0.55;1.08;7.02;1.18;0.73;0.42;0.94;0.06;0.01;0.19;-0.13;11.55;0.12;11.01;0.42;25.37;14.19;6.59;5.19;-0.61;1.00;-0.64;36.28;3.94;51.72;45.17
3160;0.11;-0.03;-0.32;0.11;-0.02;-0.10;0.04;0.20;0.77;0.98;0.69;0.23;;-0.07;-0.23;-3.30;0.66;0.20;0.10;0.31;0.15;0.06;-0.11;-0.01;6.06;0.07;5.76;0.23;13.20;5.43;-0.09;1.50;6.36;0.72;0.24;19.50;1.66;23.59;17.92
3310;0.11;0.42;0.68;2.49;3.55;-0.01;0.69;0.76;1.65;1.37;1.10;0.47;;-0.03;0.59;3.49;1.19;0.33;0.03;0.83;-0.07;-0.09;0.16;-0.07;16.38;-0.36;11.96;4.78;32.88;11.92;13.83;4.38;2.75;1.06;-0.76;48.49;3.58;68.52;61.97
3468;-0.01;0.14;0.54;0.29;1.12;-0.01;0.22;0.57;2.03;0.85;0.53;1.05;;-0.51;0.92;-4.44;0.76;0.45;-0.30;0.60;0.27;0.35;-0.16;-0.03;3.85;0.24;2.24;1.37;15.44;9.43;2.54;3.70;-0.22;0.73;1.59;20.89;2.11;29.65;25.10
3507;-0.02;0.17;0.09;2.54;2.93;0.18;0.66;0.85;0.16;0.38;0.92;1.13;;1.60;1.18;5.08;0.61;0.84;0.52;0.96;0.47;0.09;-0.15;-0.04;10.60;0.55;8.45;1.60;33.60;14.75;12.88;3.97;2.00;0.93;0.25;44.46;3.80;63.11;62.17
3593;-0.01;-0.01;1.78;0.51;2.03;0.15;0.33;0.89;0.51;0.25;0.51;0.91;;0.04;1.24;-5.64;0.32;0.74;0.17;0.82;0.24;-0.02;0.24;-0.07;7.07;0.57;6.64;-0.15;25.54;11.33;6.11;5.42;2.68;1.26;-0.46;32.14;2.93;45.82;42.49
3612;0.00;-0.01;0.92;0.26;1.16;-0.03;0.14;0.80;-1.57;0.24;0.17;0.55;;1.00;0.62;-4.61;0.26;0.37;0.55;0.39;0.09;-0.08;0.01;0.02;1.43;0.00;1.56;-0.14;17.04;12.06;3.12;3.72;-1.86;0.62;-0.32;18.15;2.57;28.19;20.20
3931;0.12;-0.12;2.00;-0.21;1.77;-0.01;0.59;0.87;-0.26;1.77;1.11;-0.09;;0.30;0.49;-3.02;1.32;0.70;0.02;0.80;0.13;0.29;0.03;0.04;7.38;0.22;7.70;-0.54;21.59;15.59;2.97;5.62;-2.58;0.95;1.66;30.63;3.89;45.89;42.21
3937;0.01;0.02;0.84;1.99;3.03;0.11;0.81;0.79;0.13;1.71;0.80;1.93;;1.41;1.12;15.96;0.68;1.06;1.31;0.82;-0.04;-0.04;-0.16;0.09;10.85;0.22;10.40;0.23;44.81;18.14;11.66;1.07;13.94;1.14;0.25;55.92;4.67;77.05;74.96
3959;0.00;0.00;0.03;0.17;0.13;-0.01;0.44;0.76;0.84;0.53;0.54;1.27;;1.29;0.36;1.85;0.38;0.91;0.89;0.71;-0.01;-0.21;0.07;-0.04;8.89;-0.12;9.05;-0.04;18.10;13.44;0.91;3.25;0.50;0.68;-1.26;25.73;3.59;35.10;34.38
3961;-0.01;-0.08;-0.55;-0.53;-1.62;-0.08;0.01;0.30;-0.35;-0.31;0.55;0.79;;0.51;-0.08;-1.92;0.02;0.47;-0.04;0.16;0.19;0.03;0.45;0.02;0.34;0.81;0.44;-0.90;-0.93;4.00;-3.74;-0.17;-1.01;-0.10;0.24;-0.34;0.84;-3.31;-2.15
4005;-0.01;0.07;0.23;0.56;0.92;-0.09;-0.22;0.77;-0.06;0.27;0.10;0.26;;-0.29;1.01;7.34;0.64;0.15;-0.37;0.86;0.02;-0.06;-0.07;-0.09;-0.07;1.36;-2.05;0.63;20.85;10.63;3.25;1.50;5.47;0.66;-0.76;20.03;1.92;27.71;13.39
4090;-0.01;0.02;0.79;0.20;1.06;0.08;-0.03;0.46;-0.70;-0.56;0.41;0.94;;-0.16;0.25;-16.49;-0.45;0.64;0.26;0.10;0.06;0.06;-0.06;0.15;0.31;-0.06;0.21;0.16;9.08;4.78;2.59;3.94;-2.24;0.64;1.05;10.44;0.98;16.20;11.94
4335;0.00;0.00;0.94;0.36;1.31;0.11;0.13;0.68;0.07;0.12;0.72;0.59;;0.57;0.55;112877690184296.00;0.09;0.48;0.40;0.54;-0.09;0.24;0.00;0.26;2.35;0.59;1.70;0.06;19.98;10.15;3.70;5.36;0.78;1.12;2.47;24.80;2.20;34.40;30.12
4490;-0.03;0.13;0.24;0.43;0.64;0.04;0.35;0.68;0.15;0.43;0.60;0.10;;0.18;0.38;-6.77;0.30;0.48;0.45;0.34;0.05;0.22;0.14;-0.10;4.55;1.19;2.23;1.13;17.33;11.01;2.62;0.13;3.56;0.26;0.61;22.49;2.43;30.54;30.52
4576;0.01;-0.04;1.05;0.00;0.75;0.09;0.08;0.70;-0.85;-0.21;0.47;0.78;;-0.41;0.18;-2.31;-0.13;0.58;-0.13;0.38;0.21;-0.07;0.28;0.25;6.69;0.22;6.81;-0.34;8.94;3.64;2.12;4.52;-1.34;0.82;0.92;16.55;1.41;22.42;20.35
4721;0.00;-0.08;-0.09;-0.46;-0.54;0.00;0.16;0.74;-0.43;0.28;-0.22;0.05;;0.38;0.37;-0.03;0.07;0.36;0.26;0.65;-0.17;0.07;-0.09;0.12;-1.26;-0.16;-0.26;-0.84;7.40;10.21;-2.46;0.58;-0.92;0.05;0.96;7.10;2.02;10.45;10.35
5002;-0.02;0.05;0.50;-1.17;-0.82;-0.09;0.06;0.77;-0.08;0.71;0.43;0.53;;0.01;0.60;11.10;0.21;0.76;-0.01;0.48;0.12;0.02;0.17;0.01;-1.84;-0.09;-2.09;0.33;9.44;11.60;-4.85;0.34;2.34;0.22;0.15;7.74;2.11;10.47;6.77
5006;-0.02;-0.07;1.14;-0.35;0.86;0.01;0.42;0.77;0.81;1.27;0.51;0.37;;-0.21;0.82;0.37;1.23;0.77;-0.01;0.73;0.18;-0.06;-0.15;0.12;8.68;-0.10;9.53;-0.75;18.39;12.51;0.55;6.49;-1.17;1.22;0.27;27.34;3.46;38.68;35.99
5045;-0.02;0.12;1.66;1.06;2.76;0.19;-0.10;0.30;-0.44;0.23;1.01;0.65;;0.16;1.24;-5.26;0.01;0.64;-0.03;0.73;0.23;-0.09;0.05;-0.08;4.66;0.79;2.76;1.12;15.71;6.16;8.61;2.35;-1.41;0.38;-0.81;19.56;1.51;31.97;22.31
5153;-0.04;-0.07;-0.38;0.07;-0.38;0.03;0.11;0.51;-1.53;0.19;0.54;0.63;;0.62;0.75;5.20;0.31;0.36;0.59;0.65;0.18;-0.05;-0.05;0.00;0.13;0.66;0.41;-0.94;16.68;12.97;-0.41;2.37;1.76;0.59;-0.26;16.56;2.64;21.97;19.42
5178;-0.01;0.04;1.06;0.17;1.34;0.03;0.05;0.77;-0.68;0.21;-0.11;-0.58;;-0.25;0.44;1.98;0.17;0.06;-0.34;0.73;0.31;-0.09;-0.09;-0.10;-0.83;-0.10;-1.08;0.35;11.00;7.39;2.98;0.03;0.59;0.05;-0.92;9.24;1.37;16.87;11.02
5437;-0.01;0.16;0.18;1.39;1.58;0.12;0.29;0.78;0.66;1.18;0.21;-0.17;;-0.45;0.72;-22.28;1.23;0.70;-0.48;0.78;0.08;0.13;0.14;0.12;7.97;0.80;5.62;1.55;22.95;11.69;7.31;4.15;-0.20;0.82;1.25;32.17;2.90;44.36;41.04
5454;0.00;-0.05;-0.38;0.32;-0.15;-0.03;0.38;0.79;0.64;-0.06;0.65;0.10;;1.59;1.02;3.51;-0.06;0.40;1.33;0.78;-0.12;0.00;0.05;-0.07;6.37;-0.12;6.96;-0.46;18.19;12.96;0.83;3.39;1.01;0.75;-0.31;24.25;3.29;31.99;31.05
5568;0.02;-0.05;1.59;0.30;1.94;-0.02;0.46;0.82;-0.64;1.58;0.22;0.68;;0.51;-0.17;-112877690184313.00;1.37;0.60;-0.04;0.16;-0.02;0.37;-0.08;0.19;7.72;0.59;7.54;-0.40;19.09;10.80;4.71;1.65;1.93;0.46;2.82;29.63;2.91;42.98;38.30
5721;-0.01;-0.04;1.88;-0.07;1.72;0.17;0.13;0.88;-4.83;0.09;0.72;0.11;;0.40;0.17;6.10;-0.07;0.64;0.10;0.48;0.35;0.34;0.04;0.08;7.89;-0.05;8.37;-0.43;11.35;5.99;3.40;0.66;1.30;0.22;2.09;21.33;2.03;31.79;28.26
5729;-0.02;0.02;-0.73;0.57;-0.11;-0.07;0.00;0.64;-0.32;-0.19;0.52;0.49;;0.84;0.56;14.52;-0.35;0.34;0.90;0.48;-0.04;-0.14;-0.05;0.19;-0.08;0.27;-0.45;0.10;11.28;10.05;1.38;2.29;-2.44;0.30;0.24;11.44;1.96;16.00;9.70
