NEBoston;MABOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
69;-0.02;0.06;2.04;-0.27;1.98;0.11;0.22;0.45;;0.68;;0.77;;-0.05;0.77;0.67;0.77;0.79;0.05;0.68;-0.32;0.35;-0.17;0.10;9.20;0.15;8.53;0.53;17.55;9.47;2.73;5.38;-0.03;1.07;2.28;29.03;2.75;42.09;36.15
121;-0.03;-0.02;1.41;0.54;1.48;0.00;0.25;0.66;;0.79;;0.73;;0.27;0.75;0.67;0.62;0.59;0.23;0.71;0.12;0.05;0.43;0.04;4.32;0.87;3.77;-0.32;19.48;12.15;5.50;2.06;-0.24;0.40;0.44;24.24;2.81;35.87;29.41
125;-0.04;0.39;-0.29;2.09;1.77;0.06;0.02;0.46;;0.40;;0.42;;-0.05;0.40;0.67;0.43;0.40;-0.03;0.51;-0.36;0.32;0.37;-0.15;11.45;0.20;7.58;3.67;17.33;5.07;9.89;0.96;1.42;0.29;0.87;29.65;1.77;39.63;31.56
126;-0.04;0.15;4.96;0.13;5.30;0.32;0.55;0.74;;1.02;;0.95;;0.16;0.71;0.67;1.03;0.86;0.16;0.69;-0.02;0.41;-0.10;0.14;10.14;0.26;8.59;1.30;30.16;13.08;10.58;5.93;0.58;1.22;2.75;43.06;3.47;68.31;62.04
238;0.32;0.02;5.67;0.50;6.34;0.40;0.45;0.72;;0.83;;0.67;;-0.08;0.75;0.67;0.91;0.73;0.03;0.69;0.10;-0.19;0.18;0.01;13.66;-0.16;11.98;1.84;27.83;9.44;13.83;4.56;0.00;0.91;-0.93;40.56;3.08;68.07;59.56
246;-0.01;0.00;3.87;0.42;4.30;0.35;0.29;0.57;;0.73;;0.88;;0.37;0.66;0.67;0.61;0.71;0.32;0.69;0.35;0.48;-0.03;0.05;12.84;-0.71;13.64;-0.09;21.73;7.62;9.82;3.57;0.72;0.76;2.66;37.23;2.89;57.89;51.81
467;-0.04;-0.05;2.89;-0.14;2.69;0.17;0.33;0.72;;-0.20;;0.86;;0.72;0.72;0.67;0.02;0.85;0.85;0.70;0.29;0.28;-0.04;0.00;2.28;1.11;1.86;-0.68;22.93;14.73;5.07;3.15;-0.02;0.63;1.40;26.62;3.13;42.87;37.53
811;0.00;-0.04;-0.13;1.66;1.56;0.14;0.07;0.48;;0.48;;0.49;;-0.15;0.44;0.67;0.46;0.55;-0.09;0.50;0.23;0.08;-0.07;0.02;1.96;1.31;1.03;-0.39;23.57;8.98;8.05;3.47;3.06;0.90;0.51;26.03;1.90;35.66;31.04
1058;0.03;-0.10;4.39;0.19;4.47;0.29;0.48;0.71;;0.98;;0.81;;-0.40;0.65;0.67;0.92;0.78;-0.09;0.67;-0.14;0.06;0.04;0.11;9.05;0.35;9.53;-0.83;33.26;10.20;9.72;1.42;11.91;1.08;0.86;43.16;2.99;64.60;60.01
1073;0.02;-0.07;-0.01;0.26;0.17;-0.06;0.35;0.41;;0.86;;0.45;;0.58;0.71;0.67;0.86;0.61;0.66;0.69;0.63;0.09;0.03;0.08;0.90;0.55;0.96;-0.61;20.95;15.63;1.26;2.32;1.74;0.58;0.82;22.67;3.22;31.26;28.15
1100;-0.03;0.05;3.35;0.12;3.42;0.32;0.58;0.77;;1.08;;0.89;;-0.27;0.72;0.67;1.05;0.84;-0.28;0.69;-0.19;0.49;0.07;-0.07;5.71;0.68;4.69;0.34;23.61;13.05;7.31;4.01;-0.75;0.75;2.11;31.44;3.08;49.81;50.87
1289;0.05;-0.02;-0.37;-0.15;-0.53;0.03;0.26;0.71;;0.11;;0.61;;0.61;0.66;0.67;0.21;0.62;0.61;0.69;0.19;0.26;0.04;-0.18;4.88;1.53;3.31;0.04;13.12;12.49;-1.48;2.82;-0.71;0.52;0.42;18.42;2.83;23.85;24.33
1757;0.06;-0.04;1.62;0.18;1.79;0.13;0.45;0.76;;0.87;;0.64;;0.14;0.69;0.67;0.86;0.72;0.12;0.70;0.18;0.12;0.04;0.07;7.82;0.82;7.05;-0.05;20.28;12.31;4.13;3.48;0.37;0.72;0.95;29.05;3.17;42.55;41.36
1761;0.09;-0.07;0.93;-0.32;0.58;-0.07;0.41;0.73;;0.75;;0.55;;0.19;0.65;0.67;0.68;0.65;0.21;0.69;0.53;-0.26;0.04;-0.06;1.69;2.14;-0.14;-0.31;17.58;14.83;0.28;3.28;-0.81;0.60;-1.61;17.66;2.95;26.87;23.99
1768;-0.02;0.04;0.35;2.48;2.75;0.07;0.08;0.69;;0.66;;0.54;;-0.09;0.69;0.67;0.67;0.59;-0.08;0.68;0.20;0.18;0.11;0.21;11.69;-0.32;11.67;0.35;26.38;6.91;13.09;2.81;3.58;0.80;1.92;40.00;2.55;54.95;43.39
1965;0.00;0.05;1.50;0.04;1.64;-0.03;0.10;0.71;;0.07;;0.87;;-0.30;0.63;0.67;0.12;0.58;-0.26;0.66;0.04;-0.09;-0.04;0.17;9.78;0.26;9.01;0.51;11.78;4.58;3.23;4.62;-0.65;0.88;0.39;21.94;1.82;31.61;23.30
2079;-0.02;0.06;-0.39;0.01;-0.31;-0.02;0.18;0.71;;0.27;;0.56;;0.14;0.68;0.67;0.39;0.67;0.25;0.67;1.25;0.38;-0.02;0.06;6.72;0.40;5.81;0.51;12.52;10.55;-0.75;3.03;-0.32;0.59;2.21;21.45;2.69;27.19;24.46
2084;0.05;0.23;0.42;0.56;1.22;0.03;0.24;0.57;;0.53;;0.57;;0.17;0.65;0.67;0.60;0.47;0.06;0.61;-0.33;1.07;0.04;-0.08;7.24;0.10;4.62;2.52;15.85;9.25;3.65;3.36;-0.42;0.64;4.96;28.05;2.31;37.65;33.55
2262;0.16;-0.03;2.19;0.34;2.70;0.05;0.40;0.68;;0.79;;0.54;;0.01;0.68;0.67;0.84;0.65;-0.12;0.69;0.12;0.85;-0.04;0.21;5.43;0.83;4.09;0.51;21.58;11.65;6.09;3.19;0.66;0.68;5.29;32.31;2.74;47.58;41.56
2423;0.05;-0.05;0.17;-0.04;0.25;-0.17;0.05;0.55;;0.31;;0.42;;0.02;0.49;0.67;0.22;0.44;-0.03;0.59;0.59;-0.14;-0.12;-0.04;5.83;0.74;5.34;-0.24;11.56;6.18;0.15;3.27;1.96;0.78;-0.86;16.53;1.77;21.74;13.17
