INTippecanoe;INWLA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
45;0.00;-0.09;0.33;0.71;1.01;-0.01;0.28;0.62;;0.83;0.62;0.87;;-0.08;0.69;0.55;0.79;0.67;-0.06;0.66;-0.41;0.32;-0.06;0.12;4.31;0.55;4.69;-0.93;14.74;11.07;4.22;-0.16;-0.38;-0.06;2.20;21.25;2.68;31.11;26.61
68;0.00;-0.02;0.29;0.09;0.33;0.05;0.21;0.57;;0.47;0.52;1.14;;0.35;0.84;0.64;0.39;0.64;0.52;0.77;0.21;0.10;0.04;-0.04;3.24;0.15;3.27;-0.18;15.82;12.82;1.05;1.06;0.90;0.27;0.27;19.33;2.89;27.59;24.86
135;0.00;0.02;-0.63;1.49;0.88;0.01;0.41;0.54;;0.63;0.72;0.66;;0.50;0.82;0.63;0.53;0.79;0.51;0.75;-0.15;0.02;0.00;0.15;10.27;0.60;9.47;0.21;25.07;10.88;6.19;5.55;2.45;1.27;0.84;36.18;3.12;46.73;44.62
292;0.00;0.04;2.06;-0.09;1.79;0.21;0.17;0.64;;0.53;0.80;0.68;;0.20;0.63;0.22;0.57;0.69;0.25;0.54;0.21;-0.19;0.22;0.07;7.24;0.22;6.63;0.40;18.56;10.08;3.68;3.45;1.35;0.78;-0.61;25.19;2.68;37.48;33.99
447;0.00;0.03;1.24;0.35;1.56;0.02;0.11;0.36;;0.21;0.69;0.72;;-0.17;0.61;0.53;0.37;0.64;-0.14;0.61;0.07;0.07;0.05;-0.05;6.49;0.13;6.11;0.25;13.75;6.15;4.22;4.06;-0.68;0.77;0.07;20.31;1.84;29.79;23.19
461;0.00;0.04;-0.65;1.70;1.02;-0.07;0.09;0.68;;0.41;0.46;0.93;;-0.22;0.61;0.82;0.66;0.51;-0.23;0.62;-0.23;0.54;0.08;0.07;3.66;1.26;2.00;0.40;20.02;10.21;7.22;2.01;0.58;0.44;3.02;26.70;2.24;35.49;26.65
829;0.00;-0.08;1.52;0.57;1.87;0.22;0.20;0.70;;0.81;0.81;-0.50;;-0.04;0.63;0.67;0.68;0.67;-0.14;0.67;0.07;0.28;0.13;-0.03;8.11;0.25;8.68;-0.82;17.91;8.57;5.87;4.17;-0.70;0.79;1.27;27.29;2.58;39.60;36.89
868;0.00;0.03;2.25;0.37;2.66;0.26;0.31;0.71;;0.63;0.62;2.58;;0.04;0.77;0.74;0.78;0.62;0.01;0.72;0.34;0.34;-0.01;0.05;5.58;1.19;4.11;0.28;24.11;12.15;6.37;4.38;1.21;0.96;1.91;31.61;2.84;47.02;44.20
1024;0.00;-0.03;0.37;3.58;3.93;0.13;0.52;0.81;;0.84;0.67;0.59;;-0.03;0.69;0.96;0.86;0.59;-0.18;0.72;0.18;0.29;-0.01;0.03;7.55;0.38;7.42;-0.25;35.56;10.34;18.63;5.37;1.23;1.15;1.63;44.74;2.81;64.06;58.34
1501;0.00;0.22;-0.51;3.88;3.43;0.03;0.29;0.34;;0.20;0.71;0.88;;0.90;0.63;0.51;0.30;0.77;0.84;0.61;0.47;0.17;0.15;0.07;11.04;0.11;8.76;2.16;31.68;9.89;18.36;3.40;0.02;0.68;1.18;43.90;2.85;61.76;50.47
