Minnesota10000Lakes;MNMI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
525;-0.03;0.20;0.50;3.28;3.92;0.09;0.51;0.81;;0.79;0.76;1.87;;-0.13;1.06;115.16;0.81;0.94;-0.52;0.98;-0.08;1.43;0.03;0.04;10.90;-0.37;9.41;1.86;33.83;10.40;17.39;4.42;1.62;0.99;7.34;52.07;3.02;71.85;64.59
2052;0.10;0.73;1.00;4.04;5.82;0.25;0.66;0.91;;1.70;0.48;1.18;;-1.18;0.90;454.44;1.61;0.89;-0.60;0.74;-0.01;0.70;0.04;-0.06;12.52;-0.03;4.76;7.79;41.71;15.34;22.18;3.03;1.16;0.68;3.19;57.41;3.54;84.46;76.99
2181;-0.04;0.02;2.18;0.25;2.53;-0.02;0.54;0.57;;1.76;0.82;1.46;;-0.53;0.67;561.88;1.12;0.92;-0.43;0.60;0.29;0.36;-0.13;0.14;7.26;0.73;6.53;0.00;23.08;10.62;5.61;4.63;2.21;1.07;2.49;32.84;2.78;47.70;43.10
2232;-0.06;-0.10;2.36;-0.09;2.13;0.15;0.15;0.48;;0.09;0.44;1.14;;0.77;0.53;-38.75;0.08;0.72;0.44;0.57;0.14;0.42;-0.01;0.00;2.66;0.27;3.64;-1.26;19.24;9.64;4.27;3.59;1.74;0.83;2.13;24.03;2.29;36.41;30.87
2470;-0.03;0.04;0.12;0.29;0.20;-0.03;0.07;0.78;;-0.43;0.68;0.25;;0.17;0.81;-207.91;-0.11;0.53;0.12;0.70;0.25;0.02;0.21;0.08;5.91;0.55;5.15;0.21;11.08;7.54;1.69;2.10;-0.25;0.40;0.48;17.47;2.02;23.17;18.25
2480;-0.06;0.05;-0.52;0.26;-0.44;-0.06;0.39;0.65;;0.56;1.10;-0.20;;1.30;0.89;-240.13;0.96;0.24;0.60;0.68;0.11;0.52;0.17;-0.04;0.21;0.17;-0.19;0.23;19.07;15.74;0.23;3.68;-0.58;0.70;2.40;21.69;3.13;28.14;28.13
2498;0.00;-0.02;3.19;-0.46;2.68;0.01;0.14;0.63;;-0.05;1.04;0.41;;-0.12;0.98;211.50;0.45;0.86;0.08;0.86;-0.31;0.08;0.03;-0.10;8.75;0.38;8.56;-0.20;19.66;10.10;4.07;6.43;-0.93;1.22;-0.10;28.31;2.88;43.87;31.43
2501;0.03;-0.03;1.75;0.10;1.87;-0.02;0.49;0.74;;1.47;0.25;0.57;;-0.52;1.32;138.19;1.15;0.55;-0.13;0.93;0.05;-0.04;-0.02;-0.09;6.53;0.10;6.55;-0.12;19.78;12.92;4.00;3.78;-0.91;0.69;-0.64;25.66;3.24;39.61;34.95
2502;-0.03;-0.09;0.02;1.49;1.38;0.13;0.36;0.64;;0.29;0.85;0.68;;0.08;1.28;149.13;0.40;0.53;0.10;1.02;-0.23;0.57;0.01;-0.09;6.09;-0.34;7.49;-1.07;19.78;9.64;7.51;0.93;1.70;0.30;2.41;28.28;2.68;39.29;38.75
2508;0.11;-0.04;0.86;0.34;1.15;0.10;0.07;0.61;;-0.64;1.19;0.62;;0.99;0.72;-79.94;-0.14;0.83;0.32;0.66;-0.07;0.21;0.11;0.01;9.20;0.38;8.69;0.14;14.64;7.07;3.39;2.73;1.45;0.64;1.09;24.93;2.28;34.23;28.91
