SouthFlorida;FLWP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
11;-0.02;0.19;1.91;0.66;2.78;-0.03;0.57;0.68;;1.25;0.62;0.33;;-0.18;0.89;-2.07;1.22;0.56;0.18;0.75;0.02;-0.30;-0.04;0.20;8.12;0.58;5.74;1.80;24.74;14.09;7.11;3.25;0.30;0.67;-0.53;32.34;3.39;49.51;43.06
21;0.01;-0.01;0.88;0.30;1.21;0.12;0.32;0.41;;0.45;0.60;0.55;;1.34;0.50;8.22;0.07;0.73;1.31;0.60;-0.55;0.01;-0.02;-0.04;5.00;1.19;3.84;-0.03;29.56;13.70;3.27;3.12;9.47;1.26;-0.18;34.37;3.12;45.96;43.88
59;0.00;0.04;-0.08;2.65;2.34;0.01;-0.22;-0.04;;0.39;0.59;0.08;;0.78;0.78;-35.48;0.28;0.36;0.33;0.75;-0.62;-0.21;0.28;-0.07;3.71;1.66;1.62;0.43;30.23;7.60;13.08;-0.23;9.77;0.61;-1.42;32.52;1.68;44.03;28.40
86;-0.02;0.58;0.99;2.16;3.68;0.02;0.20;0.15;;0.93;0.56;-0.78;;0.18;0.86;-8.94;0.95;0.19;0.03;0.87;-0.47;0.90;0.03;0.01;14.72;0.66;8.39;5.67;25.51;6.73;12.79;4.89;1.10;1.05;4.54;44.77;2.19;61.73;49.34
87;-0.02;-0.03;0.37;0.13;0.54;-0.05;0.51;0.24;;0.25;0.68;1.08;;0.89;0.63;-1.94;0.11;0.74;0.96;0.73;0.44;0.66;-0.09;0.15;7.09;0.08;7.35;-0.35;14.74;10.23;1.37;5.20;-2.05;0.90;4.01;25.84;2.78;34.48;34.84
108;-0.03;-0.07;0.05;-0.06;-0.19;0.09;0.10;0.83;;0.14;1.20;0.07;;0.24;0.96;-4.77;0.07;0.72;0.47;0.65;-0.14;0.00;0.07;-0.05;2.38;0.86;2.41;-0.89;13.10;12.47;-0.21;0.17;0.67;0.08;-0.23;15.25;2.73;21.49;19.48
141;-0.01;0.18;0.07;3.42;3.62;0.16;0.38;0.96;;0.54;0.59;1.34;;-0.19;0.82;31.52;0.85;0.81;-0.21;0.83;0.17;-0.01;0.06;-0.06;13.55;-0.49;12.25;1.79;31.69;10.00;17.26;4.76;-0.34;0.93;-0.36;44.88;3.23;64.24;56.45
179;-0.02;0.45;0.07;3.96;4.35;0.14;0.41;0.47;;0.62;1.10;0.98;;0.34;0.61;-9.59;0.46;0.88;0.20;0.71;0.12;0.02;0.10;-0.06;9.88;0.73;4.78;4.36;41.84;11.29;19.92;0.29;10.34;0.75;-0.20;51.51;2.74;71.95;63.27
180;-0.01;0.15;0.36;4.14;4.55;0.32;0.34;0.84;;1.15;0.25;0.64;;0.04;0.67;2.78;0.85;0.80;-0.12;0.71;0.47;0.07;0.09;0.04;9.45;0.16;7.82;1.47;37.66;11.51;21.40;4.40;0.36;0.90;0.57;47.69;3.08;69.62;62.56
348;0.02;0.04;0.01;0.93;0.76;0.01;0.07;0.45;;-0.14;0.29;1.24;;-0.15;0.55;3.69;0.27;0.62;-0.03;0.63;-0.29;0.03;0.24;-0.06;6.84;0.32;6.00;0.51;17.37;6.68;4.67;2.92;3.11;0.79;-0.16;24.05;1.94;31.26;25.54
