NCStateChampionship;NCCMP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
435;-0.03;0.05;2.84;0.50;3.31;0.08;0.28;0.77;0.21;0.52;0.79;0.81;;0.15;0.61;;0.43;0.76;-0.03;0.64;0.11;0.39;0.06;-0.04;9.92;-0.06;9.62;0.36;21.78;8.03;8.19;3.61;1.94;0.85;1.78;33.49;2.57;50.25;41.06
587;-0.02;0.04;3.20;-0.13;3.16;0.25;0.35;0.48;-0.11;1.09;0.74;0.63;;0.25;0.64;;1.00;0.73;0.18;0.62;-0.14;0.02;-0.07;0.15;9.19;0.41;8.53;0.26;18.44;10.78;5.75;4.95;-3.05;0.79;0.84;28.47;3.01;45.86;41.89
900;-0.03;0.50;0.45;1.51;1.99;0.26;0.08;0.39;0.46;0.39;-0.02;0.65;;0.11;0.63;;0.36;0.38;0.08;0.69;-0.18;0.40;0.43;0.05;10.78;0.61;5.34;4.83;20.94;6.79;8.46;3.01;2.69;0.78;2.27;34.00;1.89;44.96;42.11
1533;0.07;-0.05;-0.34;3.57;3.27;0.10;0.33;0.73;0.56;0.81;0.76;0.66;;-0.02;0.58;;0.93;0.69;0.00;0.62;0.14;-0.08;-0.02;0.00;8.09;0.05;8.18;-0.15;39.56;10.76;17.19;-0.51;12.13;0.71;-0.37;47.27;2.97;64.92;56.45
2059;-0.02;-0.04;4.46;-0.11;4.23;0.36;0.36;0.68;1.06;1.14;0.55;0.69;;0.15;0.76;;0.84;0.74;0.16;0.73;-0.24;0.39;0.05;0.16;10.46;0.00;11.00;-0.54;23.73;10.27;8.36;5.26;-0.16;1.04;2.78;36.97;3.16;58.09;53.06
2640;-0.02;-0.05;0.01;0.23;0.20;-0.03;0.19;0.53;0.90;0.91;0.38;0.58;;0.61;0.69;;0.92;0.64;0.53;0.62;-0.02;-0.01;-0.02;0.10;9.62;0.18;10.04;-0.60;23.60;11.17;1.18;-0.02;11.27;0.75;0.45;33.67;3.24;42.39;36.69
2642;-0.02;-0.04;0.72;1.88;2.50;0.22;0.43;0.53;0.29;0.42;0.66;0.58;;0.44;0.72;;0.45;0.71;0.62;0.76;0.13;-0.15;0.03;-0.07;11.19;-0.41;12.17;-0.56;23.64;9.20;10.83;4.28;-0.67;0.81;-1.10;33.73;3.06;49.19;47.74
2655;0.08;0.05;3.13;0.38;3.51;0.19;0.38;0.72;0.96;0.84;0.76;0.61;;-0.12;0.46;;0.91;0.69;0.15;0.54;0.18;-0.06;0.11;0.06;5.59;0.60;4.12;0.86;24.30;12.97;8.13;3.33;-0.14;0.66;0.01;29.90;3.01;48.39;42.10
2682;-0.04;0.04;0.69;-0.22;0.58;-0.03;0.27;0.74;-0.56;-0.24;0.80;0.54;;1.38;0.78;;-0.25;0.57;1.33;0.73;0.19;-0.17;-0.10;0.12;6.98;0.32;6.43;0.23;20.96;12.39;0.28;2.23;6.06;0.85;-0.22;27.73;3.12;37.35;32.38
3196;0.06;0.01;1.55;-0.14;1.47;-0.01;0.10;0.72;0.06;0.23;0.78;0.54;;0.25;0.52;;0.22;0.56;0.17;0.55;-0.07;0.35;0.02;0.07;7.93;0.43;7.08;0.42;13.71;7.54;2.41;4.34;-0.59;0.83;2.12;23.75;2.22;33.88;25.70
