MIMarysville;MIMAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
1;0.00;0.05;-0.32;0.74;0.22;-0.08;0.23;0.68;;0.12;0.51;0.31;0.53;0.69;0.32;0.67;0.16;0.41;0.66;0.43;-0.12;0.17;0.25;0.01;10.37;0.22;9.62;0.53;12.11;6.85;3.04;2.75;-0.53;0.51;0.90;23.38;2.33;29.89;26.07
217;-0.08;0.19;-0.61;3.31;2.54;0.24;0.17;0.62;;0.78;0.36;0.58;1.44;-0.29;0.46;0.67;0.60;0.50;0.04;0.50;0.11;0.34;0.27;-0.05;7.36;0.94;4.94;1.48;30.71;8.84;15.33;4.53;2.00;1.04;1.46;39.53;2.26;53.14;49.05
1025;0.03;0.46;-0.01;1.55;2.15;0.01;0.03;0.61;;0.45;0.60;0.29;-0.24;0.04;0.54;0.67;0.59;0.52;0.00;0.57;0.38;0.06;-0.12;0.24;4.25;0.22;-0.70;4.73;26.52;11.79;7.73;2.27;4.72;0.77;1.49;32.26;2.29;44.70;33.16
2137;0.57;0.02;1.63;0.50;2.79;0.15;0.51;0.72;;0.98;0.84;0.83;0.64;1.61;0.62;0.67;0.96;0.79;1.10;0.67;0.06;0.47;-0.08;0.44;13.79;-0.20;10.99;3.00;27.09;15.68;5.75;4.88;0.78;1.03;4.52;45.40;4.23;64.72;59.49
2145;-0.07;-0.02;-0.58;0.12;-0.60;-0.11;0.04;0.55;;0.15;0.35;0.71;-0.67;0.29;0.83;0.67;0.22;0.74;0.29;0.72;-0.07;0.56;0.06;0.15;5.15;0.89;4.78;-0.52;12.01;10.24;-0.54;2.71;-0.41;0.52;3.56;20.72;2.53;25.16;18.88
2604;0.02;-0.01;0.30;0.07;0.39;0.09;0.31;0.68;;0.37;0.88;0.32;-0.22;0.72;0.70;0.67;0.40;0.45;0.23;0.70;-0.09;-0.03;-0.01;0.04;5.82;0.68;5.08;0.06;15.20;9.76;0.94;5.48;-0.98;1.03;0.08;21.09;2.46;28.46;29.54
2851;0.08;-0.04;2.97;-0.06;2.79;0.12;0.29;0.56;;0.48;0.83;0.33;0.18;0.55;0.88;0.67;0.44;0.39;0.00;0.75;0.75;-0.09;0.16;0.17;7.57;0.53;7.07;-0.03;15.01;7.18;5.65;4.70;-2.52;0.77;0.41;23.00;2.14;37.06;31.84
3534;0.01;0.02;4.42;-0.14;4.20;0.29;0.35;0.64;;1.05;0.56;0.68;-0.36;0.15;0.57;0.67;1.07;0.65;-0.08;0.62;0.09;0.25;0.12;-0.01;3.21;1.99;0.90;0.32;37.02;14.05;8.15;1.78;13.05;1.23;1.20;41.44;2.90;61.81;55.81
3535;0.03;-0.04;1.23;1.01;2.35;0.10;0.34;0.67;;0.53;0.58;0.88;-0.42;-0.18;0.68;0.67;0.63;0.78;0.07;0.69;-0.01;0.18;-0.13;0.34;8.08;0.51;7.82;-0.25;23.85;10.30;7.49;4.07;1.97;0.95;2.59;34.52;2.84;48.98;43.78
3667;0.00;-0.04;2.25;-0.27;1.88;-0.08;0.31;0.72;;0.31;0.71;0.52;0.69;0.32;0.66;0.67;0.52;0.76;0.45;0.68;0.04;0.36;0.06;-0.06;7.79;-0.34;8.51;-0.38;19.96;11.41;3.13;6.16;-0.75;1.18;1.50;29.25;3.13;42.95;33.63
4130;-0.02;0.17;1.93;-0.13;1.71;0.07;0.32;0.60;;0.75;0.69;0.54;-0.12;0.01;0.68;0.67;0.71;0.61;-0.07;0.70;0.66;0.04;0.24;-0.09;8.38;0.44;6.30;1.64;17.87;9.64;3.21;3.83;1.19;0.84;-0.24;26.00;2.56;37.75;34.02
4368;-0.02;0.01;0.52;-0.02;0.55;0.01;0.16;0.55;;0.08;0.69;0.78;0.27;0.60;0.57;0.67;-0.06;0.78;0.41;0.70;-0.01;-0.16;-0.05;0.03;9.31;-0.04;9.38;-0.03;13.15;7.25;0.96;5.22;-0.29;1.02;-0.62;21.84;2.39;29.52;25.19
4779;-0.06;0.11;2.03;0.05;2.12;0.15;0.39;0.71;;0.38;0.69;0.56;-1.19;0.23;0.76;0.67;0.42;0.71;0.08;0.72;-0.18;0.03;0.01;0.08;10.95;0.19;9.96;0.80;16.01;8.20;4.30;4.56;-1.05;0.84;0.53;27.49;2.63;40.68;39.18
4994;0.00;0.06;2.88;0.06;3.04;0.24;0.42;0.68;;1.17;0.70;0.77;0.43;-0.09;0.71;0.67;1.10;0.68;0.06;0.68;0.35;0.00;-0.05;0.05;3.57;1.42;1.60;0.54;25.61;15.16;6.04;2.38;2.03;0.61;0.22;29.41;3.19;46.89;43.63
4998;0.12;-0.06;-0.13;-0.40;-0.74;-0.09;0.05;0.72;;0.04;0.25;0.27;-0.08;0.89;0.58;0.67;-0.02;0.33;0.04;0.61;0.56;0.08;0.28;0.03;3.03;1.00;2.02;0.01;4.48;7.37;-2.25;2.84;-3.48;0.34;0.56;8.07;1.68;9.94;6.82
5017;0.02;0.02;-0.59;0.19;-0.36;-0.04;0.02;0.64;;0.13;0.25;0.05;-0.60;0.52;0.65;0.67;-0.02;0.14;0.42;0.63;0.02;-0.10;-0.01;-0.01;3.14;1.00;1.89;0.25;6.95;8.08;-0.25;0.03;-0.91;-0.05;-0.59;9.50;1.81;12.89;8.78
5046;-0.06;0.03;3.77;0.24;4.08;0.21;0.25;0.70;;1.12;0.43;0.50;0.00;-0.08;0.85;0.67;0.97;0.35;0.04;0.73;0.10;0.14;-0.11;0.11;7.02;0.98;6.08;-0.04;24.61;10.98;8.74;5.67;-0.78;1.08;1.25;32.88;2.80;52.64;43.29
5048;0.03;-0.02;2.15;-0.41;1.80;-0.01;0.29;0.53;;0.29;0.68;0.62;-0.96;0.43;0.71;0.67;0.57;0.62;0.21;0.72;-0.19;-0.07;-0.06;0.05;7.18;-0.02;7.31;-0.11;18.95;9.61;2.24;-0.23;7.34;0.44;-0.12;26.01;2.65;38.28;31.53
5150;0.05;0.01;4.85;-0.22;4.53;0.36;0.56;0.76;;1.19;0.85;0.68;-0.23;0.64;0.72;0.67;1.12;0.74;0.19;0.70;0.10;0.23;0.16;0.23;9.53;0.73;8.44;0.37;27.50;13.41;8.59;3.49;2.01;0.83;2.30;39.33;3.53;62.31;59.52
5155;0.13;0.11;4.13;0.08;4.20;0.23;0.37;0.65;;0.61;0.65;0.67;0.90;0.47;0.77;0.67;0.75;0.65;0.36;0.70;0.13;-0.01;0.25;0.01;12.59;-0.44;11.28;1.75;24.68;9.94;8.69;4.66;1.39;1.02;0.03;37.30;3.12;58.22;50.37
5156;-0.04;0.07;-0.27;0.28;-0.05;-0.03;0.14;0.72;;0.07;0.71;0.30;0.46;0.15;0.74;0.67;0.07;0.49;0.01;0.72;0.23;-0.17;0.09;0.14;7.19;0.69;5.97;0.53;10.03;7.09;0.85;1.64;0.45;0.36;-0.17;17.05;2.02;21.93;19.06
