MARHatboroHorsham;PAHAT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
25;0.42;0.00;5.02;-0.02;5.38;0.25;0.59;0.75;1.95;0.94;1.15;0.90;0.65;-0.06;1.17;0.78;1.15;1.05;0.02;0.68;-0.09;0.43;0.04;-0.06;9.77;0.45;7.23;2.09;30.72;14.69;9.93;3.69;2.41;0.90;1.87;42.36;3.66;68.31;60.23
87;0.02;0.00;-0.15;-0.07;-0.23;0.00;-0.05;0.58;1.92;0.16;0.55;0.13;0.40;0.32;0.59;0.35;0.31;0.24;0.32;0.38;0.39;0.22;0.03;0.10;3.68;0.79;2.81;0.08;7.79;7.73;-0.64;1.22;-0.52;0.21;1.60;13.07;1.83;16.92;12.04
203;0.00;0.00;0.88;0.09;0.85;0.00;0.04;0.52;0.11;-0.01;0.40;0.02;1.48;0.39;0.27;0.60;0.18;0.34;0.58;0.55;0.31;-0.05;0.12;0.01;0.40;0.39;0.03;-0.02;14.61;10.82;2.20;0.86;0.72;0.22;-0.21;14.80;2.17;22.86;15.62
304;0.02;0.00;0.14;0.46;0.71;0.00;0.04;0.75;0.31;0.54;0.70;0.24;0.27;-0.24;0.79;0.66;0.25;0.28;-0.23;0.64;0.09;0.81;-0.08;-0.09;7.97;-0.35;8.21;0.12;8.12;4.38;2.60;2.19;-1.05;0.37;3.62;19.71;1.70;26.18;20.50
341;0.06;0.00;-0.30;3.00;2.83;-0.02;0.17;0.71;0.99;0.27;0.39;1.06;-0.17;0.42;0.37;0.47;0.40;0.68;0.29;0.42;0.28;0.51;-0.07;0.11;6.19;1.09;4.82;0.28;31.61;10.07;14.39;3.51;3.64;0.94;3.10;40.90;2.50;55.98;43.78
486;-0.05;0.00;0.12;-0.03;0.10;0.07;0.08;0.57;0.15;0.37;0.37;0.68;0.47;0.60;0.23;0.51;0.23;0.65;0.64;0.46;0.52;0.25;-0.06;0.07;3.32;0.40;3.15;-0.23;15.81;11.24;0.07;3.96;0.53;0.83;1.61;20.74;2.56;27.48;24.04
708;0.00;0.00;-0.26;0.37;0.01;-0.01;0.39;0.58;1.18;0.20;0.48;0.88;0.34;0.83;0.76;0.66;0.42;0.60;0.69;0.82;0.11;0.42;0.12;-0.05;6.41;1.24;5.15;0.02;20.57;12.96;1.35;1.18;5.09;0.57;1.83;28.82;3.11;36.60;36.39
709;-0.03;0.00;0.18;-0.20;-0.01;-0.01;0.05;0.58;-0.43;0.02;0.69;1.15;-0.13;0.06;0.59;0.43;0.13;0.74;-0.10;0.72;0.05;-0.24;-0.05;0.02;5.41;0.07;5.49;-0.15;6.98;7.59;-0.67;0.95;-0.88;0.13;-1.09;11.30;2.07;16.44;12.06
834;-0.04;0.00;2.85;-0.08;2.83;0.08;0.56;0.75;0.54;0.67;1.11;0.35;-0.10;0.16;0.58;0.72;0.81;1.04;0.03;0.86;0.34;0.19;-0.10;-0.02;11.51;-0.35;12.04;-0.19;20.46;11.46;5.30;4.68;-0.97;0.87;0.87;32.84;3.50;50.42;45.94
1218;0.03;0.00;0.26;0.00;0.10;-0.01;0.31;0.58;-1.28;0.36;0.41;0.66;-0.18;0.74;0.55;0.44;0.30;0.67;0.38;0.63;-0.03;0.39;0.19;0.21;5.29;0.21;4.94;0.14;14.28;10.29;0.55;3.17;0.27;0.65;3.01;22.58;2.55;29.28;28.53
1391;0.01;0.00;2.66;0.05;2.58;-0.01;0.55;0.61;1.83;1.36;1.10;0.82;-0.27;0.33;0.70;0.85;1.34;0.82;0.01;0.70;-0.12;-0.20;0.13;-0.07;10.28;0.02;10.21;0.05;23.20;12.30;5.55;4.82;0.52;1.00;-1.35;32.14;3.48;48.91;42.93
1495;0.06;0.00;0.56;0.34;1.02;-0.02;-0.08;0.58;-0.87;-0.04;0.35;0.33;0.00;-0.08;0.55;0.72;0.02;0.15;-0.04;0.62;0.72;0.09;-0.07;-0.02;5.74;-0.32;5.75;0.30;8.56;3.80;2.81;3.34;-1.39;0.58;0.36;14.65;1.33;21.19;12.51
1640;0.07;0.00;0.84;0.14;1.12;-0.03;0.32;0.54;1.44;0.89;0.05;0.03;-0.05;-0.59;0.98;0.63;1.11;0.20;-0.15;0.82;-0.34;0.20;-0.07;0.01;7.06;0.74;5.99;0.33;14.27;9.61;2.39;2.78;-0.50;0.52;1.03;22.36;2.52;32.17;28.06
1647;-0.01;0.00;0.72;-0.07;0.61;0.00;0.15;0.69;-0.26;0.55;0.05;0.16;0.29;1.07;0.37;0.92;0.33;0.24;0.68;0.53;-0.21;-0.30;0.03;0.13;2.49;0.27;2.25;-0.03;15.49;11.25;1.08;2.22;0.93;0.51;-0.84;17.13;2.47;25.23;20.16
1791;-0.02;0.00;-0.45;0.00;-0.39;0.00;-0.06;0.46;0.77;-0.11;-0.30;0.24;0.01;0.09;0.62;0.73;0.15;0.07;0.32;0.67;0.61;0.49;-0.08;-0.10;3.97;0.40;3.65;-0.08;6.55;6.54;-0.89;1.00;-0.10;0.19;1.94;12.46;1.67;15.43;11.33
1807;-0.03;0.00;0.20;-0.36;-0.26;-0.03;0.11;0.46;0.48;0.03;0.21;0.17;0.54;0.83;0.02;0.76;0.34;0.20;1.00;0.19;0.96;-0.02;0.07;-0.07;3.07;1.07;2.14;-0.14;8.10;9.88;-1.42;0.59;-0.95;0.06;-0.45;10.73;2.19;15.40;12.08
2016;-0.04;0.00;0.23;0.40;0.55;-0.02;0.30;0.58;-1.04;1.00;0.73;0.16;0.20;0.48;0.98;1.17;0.64;0.62;0.34;0.80;-0.14;0.03;0.03;0.01;7.61;0.90;6.93;-0.21;16.32;11.42;2.44;1.79;0.68;0.40;0.21;24.14;2.98;33.31;29.64
2095;0.05;0.00;0.47;0.18;0.61;-0.02;0.46;0.51;-2.19;0.77;1.20;1.44;0.58;1.11;1.22;0.70;0.58;1.19;0.59;0.86;0.23;0.17;0.10;-0.03;10.15;-0.20;10.08;0.26;18.85;13.66;1.86;4.11;-0.77;0.77;0.66;29.66;3.74;40.91;38.50
2191;0.04;0.00;-0.57;-0.12;-0.65;-0.03;0.16;0.54;1.01;0.73;0.63;0.02;-0.41;1.18;0.67;0.57;0.33;0.14;0.27;0.64;-0.08;0.41;0.00;-0.07;1.88;0.26;1.42;0.20;8.47;8.91;-1.74;0.84;0.46;0.20;1.72;12.07;1.92;14.84;14.70
2234;-0.01;0.00;0.05;-0.16;-0.23;0.00;0.32;0.67;0.64;0.21;0.80;0.94;0.09;0.36;0.58;0.80;0.54;0.87;0.33;0.46;-0.11;-0.06;0.12;-0.04;10.51;0.54;10.01;-0.04;12.57;9.35;-0.69;2.86;1.05;0.64;-0.52;22.56;2.87;29.02;28.94
2458;-0.04;0.00;-0.46;0.62;0.06;-0.02;-0.11;0.41;0.50;0.15;0.46;0.23;-0.28;-0.26;0.63;0.63;0.23;0.50;-0.33;0.77;0.08;0.35;0.05;0.13;-2.45;0.71;-2.95;-0.22;12.88;9.36;2.16;0.94;0.42;0.22;2.41;12.84;1.58;16.98;10.08
2495;-0.01;0.00;-0.36;0.27;-0.08;-0.01;0.02;0.78;0.77;0.21;1.38;-0.45;-0.41;0.07;0.48;0.39;0.31;0.18;-0.02;0.47;0.55;-0.14;-0.02;0.22;3.87;1.18;2.72;-0.03;10.96;7.26;0.62;3.39;-0.32;0.66;0.38;15.22;1.72;19.29;15.37
2539;0.05;0.00;0.27;0.14;0.44;-0.02;0.37;0.83;-0.69;-0.11;1.22;1.15;1.02;0.67;1.08;0.66;-0.08;1.00;0.68;0.83;0.22;0.40;0.02;0.13;3.04;0.33;2.45;0.26;22.40;15.08;1.25;5.71;0.36;1.17;2.66;28.10;3.26;37.64;34.88
2559;-0.01;0.00;0.22;0.05;0.31;0.01;0.44;0.53;-0.02;0.48;0.88;1.37;-0.41;-0.38;0.80;0.80;0.67;1.02;-0.18;0.74;0.41;-0.16;-0.05;0.31;3.96;0.72;3.29;-0.05;17.05;12.23;0.69;3.48;0.65;0.74;0.78;21.79;2.77;29.71;30.89
2590;-0.02;0.00;0.96;0.83;1.71;-0.02;0.07;0.76;0.96;0.39;0.37;0.14;0.32;0.38;0.84;-0.22;0.58;0.46;0.10;0.54;0.42;0.80;0.06;-0.08;7.66;0.20;7.56;-0.10;14.75;8.46;6.07;1.06;-0.84;0.16;3.59;26.00;2.45;37.46;26.85
2607;-0.04;0.00;-0.12;2.03;1.75;-0.02;0.09;0.76;1.40;0.22;0.14;-0.03;-0.92;0.38;0.51;0.99;0.57;0.02;0.13;0.52;-0.01;0.35;0.13;-0.08;4.92;0.29;4.83;-0.20;24.70;7.65;9.93;6.41;0.71;1.33;1.37;30.99;2.01;41.49;32.26
2729;0.06;0.00;0.28;-0.09;0.22;-0.01;0.20;0.59;0.17;-0.05;0.55;0.38;0.75;0.37;0.64;0.51;0.01;0.22;0.48;0.61;0.09;0.00;0.02;0.13;0.25;-0.22;0.19;0.28;9.62;9.48;0.09;0.51;-0.47;0.07;0.66;10.52;1.91;16.00;14.18
3167;-0.03;0.00;1.60;-0.17;1.45;0.06;0.02;0.61;0.26;0.20;0.11;0.14;0.94;-0.07;0.19;0.75;0.03;0.14;0.18;0.40;-0.09;0.39;-0.05;0.10;2.74;0.28;2.59;-0.13;8.20;5.50;2.33;1.43;-1.05;0.22;2.50;13.44;1.36;21.36;15.31
4454;-0.03;0.00;3.60;0.29;3.88;0.07;0.27;0.79;-0.11;-0.06;1.13;0.63;0.01;0.28;0.89;0.75;-0.11;0.81;0.26;0.77;0.14;0.47;-0.02;0.02;8.61;0.32;8.44;-0.14;22.77;8.41;8.66;6.40;-0.71;1.23;2.45;33.83;2.53;52.27;41.00
