MILivonia;MILIV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
27;-0.03;0.34;0.47;2.90;3.69;0.16;0.56;0.57;;0.65;0.89;0.83;;1.33;0.79;0.67;0.43;0.78;1.39;0.76;-0.17;0.31;-0.01;0.04;13.14;0.16;9.75;3.23;35.59;14.70;15.45;7.17;-1.74;1.32;1.72;50.45;3.91;71.77;65.58
240;0.00;-0.09;0.11;-0.31;-0.33;-0.07;0.10;0.62;;0.02;0.51;0.78;;-0.52;0.62;0.67;0.15;0.67;-0.34;0.71;0.02;0.14;0.04;-0.08;-0.37;0.10;0.49;-0.96;9.94;8.76;-1.32;1.96;0.53;0.43;0.29;9.86;1.80;13.33;10.23
302;-0.02;0.16;-0.16;0.36;0.38;0.07;0.06;0.67;;0.56;0.34;0.71;;0.36;0.65;0.67;0.63;0.44;0.14;0.65;0.17;0.48;-0.04;0.09;4.68;0.60;2.59;1.49;22.08;11.36;1.50;2.85;6.36;0.99;2.87;29.63;2.53;37.15;32.55
308;0.00;-0.03;1.02;1.55;2.59;-0.02;0.27;0.61;;0.44;1.28;0.34;;-0.44;0.68;0.67;0.46;0.53;-0.18;0.73;0.09;-0.10;-0.05;-0.05;8.06;0.26;8.09;-0.28;21.79;6.75;9.81;5.53;-0.30;1.09;-0.73;29.11;2.16;42.61;34.12
313;0.00;0.01;0.08;-0.60;-0.44;-0.05;0.31;0.53;;0.78;0.38;0.94;;0.41;0.64;0.67;0.67;0.49;0.40;0.62;-0.10;0.18;-0.07;0.10;3.23;0.43;2.65;0.15;12.69;12.25;-2.82;2.67;0.59;0.57;1.41;17.32;2.71;22.74;22.16
314;0.00;-0.03;2.52;-0.16;2.31;0.13;0.20;0.71;;0.28;0.62;0.61;;0.79;0.00;0.67;0.50;0.74;0.36;0.21;0.16;-0.06;0.03;-0.04;4.21;1.05;3.45;-0.29;18.93;10.86;4.26;5.60;-1.79;1.00;-0.52;22.63;2.52;36.12;29.70
503;-0.01;-0.04;5.25;0.07;5.34;0.31;0.42;0.68;;1.25;0.59;0.49;;0.01;0.66;0.67;0.48;0.51;0.18;0.77;-0.01;0.05;-0.08;-0.05;8.04;-0.10;8.59;-0.45;26.37;8.81;10.83;3.52;3.21;0.92;-0.01;34.39;2.62;57.63;50.55
548;0.01;0.12;0.32;1.25;1.66;-0.05;0.48;0.75;;0.94;0.67;0.95;;0.54;0.45;0.67;1.10;0.73;0.33;0.63;-0.24;0.20;0.05;0.02;8.39;0.73;6.38;1.28;28.60;14.50;6.92;4.48;2.70;1.08;1.11;38.10;3.54;52.14;46.36
1023;0.00;0.05;0.43;1.54;2.05;0.04;0.55;0.70;;1.35;0.80;0.79;;0.53;0.83;0.67;1.08;0.81;0.34;0.69;0.15;0.28;-0.04;-0.01;8.04;0.63;6.96;0.45;32.72;14.54;8.54;1.31;8.33;0.82;1.35;42.11;3.60;57.53;53.98
1188;0.07;-0.06;2.04;-0.21;1.69;-0.06;0.36;0.65;;0.45;0.89;1.05;;-0.15;0.85;0.67;0.59;0.85;-0.24;0.76;0.27;0.19;0.14;-0.07;10.09;0.04;10.32;-0.27;15.31;7.92;3.02;4.37;-0.01;0.87;0.58;25.98;2.62;37.82;31.86
1250;-0.01;0.24;2.80;0.13;3.01;0.18;0.41;0.68;;1.23;0.84;0.42;;0.16;0.96;0.67;0.94;0.66;0.26;0.79;0.02;0.05;0.15;0.09;3.38;-0.15;1.15;2.38;27.09;16.08;6.26;5.74;-0.99;1.08;0.69;31.15;3.33;48.88;43.87
2224;0.00;0.06;-0.42;-0.23;-0.69;-0.04;-0.13;0.63;;0.26;-0.26;0.70;;0.04;0.76;0.67;0.14;0.20;0.05;0.67;0.66;0.18;0.11;0.01;2.56;0.47;1.45;0.65;7.28;7.72;-1.99;2.65;-1.10;0.46;0.93;10.77;1.69;12.82;7.16
2620;-0.01;0.09;0.37;0.77;1.17;0.12;0.17;0.55;;0.10;0.88;0.69;;0.19;0.66;0.67;0.16;0.87;0.10;0.64;-0.10;0.27;0.05;0.16;8.34;0.39;7.10;0.85;15.21;8.06;4.58;3.06;-0.49;0.58;2.17;25.72;2.32;35.19;32.21
2832;0.08;-0.05;1.31;-0.06;1.33;0.11;0.51;0.71;;0.29;0.77;0.80;;0.61;0.46;0.67;0.50;0.86;0.55;0.54;0.15;-0.17;-0.05;0.03;10.99;0.13;10.95;-0.09;20.15;10.29;2.31;2.79;4.76;0.88;-0.70;30.44;3.15;42.49;43.27
2960;0.01;-0.07;-0.17;0.19;-0.07;-0.03;0.06;0.39;;0.04;0.49;0.81;;0.67;0.77;0.67;0.00;0.79;0.71;0.80;0.23;0.38;0.03;-0.07;11.43;-0.09;12.17;-0.65;11.35;7.36;0.62;2.96;0.42;0.62;1.54;24.32;2.69;30.83;24.60
3414;0.17;0.05;0.92;0.34;1.45;0.04;0.22;0.72;;1.09;0.44;0.93;;-0.28;0.51;0.67;0.84;0.55;-0.13;0.60;0.30;0.09;0.03;-0.01;8.61;0.41;6.83;1.38;15.10;9.44;3.52;2.76;-0.62;0.51;0.40;24.11;2.57;35.07;29.63
3542;0.00;0.07;1.60;0.63;2.27;0.04;0.22;0.72;;1.07;0.38;0.23;;0.34;0.99;0.67;0.68;0.25;0.37;0.72;0.00;-0.16;0.04;-0.03;6.30;0.55;5.00;0.75;21.78;11.22;6.35;4.09;0.12;0.83;-0.93;27.15;2.74;41.11;32.65
3547;-0.02;0.01;1.90;0.30;2.12;-0.02;0.22;0.68;;0.43;0.66;0.67;;0.83;0.91;0.67;0.32;0.86;0.59;0.75;0.10;-0.11;0.06;-0.02;8.41;0.56;7.87;-0.02;20.26;12.06;5.28;1.88;1.04;0.45;-0.66;28.01;3.20;42.63;31.86
3548;-0.01;0.03;3.55;0.06;3.60;-0.05;0.60;0.67;;1.11;0.93;0.80;;0.03;0.77;0.67;1.09;0.90;-0.14;0.76;-0.14;0.39;0.04;0.23;10.73;0.24;10.19;0.29;24.61;11.29;7.41;4.46;1.45;0.99;3.07;38.41;3.28;57.86;49.09
3641;0.07;0.01;1.71;0.81;2.60;-0.01;0.42;0.68;;0.13;0.94;0.96;;0.18;0.39;0.67;0.19;0.66;0.39;0.52;0.11;0.33;0.02;0.40;10.04;0.04;9.51;0.49;17.18;7.49;7.49;3.55;-1.36;0.62;3.66;30.88;2.45;45.11;39.08
4390;0.00;0.04;-0.06;-0.23;-0.39;0.01;-0.03;0.59;;0.06;0.45;0.63;;0.40;0.66;0.67;-0.04;0.51;0.44;0.63;0.02;0.00;0.13;-0.07;5.07;0.54;4.11;0.41;8.94;8.66;-1.29;2.55;-0.99;0.44;-0.34;13.67;2.14;17.82;13.24
4405;-0.01;-0.03;-1.32;-0.25;-1.67;-0.06;-0.02;0.62;;0.06;0.94;0.29;;0.16;0.20;0.67;0.08;0.55;0.05;0.33;-0.11;0.42;0.06;0.14;5.58;0.67;5.28;-0.38;3.15;5.54;-3.87;-0.71;2.19;0.00;2.81;11.54;1.64;10.42;9.46
4768;-0.02;-0.02;-0.06;0.31;0.09;0.07;0.25;0.66;;0.96;0.67;0.45;;0.36;0.17;0.67;0.95;0.68;0.29;0.34;0.04;0.38;0.12;0.16;4.93;0.77;4.47;-0.32;20.90;12.42;1.43;4.27;2.78;1.04;2.74;28.57;2.93;36.17;35.41
5050;-0.02;-0.08;0.78;2.64;3.39;0.19;0.35;0.67;;0.40;1.00;0.78;;-0.13;0.56;0.67;0.54;0.82;0.03;0.66;-0.16;0.25;-0.06;0.19;8.55;-0.11;9.52;-0.87;30.58;8.81;14.76;3.61;3.40;0.95;2.21;41.34;2.71;58.72;53.10
5066;0.00;-0.06;1.15;0.29;1.46;0.05;0.23;0.70;;0.82;0.30;0.10;;0.17;0.86;0.67;0.69;0.17;-0.01;0.83;0.66;0.03;-0.08;-0.05;2.95;0.65;2.88;-0.59;17.63;10.42;3.78;3.71;-0.29;0.72;-0.08;20.49;2.37;31.00;26.46
5144;0.00;0.06;1.11;0.14;1.38;-0.02;0.19;0.73;;0.27;0.46;0.92;;0.44;0.99;0.67;0.08;0.48;0.10;0.74;-0.09;0.39;-0.08;0.02;1.81;0.54;0.68;0.58;16.77;10.32;2.91;4.22;-0.68;0.80;2.05;20.63;2.13;30.28;23.91
5217;0.00;-0.05;0.05;-0.16;-0.20;-0.03;0.05;0.70;;0.11;0.76;0.81;;0.32;0.83;0.67;0.24;0.72;0.24;0.65;0.88;0.14;0.04;0.08;4.37;0.97;3.93;-0.53;13.34;10.75;-0.71;3.08;0.22;0.63;1.08;18.79;2.54;24.52;18.95
5225;-0.02;-0.05;0.17;-0.50;-0.36;-0.02;0.03;0.28;;-0.03;0.70;-0.16;;0.47;0.56;0.67;0.10;0.44;0.45;0.51;0.32;-0.10;-0.04;-0.01;-3.41;-0.02;-2.83;-0.57;8.10;10.32;-2.18;-1.25;1.21;-0.17;-0.56;4.13;1.78;7.45;4.21
5530;-0.01;0.07;-0.12;0.34;0.15;-0.04;0.28;0.68;;0.72;0.58;0.76;;0.26;0.43;0.67;0.85;0.60;0.11;0.47;0.37;0.11;0.13;0.08;-0.03;1.06;-1.76;0.67;21.23;14.46;1.44;3.56;1.76;0.83;0.96;22.17;2.72;29.43;26.70
5531;-0.02;-0.06;1.48;-0.25;1.23;-0.06;0.18;0.58;;0.16;0.36;0.72;;0.26;0.55;0.67;0.09;0.69;0.25;0.67;0.13;0.04;-0.07;0.06;4.87;1.31;4.26;-0.70;12.75;9.27;1.73;2.10;-0.35;0.40;0.54;18.16;2.28;27.71;20.14
5533;-0.03;-0.01;0.19;0.09;0.03;-0.06;0.01;0.60;;-0.03;0.61;0.13;;0.37;0.42;0.67;0.01;0.46;0.22;0.58;0.37;0.01;0.22;0.05;7.83;0.32;7.73;-0.22;7.47;5.59;0.84;1.71;-0.67;0.30;0.28;15.58;1.89;20.40;14.40
5695;-0.01;0.04;0.29;-0.25;0.04;0.03;0.23;0.52;;0.37;0.80;0.42;;0.19;0.29;0.67;0.33;0.81;0.38;0.39;0.23;-0.15;0.03;-0.01;2.15;-0.11;1.91;0.36;14.20;11.25;-0.66;2.52;1.09;0.58;-0.79;15.56;2.44;21.79;20.96
5708;-0.03;0.14;1.11;0.22;1.51;-0.04;0.09;0.70;;0.17;0.49;0.77;;0.40;0.54;0.67;0.14;0.57;0.13;0.64;0.10;0.07;-0.07;0.05;2.56;0.79;0.51;1.26;15.37;10.65;3.30;0.14;1.29;0.11;0.58;18.50;2.18;28.66;19.23
5853;0.00;-0.04;0.09;0.57;0.55;-0.04;0.25;0.68;;0.38;0.81;0.97;;0.07;0.89;0.67;0.37;0.77;0.00;0.75;0.26;-0.06;0.07;-0.09;5.24;0.41;5.22;-0.39;14.89;10.25;3.02;0.63;0.99;0.19;-0.72;19.40;2.57;27.54;23.36
5907;0.00;-0.06;0.80;0.75;1.52;0.03;0.04;0.71;;0.35;0.12;0.22;;-0.61;0.40;0.67;0.50;0.09;-0.24;0.61;-0.17;0.33;-0.03;-0.03;8.23;0.26;8.54;-0.58;11.36;4.01;5.36;2.69;-0.71;0.49;1.46;21.04;1.66;29.93;22.50
6089;0.08;0.02;-0.26;-0.47;-0.70;-0.13;0.15;0.57;;-0.09;0.34;-0.19;;0.79;0.59;0.67;-0.19;0.14;0.90;0.57;-0.15;0.99;0.07;-0.06;2.38;0.15;1.60;0.63;6.98;9.11;-2.88;1.42;-0.67;0.24;4.65;14.00;1.98;16.77;13.80
6116;0.01;0.05;-0.23;0.05;-0.14;0.05;0.08;0.70;;-0.02;0.26;1.10;;0.71;0.62;0.67;0.25;0.47;0.31;0.58;0.67;-0.28;0.02;-0.10;2.61;1.01;1.08;0.51;14.18;10.95;-0.19;3.62;-0.19;0.71;-1.89;14.89;2.30;20.20;17.75
6150;0.00;0.01;-0.19;-0.26;-0.49;-0.04;0.02;0.73;;-0.08;0.69;0.62;;-0.22;0.74;0.67;0.12;0.65;-0.02;0.75;0.21;0.59;0.04;-0.11;5.43;0.23;5.08;0.12;5.40;8.66;-1.70;0.15;-1.71;-0.08;2.39;13.22;2.24;17.29;12.52
6152;-0.01;0.03;0.03;-0.44;-0.42;0.02;0.18;0.76;;0.32;0.08;0.56;;-0.01;0.22;0.67;0.47;0.35;0.01;0.47;0.67;0.25;0.02;-0.03;6.62;0.26;6.14;0.21;6.78;7.17;-2.15;0.87;0.89;0.23;1.10;14.50;2.05;18.30;18.55
6190;-0.01;-0.08;1.65;0.24;1.86;0.14;0.36;0.72;;0.13;0.74;0.75;;1.34;0.62;0.67;0.05;0.79;0.91;0.70;0.26;-0.15;-0.06;-0.11;11.83;0.03;12.64;-0.85;18.15;9.52;4.51;4.78;-0.67;0.91;-1.28;28.69;3.17;42.42;39.43
