NCWakeCounty;NCRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
435;0;-0.03;1.32;0.03;1.35;0.00;0.48;0.67;0.42;1.59;0.99;1.05;0.66;0.59;0.81;;0.91;0.85;0.54;0.77;0.03;0.15;-0.05;-0.07;7.12;0.48;7.01;-0.37;21.85;15.22;2.81;4.24;-0.42;0.82;0.39;29.36;3.74;42.95;38.99
587;0;0.07;0.28;0.12;0.47;0.00;0.15;0.35;0.03;1.07;0.73;0.42;-0.14;-0.52;0.55;;0.64;0.75;-0.31;0.51;0.10;0.02;-0.01;0.01;5.86;0.08;5.12;0.67;11.69;7.07;1.18;3.81;-0.38;0.74;0.17;17.72;1.93;24.01;20.66
900;0;-0.01;-0.06;0.72;0.36;0.00;-0.05;0.27;0.11;-0.31;0.55;-0.03;0.17;0.11;0.68;;-0.19;0.23;-0.01;0.76;0.11;0.26;0.29;-0.04;4.30;0.50;3.91;-0.11;10.08;3.33;3.50;3.58;-0.33;0.69;1.10;15.49;1.06;19.26;14.44
2059;0;0.00;0.04;0.05;-0.08;0.00;0.27;0.94;0.18;1.19;0.61;0.39;0.48;-0.20;0.76;;0.56;0.82;-0.02;0.67;-0.14;0.28;0.17;0.18;5.38;0.44;5.00;-0.06;16.87;12.35;0.34;4.52;-0.35;0.88;2.31;24.55;2.97;31.72;29.86
2642;0;-0.01;0.05;1.71;1.70;0.00;0.49;0.77;1.66;1.41;0.82;0.60;-0.01;0.87;0.94;;1.34;0.82;0.71;0.94;0.04;0.07;0.05;0.08;8.64;-0.16;8.86;-0.06;31.81;18.48;8.65;3.56;1.12;0.79;0.73;41.18;4.58;57.96;51.02
2682;0;-0.01;-0.02;0.35;0.34;0.00;0.25;0.48;0.37;0.13;0.74;-0.31;0.47;0.72;0.68;;0.20;0.52;0.54;0.57;0.17;-0.04;-0.04;0.10;6.03;0.41;5.83;-0.20;15.03;8.62;1.71;1.00;3.70;0.45;0.30;21.36;2.31;28.18;26.30
3215;0;0.00;0.22;-0.02;0.27;0.00;0.36;0.85;0.95;0.60;0.49;1.02;0.13;0.41;1.01;;0.77;0.46;0.29;0.88;-0.13;0.06;-0.07;-0.06;6.44;0.49;5.92;0.03;18.16;13.33;0.32;4.85;-0.34;0.95;0.05;24.65;3.26;33.65;31.79
3229;0;-0.01;-0.14;-0.01;-0.17;0.00;-0.09;0.36;0.05;0.09;-0.03;-0.84;0.17;-0.39;0.41;;-0.06;-0.11;-0.21;0.45;0.10;-0.26;0.01;-0.04;-0.78;0.13;-0.83;-0.07;-0.81;2.64;-0.32;-2.95;-0.18;-0.60;-1.51;-3.10;0.45;-2.50;-4.84
3331;0;-0.01;-0.11;0.01;-0.04;0.00;0.16;0.22;-0.21;0.06;0.56;1.37;1.42;0.40;0.79;;-0.09;0.51;0.60;0.70;0.13;0.32;-0.07;-0.05;6.09;1.01;5.20;-0.12;9.95;7.17;-0.18;1.85;1.10;0.44;1.34;17.38;1.95;22.12;20.55
3336;0;-0.01;0.45;-0.15;0.34;0.00;0.05;0.17;-0.19;-0.13;0.93;0.94;-0.01;0.87;0.50;;-0.11;0.86;0.47;0.54;-0.19;0.19;-0.07;-0.07;3.24;0.23;3.22;-0.21;13.83;8.00;0.17;6.05;-0.38;1.18;0.56;17.63;1.92;23.50;18.57
3459;0;0.00;0.14;0.09;0.30;0.00;0.18;0.69;0.00;0.00;0.52;1.15;0.51;0.64;0.71;;0.22;0.58;0.38;0.76;0.04;0.10;-0.07;-0.06;4.17;1.31;2.92;-0.06;16.12;11.72;0.76;3.68;-0.04;0.73;0.20;20.49;2.64;28.03;24.13
3661;0;0.08;-0.21;0.07;-0.12;0.00;0.23;0.86;0.63;-0.19;0.45;-0.53;0.15;0.65;0.19;;0.15;0.29;0.35;0.11;-0.06;0.03;0.05;0.16;3.69;1.53;1.39;0.77;11.73;8.12;-0.09;3.96;-0.26;0.78;0.98;16.40;1.76;20.45;21.08
3737;0;-0.02;-0.04;-0.01;-0.07;0.00;-0.02;0.58;-0.05;-0.42;0.40;-0.26;0.14;-0.15;-0.17;;-0.25;0.36;-0.04;0.05;0.12;0.27;-0.02;0.19;0.43;0.15;0.61;-0.33;5.42;3.17;-0.13;1.28;1.11;0.33;2.28;8.13;0.70;9.64;7.72
3763;0;0.08;-0.14;0.14;0.08;0.00;0.07;0.66;0.63;-0.27;0.86;0.89;0.54;0.58;0.71;;-0.05;0.87;0.53;0.68;0.18;0.23;0.08;0.08;2.43;1.08;0.16;1.19;17.47;13.36;0.42;3.75;-0.05;0.75;1.57;21.48;2.69;28.45;22.91
3796;0;-0.01;0.04;-0.20;-0.20;0.00;-0.22;0.43;0.04;0.07;-0.37;0.19;-0.35;0.00;0.21;;-0.06;-0.19;-0.16;0.23;0.13;0.27;0.03;0.00;3.03;1.50;1.61;-0.08;-2.52;0.49;-0.94;-1.91;-0.16;-0.39;1.35;1.85;0.26;1.86;-2.62
4291;0;-0.01;0.25;-0.02;0.23;0.00;-0.01;0.73;-0.27;-0.32;-0.73;1.37;-0.28;0.44;0.60;;-0.38;-0.24;0.14;0.59;-0.09;0.14;-0.03;0.08;-1.78;0.72;-2.28;-0.22;8.21;5.33;0.40;1.36;1.12;0.35;1.09;7.52;0.84;10.33;7.30
4534;0;0.17;0.23;-0.02;0.52;0.00;-0.17;0.69;-0.39;-0.10;0.14;0.32;-0.60;-0.09;0.65;;-0.09;0.06;-0.41;0.65;0.25;0.08;-0.06;0.01;3.24;-0.26;1.47;2.03;4.95;3.78;0.37;1.16;-0.37;0.21;0.44;8.62;0.90;12.51;5.29
4795;0;0.01;0.02;-0.16;-0.03;0.00;0.53;0.74;1.28;-0.01;0.70;0.99;0.38;0.93;0.84;;0.55;0.82;0.80;0.92;0.29;0.11;-0.02;0.02;5.00;0.22;4.31;0.47;20.52;16.93;-0.78;4.86;-0.50;0.94;0.65;26.17;3.82;35.61;36.87
4816;0;0.00;-0.20;-0.13;-0.53;0.00;0.44;0.80;1.56;0.57;0.86;-0.72;1.36;0.22;0.82;;1.10;0.66;0.26;0.85;0.02;0.05;0.20;0.00;12.16;-0.48;12.69;-0.05;13.96;11.97;-1.05;3.08;-0.04;0.61;0.25;26.37;3.66;33.85;35.21
4828;0;-0.02;0.11;-0.11;0.00;0.00;0.29;0.57;1.58;1.13;0.79;0.99;0.64;-0.04;0.41;;1.12;0.75;0.43;0.56;0.39;-0.07;-0.04;-0.06;7.35;0.62;7.04;-0.31;16.25;13.62;-0.30;3.22;-0.28;0.62;-0.62;22.98;3.43;31.56;28.83
4829;0;-0.02;0.17;0.15;0.20;0.00;0.11;0.05;0.12;0.57;0.49;0.19;0.10;0.04;-0.03;;0.47;0.34;0.25;0.25;0.12;0.25;0.08;-0.04;2.07;1.75;0.58;-0.27;10.18;6.54;1.08;1.55;1.00;0.38;1.07;13.31;1.37;17.36;15.56
4935;0;0.07;1.13;0.10;1.49;0.00;0.55;0.77;0.27;0.30;1.02;0.48;0.99;1.67;0.78;;0.57;0.93;1.27;0.81;-0.09;0.22;-0.02;0.14;10.55;-0.34;9.35;1.55;24.00;17.12;2.77;4.45;-0.34;0.87;1.79;36.35;4.36;51.91;47.41
