MIEastKentwood;MIKEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
858;-0.03;-0.12;-0.81;2.89;1.78;-0.06;0.37;0.59;;0.60;0.80;0.86;;0.82;0.82;0.81;0.67;0.75;0.44;0.77;-0.18;-0.04;0.15;0.22;2.70;1.27;2.76;-1.33;32.36;14.73;12.81;4.20;0.62;0.88;0.88;35.94;3.22;49.54;41.65
904;-0.02;-0.03;2.74;-0.49;2.12;-0.03;0.19;0.67;;0.14;0.03;0.48;;0.87;0.41;0.42;0.06;0.51;0.63;0.48;-0.18;0.27;0.08;0.38;10.20;-0.26;10.88;-0.41;18.35;6.31;3.03;-0.24;9.24;0.57;3.26;31.80;2.35;44.30;34.91
1677;0.00;0.01;0.10;0.18;0.45;-0.04;0.07;0.67;;0.35;0.79;0.48;;0.07;0.70;0.64;0.41;0.74;-0.06;0.71;0.12;0.33;-0.16;0.15;6.54;0.59;5.87;0.08;11.71;9.41;1.09;3.12;-1.91;0.50;2.42;20.68;2.47;28.24;20.93
1940;-0.03;0.05;1.87;1.06;2.80;0.00;0.17;0.67;;0.07;0.27;0.61;;0.50;0.68;0.44;0.14;0.56;0.31;0.66;0.33;-0.04;0.15;-0.12;5.44;1.06;3.99;0.39;21.40;9.72;9.05;2.56;0.07;0.52;-0.82;26.02;2.34;40.64;29.24
2054;-0.02;0.51;-1.45;3.58;2.57;0.12;0.14;0.59;;0.34;0.48;0.81;;-0.08;0.42;-0.02;0.37;0.55;0.03;0.41;-0.03;-0.05;0.04;0.21;11.71;0.35;6.42;4.95;26.23;6.52;14.99;2.94;1.79;0.71;0.82;38.76;1.95;51.65;44.49
2075;-0.01;0.04;-0.49;1.96;1.41;-0.01;0.12;0.69;;0.80;0.37;0.38;;0.05;0.67;0.36;0.51;0.39;0.14;0.69;-0.01;0.41;0.09;-0.18;7.13;0.14;6.59;0.40;19.97;8.85;8.82;2.85;-0.55;0.53;1.15;28.26;2.43;38.75;30.44
2474;0.01;0.20;0.45;1.76;2.28;0.11;0.27;0.67;;0.64;0.83;0.83;;0.22;0.76;0.15;0.53;0.76;0.23;0.73;0.12;0.06;0.14;-0.02;9.57;0.92;6.61;2.05;25.85;11.29;9.72;5.85;-1.00;1.10;0.20;35.62;2.92;50.03;43.87
2767;-0.02;-0.13;-0.96;4.81;3.79;0.15;0.50;0.67;;1.36;0.65;0.79;;0.09;0.70;0.78;1.25;0.79;-0.05;0.75;0.20;-0.16;-0.09;-0.11;7.15;-0.14;8.74;-1.45;41.73;12.66;22.14;5.88;1.05;1.25;-1.37;47.51;3.41;67.86;61.23
2771;-0.01;-0.07;-0.77;5.69;4.95;0.30;0.27;0.67;;0.78;0.54;0.38;;0.29;0.67;-0.11;0.84;0.44;0.29;0.67;-0.28;0.08;-0.11;0.03;8.78;0.10;9.48;-0.80;38.37;9.85;26.91;3.59;-1.97;0.59;0.53;47.69;2.92;70.44;60.68
3234;0.25;-0.19;2.38;-0.23;2.03;-0.12;0.37;0.68;;-0.50;0.82;0.11;;0.40;0.72;0.56;-0.24;0.78;0.72;0.65;0.13;0.46;0.19;-0.11;8.26;0.18;8.71;-0.63;16.10;8.58;3.61;2.35;1.57;0.57;1.71;26.08;2.59;38.88;30.51
