CHSNorthernVirginia;VAHAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
116;-0.01;0.00;0.21;-0.21;0.01;0.00;0.14;0.42;0.69;0.54;1.38;0.66;0.00;-0.09;0.56;1.20;0.74;0.80;0.01;0.55;0.40;0.36;-0.03;-0.06;1.48;-0.18;1.72;-0.06;13.48;11.73;-0.64;1.92;0.47;0.41;1.48;16.44;2.52;22.77;19.30
539;0.08;0.00;1.68;0.01;1.80;0.00;0.11;0.63;1.50;0.99;0.21;0.51;-0.33;0.13;0.00;0.82;1.06;0.16;-0.12;0.35;-0.02;0.01;-0.04;0.05;4.69;1.27;3.04;0.39;13.93;8.83;3.38;0.97;0.75;0.24;0.33;18.94;2.07;29.73;21.14
611;-0.01;0.00;-0.17;-0.03;-0.33;0.00;0.08;0.52;-0.54;-0.15;0.82;0.16;0.49;-0.02;1.01;0.65;-0.09;0.43;0.37;0.74;0.64;0.09;0.12;0.04;0.76;0.02;0.78;-0.04;6.77;9.44;-0.49;-0.46;-1.72;-0.21;0.65;8.18;1.97;12.07;9.72
612;0.07;0.00;0.17;0.26;0.39;0.00;0.31;0.71;0.24;-0.58;0.77;0.40;0.40;0.58;0.66;0.54;-0.18;0.58;0.76;0.63;-0.03;0.54;0.11;-0.06;6.08;-0.23;5.97;0.34;16.05;9.55;1.65;3.64;1.21;0.81;2.40;24.53;2.51;32.03;30.81
614;-0.03;0.00;-0.14;0.38;0.23;0.00;0.10;0.85;-0.34;0.25;0.38;1.33;1.14;-0.10;0.72;0.31;0.10;0.42;0.35;0.58;0.05;-0.07;-0.02;0.05;0.12;0.15;0.12;-0.15;14.38;11.45;1.61;0.39;0.93;0.14;-0.09;14.41;2.30;20.88;16.50
619;0.07;0.00;0.04;-0.04;-0.01;0.00;-0.02;0.18;0.05;0.25;0.67;1.17;0.54;0.50;0.62;0.42;0.12;0.93;0.68;0.66;0.01;-0.06;0.07;0.25;5.11;0.06;4.70;0.35;11.76;10.53;-0.12;1.98;-0.63;0.35;0.95;17.82;2.58;24.24;17.46
620;-0.01;0.00;-0.25;0.14;-0.05;0.00;0.04;0.29;0.06;0.14;-0.18;0.16;-0.63;0.33;0.19;-0.20;0.05;0.26;-0.02;0.18;0.21;-0.03;-0.07;-0.08;3.81;1.13;2.75;-0.07;3.07;2.46;0.21;-0.41;0.81;-0.03;-0.56;6.32;0.77;8.07;7.20
623;0.00;0.00;0.63;0.22;0.92;0.00;0.24;0.64;0.78;0.81;0.45;0.69;-0.95;0.45;0.63;0.58;0.86;0.66;0.09;0.59;-0.05;0.05;-0.07;-0.04;-3.33;0.69;-4.00;-0.01;25.15;16.20;2.36;3.66;2.93;0.93;0.05;21.88;2.84;31.84;26.63
888;0.01;0.00;0.99;0.03;0.96;0.00;0.44;0.69;0.39;0.78;0.38;0.81;0.57;0.26;0.32;0.24;0.61;0.68;0.09;0.39;0.54;0.08;0.07;0.05;3.60;0.13;3.42;0.05;18.10;10.60;2.15;5.57;-0.21;1.10;0.66;22.36;2.46;31.51;31.07
1111;0.00;0.00;0.49;0.67;1.10;0.00;0.28;0.66;0.99;0.61;0.81;0.74;0.10;0.00;0.62;0.70;0.97;0.62;-0.21;0.60;-0.04;0.13;0.05;-0.05;3.18;0.84;2.37;-0.02;17.00;12.01;4.31;0.89;-0.21;0.16;0.35;20.53;2.64;30.57;26.07
1123;-0.01;0.00;-0.34;-0.15;-0.53;0.00;0.20;0.35;0.94;-0.29;0.52;0.64;0.30;-0.08;0.95;0.98;0.46;0.56;-0.13;0.86;0.28;0.09;0.03;0.23;6.36;-0.15;6.53;-0.03;8.68;7.25;-1.45;0.37;2.50;0.24;1.59;16.62;2.10;20.22;20.69
