MILakeview;MILAK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
85;0.03;0.00;-0.03;2.41;2.49;0.08;0.49;0.70;;1.05;0.74;0.82;-4.33;-0.20;0.81;-0.03;1.26;0.75;-0.25;0.83;-0.07;0.32;-0.08;-0.04;8.15;0.36;7.68;0.11;26.79;12.63;12.00;2.96;-0.80;0.54;1.43;36.37;3.29;52.38;48.16
830;0.01;-0.01;0.84;0.40;1.18;0.00;0.00;0.68;;-0.41;0.71;0.45;24.81;0.31;0.70;0.13;-0.17;0.55;0.25;0.42;-0.01;-0.05;0.05;0.10;4.35;0.83;3.56;-0.05;15.24;6.89;3.69;3.46;1.20;0.77;0.28;19.86;1.73;27.90;19.90
857;0.00;-0.03;0.16;0.20;0.27;-0.01;0.49;0.75;;1.19;1.14;0.73;8.83;-0.47;1.05;1.85;1.12;0.75;-0.43;0.94;0.20;-0.16;0.06;-0.06;4.55;1.76;3.05;-0.27;19.26;14.15;1.31;4.14;-0.34;0.81;-1.10;22.71;3.13;31.40;32.37
1076;0.00;0.08;1.40;0.13;1.61;0.09;0.28;0.48;;0.19;0.42;0.43;-13.75;0.74;0.57;0.69;0.11;0.43;0.82;0.76;0.09;0.20;-0.01;0.33;9.10;0.52;7.83;0.76;16.16;9.11;3.46;3.97;-0.38;0.77;2.68;27.95;2.60;39.50;35.77
1254;0.00;-0.01;0.63;-0.14;0.44;0.00;0.04;0.59;;-0.08;-0.06;0.70;-14.89;0.44;0.15;0.61;-0.13;0.67;0.29;0.46;0.01;0.01;0.04;-0.15;2.27;-0.07;2.43;-0.10;10.88;8.15;0.55;2.34;-0.15;0.46;-0.73;12.42;1.87;18.47;13.20
1677;-0.01;0.09;-0.35;-0.10;-0.27;0.01;0.09;0.71;;0.16;0.59;0.83;-5.75;0.77;0.34;0.75;0.22;0.51;0.45;0.25;-0.06;-0.02;-0.09;-0.10;-1.14;-0.19;-1.79;0.84;12.60;11.61;-1.18;2.47;-0.30;0.47;-0.57;10.89;2.14;15.39;12.82
2586;0.02;0.01;0.93;-0.07;0.81;-0.01;0.45;0.72;;0.82;0.36;0.90;19.52;0.91;0.20;-0.08;0.72;0.60;0.91;0.53;0.39;-0.20;0.07;-0.08;7.04;0.29;6.61;0.14;19.52;14.04;1.50;4.70;-0.71;0.89;-1.39;25.17;3.47;36.37;33.94
2611;0.02;0.00;0.69;0.29;1.01;-0.01;0.52;0.67;;0.60;0.28;1.02;-18.06;0.66;0.99;-0.16;0.85;0.81;0.36;0.73;0.18;0.10;-0.01;-0.02;3.62;0.37;3.19;0.07;22.23;15.46;2.85;3.23;0.69;0.69;0.37;26.23;3.41;37.91;36.50
2612;-0.02;0.16;0.99;-0.29;0.92;0.08;0.41;0.79;;1.04;1.27;0.68;6.59;0.90;0.78;0.65;0.96;0.70;0.65;0.69;0.08;0.23;-0.07;-0.15;11.41;-0.18;10.06;1.53;21.03;13.93;0.54;5.79;0.77;1.21;0.41;32.85;3.79;45.21;43.04
2834;0.00;-0.03;0.62;2.30;2.92;-0.02;0.55;0.74;;1.26;0.80;0.78;18.73;-0.23;0.78;-0.47;1.25;0.80;-0.27;0.84;0.06;0.71;-0.02;0.01;9.96;0.21;10.03;-0.27;30.03;11.80;12.75;5.99;-0.51;1.16;3.62;43.61;3.36;61.13;53.96
3656;-0.01;-0.01;0.23;0.27;0.51;-0.01;0.59;0.78;;0.33;0.37;0.99;-4.88;1.02;1.47;0.67;0.34;0.92;1.11;1.00;-0.23;0.13;-0.03;0.02;9.03;0.25;8.96;-0.18;22.91;16.27;1.82;5.16;-0.35;1.01;0.73;32.66;4.15;44.62;44.32
3658;0.03;-0.01;1.76;0.48;2.28;0.00;0.14;0.64;;0.32;0.91;0.65;-0.18;0.22;0.82;0.17;0.25;0.69;0.13;0.84;0.35;-0.10;-0.03;0.10;8.76;0.38;8.34;0.04;17.23;8.61;5.91;3.56;-0.86;0.66;0.02;26.01;2.56;39.53;28.87
4368;0.03;-0.03;-0.39;0.02;-0.41;-0.03;0.05;0.35;;-0.09;0.46;0.47;14.25;0.54;0.48;1.05;-0.18;0.38;0.46;0.56;0.21;0.01;0.04;0.11;2.30;0.33;2.10;-0.13;7.02;6.81;-0.66;-0.16;1.04;0.04;0.62;9.94;1.57;12.60;10.27
4381;0.00;-0.01;1.53;0.23;1.58;0.08;0.25;0.75;;0.09;1.04;0.70;2.63;0.86;0.81;0.75;0.13;0.72;0.87;0.70;0.14;0.07;0.16;0.46;6.10;0.54;5.68;-0.12;20.29;13.06;4.19;3.10;-0.06;0.62;2.61;29.00;3.18;41.89;36.13
4408;0.03;-0.01;-0.05;0.49;0.39;0.00;0.06;0.51;;0.11;0.34;0.14;-14.44;-0.09;0.43;1.43;0.15;0.23;0.05;0.62;0.33;-0.07;0.07;0.40;-0.91;-0.08;-0.87;0.04;14.92;8.25;2.33;4.65;-0.31;0.91;1.65;15.66;1.56;20.78;16.82
4453;0.03;0.06;0.19;-0.15;0.26;-0.02;0.36;0.77;;0.44;1.07;0.64;28.31;0.93;0.94;0.40;0.32;0.81;0.58;0.85;0.06;0.15;-0.13;0.14;5.04;0.92;3.36;0.76;21.26;14.97;-0.38;6.11;0.55;1.26;1.43;27.73;3.33;36.87;34.49
4482;-0.06;-0.03;0.23;-0.15;-0.13;-0.02;0.24;0.74;;-0.82;0.63;0.39;-6.53;0.60;0.30;1.84;-0.36;0.57;0.47;0.57;0.25;0.06;0.12;0.07;6.60;0.59;6.66;-0.66;8.21;6.58;-0.27;2.88;-0.98;0.51;0.65;15.46;1.98;20.02;19.70
5152;-0.06;-0.01;0.03;0.91;0.83;-0.01;-0.04;0.59;;0.09;0.96;0.33;27.50;0.18;0.90;2.04;0.19;0.41;0.18;0.77;-0.04;0.08;0.04;-0.11;6.42;0.18;6.62;-0.39;14.89;7.42;4.62;3.38;-0.52;0.64;-0.15;21.16;2.15;29.14;20.02
5161;0.03;-0.01;0.30;-0.12;0.20;-0.01;0.23;0.60;;0.68;0.44;0.45;-26.03;0.34;0.72;-0.69;0.51;0.46;0.34;0.74;-0.03;0.33;-0.01;0.12;1.65;-0.15;1.78;0.02;13.99;12.37;0.00;2.70;-1.08;0.47;2.29;17.93;2.65;25.20;22.25
5194;-0.05;-0.01;1.38;-0.16;1.12;0.08;0.25;0.59;;-0.15;0.71;0.92;-0.44;0.34;1.09;2.20;-0.01;0.91;0.24;0.93;0.23;-0.11;0.04;-0.05;6.00;-0.23;6.56;-0.33;14.24;9.99;1.98;2.66;-0.39;0.51;-0.82;19.41;2.66;29.55;26.35
5204;-0.04;-0.01;0.07;-0.08;0.00;0.00;0.10;0.54;;0.27;0.56;0.67;-21.63;0.21;0.06;1.09;0.23;0.66;0.31;0.36;0.28;0.07;-0.05;0.02;4.11;0.64;3.74;-0.28;10.44;8.65;-0.25;2.91;-0.87;0.52;0.45;14.99;2.10;20.24;16.96
5227;-0.01;-0.03;-0.18;-0.28;-0.57;-0.01;0.04;0.58;;0.32;1.06;0.39;4.56;0.30;0.47;1.31;0.22;0.52;0.43;0.34;0.12;0.57;0.08;-0.02;-1.97;0.42;-2.08;-0.31;10.70;11.54;-1.74;1.46;-0.57;0.25;2.77;11.50;2.10;14.96;11.92
5248;0.02;0.15;1.20;-0.04;1.25;0.09;0.19;0.49;;0.30;0.89;0.58;-13.80;0.17;0.52;-0.13;0.30;0.57;0.18;0.55;0.08;0.26;0.09;-0.06;6.18;0.48;4.06;1.64;14.24;8.40;2.22;4.76;-1.14;0.88;1.01;21.43;2.09;30.54;27.44
5462;-0.05;0.00;-0.13;0.21;0.03;-0.01;0.25;0.71;;1.09;0.55;0.80;-55.79;0.25;-0.02;0.38;1.17;0.66;0.14;0.12;0.01;0.28;0.00;-0.01;7.14;0.99;6.38;-0.23;14.66;10.77;0.78;3.70;-0.58;0.70;1.35;23.15;2.79;30.21;28.07
5486;-0.06;0.00;0.22;0.00;0.14;0.00;0.23;0.73;;0.44;0.89;0.36;-17.63;0.28;0.66;1.10;0.55;0.57;0.04;0.84;0.13;0.28;0.03;0.20;4.12;0.62;3.78;-0.28;16.96;11.79;0.45;3.78;0.93;0.82;2.42;23.50;2.74;30.78;28.12
5501;0.04;-0.03;-0.07;-0.02;-0.19;-0.02;0.12;0.66;;0.24;0.23;0.78;0.97;0.81;0.86;1.02;0.21;0.70;0.78;0.81;0.13;0.20;0.10;-0.02;0.58;-0.22;0.90;-0.10;19.47;15.38;-0.26;0.95;3.40;0.42;0.92;20.97;3.17;28.30;23.00
