WindsorEssex;ONWI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
677;0.05;0.02;0.13;-0.76;-1.02;-0.19;-0.15;0.69;;-0.24;-30.31;0.19;;0.36;0.38;;-0.27;0.46;0.39;0.12;0.49;0.17;0.46;0.17;5.77;0.20;5.12;0.44;-0.41;4.37;-3.56;0.02;-1.25;-0.08;1.74;7.10;1.39;7.37;-0.51
771;-0.03;-0.12;0.33;-0.19;0.07;-0.18;0.28;0.64;;0.45;5.16;0.57;;0.03;0.74;;0.55;0.51;-0.01;0.83;0.17;0.03;-0.07;-0.07;8.93;0.12;10.13;-1.32;9.44;7.58;-0.26;1.29;0.83;0.31;-0.21;18.15;2.53;24.70;19.21
772;0.01;0.23;-0.86;1.21;0.59;-0.01;0.04;0.48;;0.71;-7.81;0.09;;0.28;0.74;;0.78;0.12;0.20;0.65;0.12;0.71;-0.01;0.14;10.18;-0.49;8.38;2.29;13.64;6.99;4.34;0.42;1.88;0.21;4.25;28.06;2.24;35.51;28.72
910;-0.01;0.28;-0.49;3.36;3.28;0.25;0.46;0.66;;0.95;27.22;0.61;;0.18;0.76;;0.72;0.78;0.15;0.75;0.36;0.94;-0.13;-0.05;17.03;-0.55;14.80;2.78;29.88;7.93;15.85;6.13;-0.03;1.22;4.43;51.34;3.07;69.26;66.79
1075;-0.02;0.08;2.03;-0.11;1.69;-0.10;0.19;0.63;;0.28;-7.89;0.51;;0.09;0.58;;0.36;0.72;-0.10;0.60;0.08;0.22;0.30;0.17;10.78;0.82;9.22;0.74;15.86;6.46;3.53;4.47;1.40;0.99;1.98;28.61;2.21;39.43;29.75
1305;-0.02;-0.06;0.83;4.14;4.72;0.32;0.51;0.63;;1.06;7.83;0.63;;-0.55;0.85;;0.99;0.78;-0.34;0.79;-0.18;0.38;0.17;0.02;6.01;0.69;6.04;-0.72;36.34;11.22;22.36;4.45;-1.70;0.78;2.01;44.36;2.85;66.24;62.57
1334;-0.03;0.06;-0.26;0.23;-0.01;-0.11;0.36;0.65;;0.75;0.43;0.84;;-0.04;0.69;;0.69;0.89;0.13;0.69;0.36;-0.02;0.02;-0.09;9.14;0.67;7.99;0.47;15.10;11.18;0.63;2.21;1.08;0.51;-0.56;23.68;3.04;31.23;28.17
1360;-0.01;-0.08;4.31;0.07;4.16;0.17;0.46;0.70;;0.69;-88.58;0.64;;-0.30;0.63;;0.82;0.69;-0.14;0.66;0.34;0.52;0.12;0.12;10.82;-0.13;11.83;-0.88;23.60;7.71;8.95;4.60;2.35;1.08;3.22;37.64;2.72;57.46;51.01
2056;-0.12;0.68;-0.04;6.05;6.38;0.24;0.34;0.72;;1.38;14.84;0.54;;-0.46;0.67;;1.10;0.63;-0.28;0.70;0.43;0.15;0.20;0.09;18.16;0.50;11.44;6.22;52.91;8.62;30.18;2.00;12.11;1.21;1.19;72.26;2.87;99.35;84.86
2200;0.76;0.06;3.23;0.57;4.62;0.39;0.60;0.80;;0.52;-12.86;1.14;;-0.02;0.88;;0.77;1.06;0.04;0.87;0.13;0.50;0.00;-0.10;10.89;0.86;5.61;4.43;42.26;14.90;9.29;3.42;14.65;1.66;2.02;55.17;3.54;78.47;76.97
2234;0.00;-0.14;0.30;-0.03;0.19;-0.12;0.38;0.68;;1.21;-8.44;0.52;;0.24;0.61;;1.14;0.40;0.29;0.74;-0.30;-0.12;-0.05;0.14;8.89;-0.16;10.42;-1.37;14.64;11.05;0.45;4.86;-1.73;0.86;0.11;23.64;3.25;32.35;28.29
2386;0.02;-0.05;0.88;-0.42;0.35;0.17;0.24;0.56;;0.72;-30.82;0.79;;0.56;0.86;;0.68;0.67;0.43;0.81;-0.09;0.50;0.09;-0.11;5.43;0.40;5.37;-0.34;20.46;13.06;-0.34;1.04;6.69;0.65;1.93;27.82;3.15;36.79;36.84
2609;0.10;0.37;1.62;2.82;4.89;0.24;0.04;0.79;;-0.18;15.23;0.69;;0.04;0.85;;-0.10;0.38;-0.03;0.57;0.09;0.71;0.03;0.09;9.94;0.53;5.18;4.23;22.72;5.46;17.37;1.96;-2.06;0.25;4.02;36.68;1.61;55.99;43.45
2852;0.01;0.30;0.55;2.87;3.62;0.11;0.34;0.81;;1.02;-5.92;0.72;;-0.66;0.68;;0.88;0.58;-0.39;0.80;-0.04;0.31;0.12;0.09;12.84;0.04;9.74;3.06;29.58;8.53;15.45;5.37;0.22;1.09;1.99;44.41;2.68;62.42;53.89
3571;0.03;0.24;-0.36;-0.53;-0.71;-0.25;0.16;0.48;;0.69;20.93;0.56;;0.20;0.62;;0.72;0.60;0.08;0.45;0.46;0.21;0.09;0.15;-1.21;0.67;-4.45;2.57;8.50;13.91;-3.36;-0.16;-1.89;-0.16;1.80;9.09;2.34;12.72;6.07
3756;0.03;-0.09;-0.27;-0.40;-0.70;-0.10;-0.28;0.37;;-0.10;9.36;0.36;;0.16;0.06;;0.17;0.24;0.05;0.04;1.31;-0.16;-0.02;-0.08;3.54;0.51;3.75;-0.72;-1.30;2.49;-2.53;-1.25;-0.01;-0.25;-1.16;1.08;0.87;1.07;-6.87
4343;-0.01;0.13;2.89;-0.15;2.90;0.23;0.34;0.77;;1.04;-36.31;0.81;;0.08;0.60;;0.75;0.80;-0.02;0.59;0.87;-0.20;-0.04;0.50;6.05;1.24;3.60;1.21;22.43;12.63;5.04;4.89;-0.13;0.97;1.50;29.98;2.89;46.26;42.47
4595;-0.05;-0.01;0.23;-0.59;-0.41;-0.14;-0.05;0.52;;-0.06;-63.53;-0.07;;0.28;0.12;;0.25;0.16;0.21;0.36;0.09;0.00;-0.01;-0.03;2.00;1.05;1.30;-0.36;3.77;6.89;-2.50;-1.74;1.13;-0.27;-0.17;5.59;1.51;8.09;0.98
4678;-0.04;0.49;1.31;1.95;3.86;0.21;0.46;0.76;;1.02;-0.88;0.70;;1.67;0.54;;0.97;0.64;1.83;0.54;0.39;0.20;-0.15;0.11;14.40;0.72;8.95;4.73;37.35;19.26;12.36;5.56;0.18;1.12;1.53;53.28;4.75;77.21;67.54
4688;0.00;-0.05;1.08;-0.12;1.08;0.25;0.49;0.68;;0.63;16.59;0.71;;0.17;0.77;;0.66;0.80;0.09;0.74;-0.52;0.35;-0.18;-0.05;4.23;1.19;3.58;-0.54;16.81;13.11;1.56;2.67;-0.54;0.50;1.50;22.53;2.98;33.37;38.70
4716;-0.10;0.01;-0.33;0.02;-0.50;-0.02;0.10;0.68;;-0.16;-12.32;0.79;;0.65;0.28;;-0.09;0.44;0.42;0.54;0.15;0.44;0.10;0.01;2.43;-0.08;2.89;-0.38;10.20;8.51;-0.56;2.86;-0.62;0.53;2.24;14.87;1.99;18.29;16.33
4902;0.03;-0.01;1.56;0.13;1.77;0.02;0.49;0.68;;0.40;12.25;1.00;;0.02;0.80;;0.66;0.91;0.17;0.84;-0.46;-0.13;-0.06;0.09;5.86;0.53;5.25;0.08;20.78;13.61;3.76;3.58;-0.18;0.70;-0.19;26.44;3.25;40.10;36.74
4903;-0.10;-0.07;0.94;1.83;2.69;0.22;0.21;0.54;;0.95;21.01;0.39;;0.13;-0.10;;0.73;0.55;0.16;0.42;-0.18;0.13;-0.09;0.03;8.41;0.12;9.51;-1.23;23.10;7.23;11.04;0.93;3.90;0.45;0.81;32.32;2.40;46.72;41.93
4914;-0.03;0.08;0.52;-0.82;-0.31;-0.04;0.11;0.64;;0.04;39.44;0.60;;0.28;0.15;;0.06;0.72;0.28;0.35;-0.08;0.63;0.06;-0.06;10.80;0.04;10.13;0.63;5.35;5.20;-3.06;5.20;-1.99;0.91;2.86;19.01;2.05;23.16;20.31
4917;0.01;0.68;2.82;2.17;5.46;0.32;0.37;0.53;;0.73;-13.71;0.63;;0.05;0.69;;0.67;0.68;0.18;0.67;0.17;0.61;0.23;0.39;18.25;-0.02;11.38;6.89;31.52;8.00;16.52;4.56;2.45;1.07;4.98;54.75;2.74;78.67;70.15
4920;0.13;0.13;-0.37;2.08;1.98;-0.02;0.24;0.64;;0.30;9.41;0.65;;0.21;0.73;;0.37;0.39;0.11;0.70;0.27;0.67;-0.01;0.00;11.38;-0.91;10.37;1.91;22.81;5.82;9.65;3.89;3.44;1.01;3.37;37.55;2.20;49.24;41.93
4921;0.06;-0.02;-0.24;-0.09;-0.36;0.03;0.02;0.58;;-0.11;-21.45;0.22;;1.05;0.84;;-0.31;0.33;0.73;0.75;0.12;-0.24;0.07;0.13;-1.03;-0.32;-0.81;0.10;9.21;10.81;-0.93;0.71;-1.39;0.05;-0.54;7.64;2.08;11.72;8.90
4923;-0.02;-0.05;0.05;0.40;0.31;-0.05;0.06;0.49;;0.39;10.28;0.61;;0.15;0.22;;0.35;0.42;0.21;0.30;0.58;0.17;0.07;-0.05;6.42;1.26;5.79;-0.63;6.21;5.99;2.11;-0.97;-0.92;-0.26;0.61;13.25;1.78;18.65;13.14
