MIHowell;MIHOW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
51;0.10;0.03;2.46;-0.52;2.01;0.09;0.42;0.77;;0.25;0.34;0.43;;0.47;0.77;0.67;0.65;0.52;0.24;0.74;0.22;0.84;0.07;0.15;9.23;0.46;7.99;0.79;16.83;10.57;2.34;4.50;-0.58;0.86;4.92;30.98;2.91;44.53;41.60
67;-0.02;0.07;0.87;2.81;3.73;0.29;0.48;0.68;;0.71;0.90;0.56;;0.27;0.68;0.67;0.72;0.76;0.34;0.65;0.21;0.14;-0.01;0.00;9.79;0.03;9.15;0.61;39.69;11.23;15.76;4.08;8.62;1.39;0.73;50.21;3.16;69.77;67.04
68;-0.07;-0.04;3.59;0.91;4.34;0.41;0.23;0.59;;1.03;0.92;0.57;;0.54;0.49;0.67;0.59;0.73;0.55;0.50;0.16;-0.39;0.06;0.08;8.87;-0.16;9.74;-0.71;26.99;9.89;11.75;5.78;-0.42;1.13;-1.57;34.29;2.95;55.22;49.07
70;-0.03;0.53;-0.01;2.45;3.05;0.15;0.50;0.71;;0.77;0.23;0.81;;0.93;0.61;0.67;0.74;0.62;1.01;0.68;-0.32;-0.16;-0.11;-0.08;14.88;-0.19;9.92;5.15;28.64;13.81;12.21;2.51;0.11;0.51;-1.19;42.33;3.75;61.23;55.97
201;0.00;0.17;-0.31;2.37;2.24;0.13;0.24;0.56;;0.34;0.61;0.63;;0.69;0.77;0.67;0.20;0.58;0.63;0.80;0.22;-0.19;-0.02;-0.06;5.62;1.12;2.82;1.68;29.83;12.47;11.20;4.45;1.71;1.00;-1.23;34.22;2.78;48.18;42.27
302;-0.02;0.07;0.65;0.60;1.13;0.08;0.43;0.75;;0.19;0.61;0.84;;1.14;0.63;0.67;0.39;0.76;1.04;0.73;0.21;0.24;0.17;-0.05;10.69;-0.34;10.40;0.63;29.44;13.15;4.28;1.62;10.38;1.02;0.94;41.06;3.67;53.76;51.66
468;-0.03;0.07;0.12;-0.56;-0.33;-0.09;0.24;0.65;;0.33;0.06;0.76;;0.32;0.59;0.67;0.59;0.43;0.38;0.56;0.98;0.02;-0.07;0.11;5.00;0.80;3.68;0.51;12.07;11.21;-2.57;4.45;-1.02;0.82;0.69;17.76;2.61;23.24;20.34
470;0.04;0.01;1.30;-0.78;0.64;0.01;0.44;0.72;;0.89;0.62;0.82;;0.44;0.62;0.67;0.86;0.72;0.42;0.64;-0.13;-0.17;-0.07;0.03;4.97;0.89;3.78;0.30;20.93;14.88;-1.31;4.95;2.41;1.15;-0.66;25.24;3.35;35.61;34.11
494;0.00;0.29;2.22;1.14;3.60;0.17;0.18;0.68;;0.51;0.82;0.76;;0.08;0.72;0.67;0.49;0.67;-0.03;0.69;0.06;0.06;0.05;0.01;11.22;0.53;7.77;2.92;22.65;8.61;10.16;4.70;-0.81;0.89;0.37;34.24;2.50;51.75;42.23
703;0.02;0.01;0.46;0.99;1.60;0.02;0.30;0.64;;0.07;0.70;0.57;;0.46;0.74;0.67;0.23;0.70;0.43;0.74;0.06;0.10;-0.12;0.12;7.42;0.16;7.07;0.19;20.95;10.18;5.89;5.27;-0.39;1.03;1.06;29.43;2.74;41.29;35.83
830;0.08;0.00;-0.26;1.98;1.75;-0.07;0.15;0.62;;-0.02;1.02;0.34;;0.48;0.40;0.67;0.17;0.59;0.45;0.46;-0.09;0.03;0.05;0.03;10.37;-0.24;10.20;0.41;17.48;6.35;9.38;3.27;-1.52;0.55;0.29;28.14;2.29;39.33;29.45
894;0.02;-0.06;0.09;2.25;2.36;0.05;0.30;0.75;;0.68;1.13;0.75;;-0.03;0.76;0.67;0.64;0.81;0.09;0.73;0.04;1.31;-0.06;0.02;7.37;0.69;7.19;-0.50;26.72;11.50;11.41;3.91;-0.09;0.77;6.65;40.75;3.02;55.67;48.04
1076;-0.01;-0.09;1.63;0.16;1.68;-0.10;0.34;0.71;;0.39;0.50;0.62;;0.07;0.82;0.67;0.28;0.58;-0.08;0.69;0.05;0.59;0.01;0.01;7.61;0.53;8.05;-0.97;15.26;6.91;4.04;4.76;-0.44;0.92;2.96;25.83;2.19;36.53;30.12
2145;-0.06;-0.06;0.65;0.36;0.80;-0.08;-0.12;0.58;;0.34;0.68;0.21;;0.21;0.64;0.67;0.34;0.32;0.16;0.60;-0.16;0.09;0.08;0.69;8.21;0.27;8.90;-0.95;13.21;5.55;3.08;2.74;1.84;0.67;3.91;25.32;2.00;32.82;20.93
2834;0.00;0.05;0.22;3.60;3.62;0.31;0.48;0.70;;1.01;0.66;0.70;;-0.08;0.82;0.67;0.99;0.64;0.00;0.76;0.29;-0.21;0.24;-0.10;9.22;-0.06;8.80;0.48;32.78;11.03;18.42;4.34;-1.01;0.80;-1.59;40.41;3.09;59.45;57.73
3536;0.00;0.25;0.51;1.67;2.40;-0.03;0.12;0.72;;0.12;0.73;0.42;;0.37;0.67;0.67;0.17;0.58;0.43;0.63;-0.06;0.08;0.02;-0.05;12.35;0.13;9.73;2.49;20.25;7.80;9.34;2.89;0.23;0.59;0.16;32.76;2.53;46.61;34.33
3568;-0.05;0.00;0.78;0.38;1.16;0.14;0.30;0.64;;0.43;0.32;0.70;;1.00;0.30;0.67;0.57;0.76;0.99;0.53;-0.11;0.22;-0.05;0.01;7.14;0.52;6.88;-0.25;23.91;14.04;3.46;4.94;1.46;1.09;1.16;32.21;3.50;44.57;41.69
3668;0.23;0.09;1.87;0.22;2.34;-0.03;0.36;0.74;;0.79;0.80;0.95;;0.08;0.80;0.67;0.87;0.76;0.11;0.75;0.27;0.77;0.06;0.86;13.39;-0.18;11.55;2.02;18.41;10.35;4.83;4.88;-1.65;0.87;8.13;39.94;3.23;55.33;46.42
3707;-0.02;0.07;1.82;-0.06;1.93;0.19;0.34;0.76;;0.70;-0.21;0.83;;0.12;0.71;0.67;0.86;0.23;-0.09;0.75;-0.16;-0.14;-0.12;-0.01;10.07;0.18;9.29;0.60;15.41;7.94;3.36;2.66;1.45;0.63;-0.80;24.67;2.52;37.01;36.32
4362;-0.01;0.07;0.20;2.71;2.94;0.12;0.41;0.62;;1.14;0.82;0.67;;-0.33;0.62;0.67;1.14;0.78;-0.27;0.66;-0.28;-0.33;0.02;-0.06;10.88;0.08;10.22;0.59;28.46;9.57;13.95;2.22;2.72;0.63;-1.93;37.42;2.94;53.96;48.52
4384;-0.04;0.02;2.39;2.05;4.33;0.38;0.24;0.53;;0.83;0.90;0.77;;0.58;0.71;0.67;0.84;0.76;0.36;0.62;0.15;0.45;0.08;0.11;6.58;0.93;5.70;-0.04;33.85;12.66;15.03;5.10;1.07;1.09;2.77;43.20;3.10;64.50;57.38
4568;0.02;-0.06;0.94;-0.01;0.91;-0.02;0.12;0.45;;0.11;0.40;0.86;;0.83;0.65;0.67;0.00;0.56;0.67;0.69;-0.10;0.03;-0.03;-0.02;-1.03;1.23;-1.72;-0.54;19.05;12.70;1.84;5.68;-1.17;1.06;0.07;18.09;2.37;26.86;19.84
4776;0.07;0.08;1.53;0.41;2.11;-0.09;0.34;0.69;;0.70;0.22;0.87;;0.45;0.82;0.67;0.51;0.48;0.38;0.74;0.69;0.61;-0.02;0.03;10.50;0.12;9.25;1.13;17.68;9.31;5.09;3.67;-0.38;0.71;3.19;31.37;2.79;44.93;36.02
5086;0.03;-0.06;1.89;0.15;1.74;-0.08;0.11;0.45;;0.00;0.62;0.21;;0.91;0.38;0.67;-0.07;0.41;1.04;0.43;-0.21;0.06;0.26;0.00;5.82;0.47;5.82;-0.47;16.35;8.41;4.50;3.11;0.34;0.64;0.28;22.46;2.26;33.54;22.67
5152;0.04;-0.04;0.58;0.93;1.53;0.04;0.23;0.60;;0.40;0.68;0.65;;0.95;0.76;0.67;0.27;0.61;0.83;0.70;0.07;-0.08;-0.03;0.01;6.77;0.47;6.56;-0.26;22.36;11.81;5.80;3.67;1.08;0.81;-0.36;28.77;3.02;41.11;34.54
5235;0.15;0.01;-0.89;0.81;-0.25;-0.06;0.19;0.53;;-0.20;0.34;0.53;;0.41;0.64;0.67;0.11;0.58;0.33;0.64;0.14;-0.16;0.33;0.05;-0.92;0.65;-2.39;0.82;17.97;12.19;2.29;4.46;-0.97;0.83;-0.55;16.51;2.20;21.23;18.89
5424;0.06;-0.07;0.54;0.09;0.64;0.06;0.34;0.71;;0.72;0.64;0.61;;0.59;0.71;0.67;0.37;0.71;0.64;0.71;0.07;0.09;-0.03;0.02;9.50;0.19;9.72;-0.41;20.55;10.84;1.50;1.81;6.39;0.79;0.58;30.63;3.14;40.47;38.78
5517;-0.07;-0.05;3.15;0.62;3.63;0.47;0.07;0.67;;-0.29;0.44;0.46;;0.30;0.69;0.67;-0.07;0.59;0.11;0.67;0.44;0.84;0.01;0.02;8.01;0.46;8.41;-0.86;19.40;5.68;9.38;4.22;0.12;0.85;4.29;31.70;1.98;47.98;44.81
5523;-0.05;0.04;0.34;-0.25;0.12;-0.13;0.22;0.37;;0.78;1.03;0.66;;0.78;0.54;0.67;0.47;0.67;0.67;0.60;-0.02;-0.06;-0.03;0.02;1.03;-0.45;1.28;0.20;16.18;13.25;-0.56;4.20;-0.71;0.79;-0.19;17.01;2.78;24.32;18.21
