Montreal;QCMO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
296;-0.02;0.06;1.71;-0.02;1.69;0.18;0.31;0.61;;0.49;;0.67;-0.17;-1.12;0.79;92.63;0.85;0.75;-0.48;0.78;0.61;0.42;0.04;0.18;8.41;0.24;7.71;0.46;18.94;8.70;3.33;2.37;4.54;0.78;3.05;30.40;2.51;41.95;41.12
1334;0.00;0.02;-0.28;0.02;-0.85;-0.06;-0.12;0.24;;0.43;;0.05;0.28;-0.06;0.82;-39.69;0.23;0.18;0.45;0.72;0.14;-0.01;0.61;-0.06;-5.03;1.05;-6.24;0.16;11.91;12.25;-0.46;0.55;-0.42;0.08;-0.37;6.51;1.83;8.41;2.56
2626;0.02;-0.04;0.48;-0.12;0.39;-0.04;0.30;0.23;;0.51;;0.74;0.46;0.61;0.51;-1488794260641960.00;0.41;0.74;0.74;0.72;0.37;0.12;-0.04;0.06;5.91;-0.29;6.47;-0.27;13.38;10.95;0.39;3.15;-1.11;0.56;0.89;20.18;2.84;28.50;25.07
3117;-0.02;-0.05;0.70;0.24;0.76;0.05;0.28;0.28;;1.24;;0.60;0.35;-0.06;0.48;-115.00;1.21;0.62;-0.03;0.54;0.81;0.01;0.10;-0.09;7.47;-0.14;8.21;-0.61;14.26;9.07;2.62;3.04;-0.47;0.58;-0.39;21.33;2.63;30.30;28.20
3158;0.00;0.00;2.50;0.06;2.46;0.20;0.14;0.15;;0.99;;0.87;0.07;0.55;0.64;114.34;0.47;0.79;0.00;0.55;0.15;1.04;0.10;0.04;7.76;0.85;6.90;0.02;15.57;6.34;5.29;4.96;-1.03;0.92;5.40;28.74;1.96;41.31;36.49
3360;0.00;0.00;3.67;-0.51;3.17;0.04;0.60;0.73;;1.27;;0.53;0.18;-0.81;0.95;-73.00;1.14;0.58;-0.17;1.00;0.69;0.86;-0.01;0.34;9.67;0.18;9.50;-0.01;26.00;11.67;4.78;3.54;6.02;1.11;6.02;41.68;3.28;59.80;54.78
3379;0.00;0.00;-0.24;0.23;0.08;-0.01;-0.04;0.67;;0.40;;0.28;-0.46;0.12;0.81;5.00;0.59;0.39;-0.26;0.67;0.75;0.06;-0.10;0.53;1.35;0.34;1.07;-0.06;14.20;9.80;0.69;3.02;0.69;0.65;2.97;18.53;2.07;23.95;17.53
3382;0.00;-0.02;0.03;-0.03;-0.24;-0.02;-0.10;0.48;;0.23;;0.00;-0.39;0.30;0.44;6.50;0.31;-0.13;0.17;0.40;0.07;0.77;0.21;0.25;1.69;0.08;1.77;-0.16;5.28;5.25;-0.12;-0.47;0.62;-0.05;5.09;12.06;1.23;14.39;9.72
3386;-0.01;0.00;-0.03;2.11;1.69;-0.01;0.00;0.93;;0.34;;0.31;-0.17;-0.74;0.17;-17.53;0.24;0.29;-0.50;0.41;1.91;0.42;0.39;0.13;10.57;-0.02;10.62;-0.03;10.25;1.46;10.52;-0.87;-0.85;-0.23;2.74;23.57;1.35;32.24;23.33
3387;0.00;0.13;0.08;0.11;0.22;-0.05;-0.08;0.23;;-0.22;;0.68;0.76;0.57;-0.24;1488794260642110.00;0.01;0.55;0.47;0.03;0.08;0.98;0.09;0.21;1.71;0.41;0.04;1.26;7.83;6.42;0.68;2.42;-1.69;0.37;5.98;15.51;1.29;19.42;12.69
3532;0.00;-0.05;0.00;0.05;-0.30;-0.10;0.15;0.65;;0.40;;0.76;0.00;0.67;0.41;-45.25;-0.03;0.63;0.00;0.38;0.33;-0.05;0.31;-0.01;1.49;0.79;1.16;-0.46;11.49;7.54;0.25;3.37;0.32;0.70;-0.33;12.65;1.62;15.76;13.16
3533;-0.02;0.01;0.32;1.33;1.81;-0.02;-0.17;0.27;;-0.44;;0.84;0.28;0.06;0.65;15.25;-0.48;0.84;0.06;0.62;0.07;0.92;-0.16;0.07;6.01;0.03;5.96;0.02;14.73;3.54;7.30;3.00;0.88;0.66;4.94;25.67;1.30;34.58;21.71
3544;0.01;-0.04;0.92;-0.26;0.64;0.02;0.27;0.62;;1.05;;0.57;-0.68;0.99;0.45;9.19;0.43;0.50;0.17;0.60;0.29;-0.06;-0.02;0.27;2.91;0.42;2.87;-0.37;13.46;10.20;0.54;4.14;-1.41;0.73;1.04;17.41;2.33;25.24;23.45
3550;0.01;0.03;1.56;0.10;1.72;0.05;0.63;0.96;;0.70;;1.03;0.27;1.51;0.89;-153.25;1.05;0.87;0.24;0.98;0.37;1.19;-0.02;-0.06;7.71;0.28;7.06;0.37;29.42;16.96;3.60;7.57;1.29;1.60;5.66;42.79;4.10;58.40;56.72
3969;-0.01;0.01;1.21;-0.04;1.07;0.12;0.14;0.51;;-0.05;;0.64;-0.10;0.29;0.86;2.25;0.09;0.62;0.09;0.77;0.63;-0.26;0.11;0.14;3.58;0.30;3.25;0.04;12.03;8.79;2.24;0.04;0.96;0.07;-0.61;15.00;2.08;23.54;20.81
3975;0.01;0.05;-0.33;-0.05;-0.42;-0.04;0.15;0.63;;0.33;;0.86;0.25;0.23;0.59;3.25;-0.04;0.90;0.33;0.60;0.01;0.82;0.09;-0.02;2.14;-0.61;2.24;0.50;13.06;10.96;-0.92;3.08;-0.07;0.61;4.01;19.20;2.42;23.94;21.29
3981;-0.02;0.06;-1.45;0.17;-1.17;-0.06;0.29;0.97;;0.45;;0.84;-0.33;0.20;0.58;1488794260642060.00;0.51;0.89;0.26;0.60;-0.09;0.38;-0.07;0.06;7.02;0.57;5.97;0.48;14.10;13.20;-2.04;2.58;0.35;0.54;2.18;23.30;3.24;27.73;27.40
3985;0.01;-0.07;0.08;0.25;0.40;-0.03;0.03;0.37;;-0.36;;0.80;0.76;0.28;0.45;-311.25;-0.24;0.75;0.23;0.50;-0.48;0.01;-0.13;0.10;0.85;1.35;0.18;-0.68;11.05;8.00;1.43;2.53;-0.92;0.45;0.55;12.45;1.62;17.76;12.13
3986;0.00;-0.07;0.61;-0.01;0.48;-0.08;0.05;0.24;;0.33;;0.74;0.39;-0.28;0.73;-78.38;0.46;0.80;-0.29;0.59;0.37;-0.40;0.04;-0.11;1.34;0.95;1.10;-0.70;10.88;8.44;1.15;2.37;-1.08;0.40;-2.56;9.66;1.80;15.64;8.63
3988;-0.02;0.18;0.18;0.05;0.33;0.02;0.30;0.59;;0.01;;0.80;0.73;0.68;0.90;4.53;0.36;0.78;0.63;0.76;0.37;0.57;0.06;0.01;14.48;0.39;12.35;1.75;13.12;9.43;0.59;3.55;-0.45;0.68;2.87;30.47;3.12;39.32;37.05
3990;0.11;-0.07;-0.10;3.65;3.44;0.08;0.63;0.76;;1.19;;0.97;-0.19;-0.18;1.07;-50.00;1.09;0.88;-0.17;0.76;0.38;0.64;0.15;-0.12;10.19;-0.07;10.37;-0.12;41.60;11.42;18.06;1.91;10.21;1.06;2.61;54.39;3.32;73.45;69.09
3996;-0.03;0.07;1.62;0.49;2.13;0.02;0.39;0.81;;1.01;;0.87;-0.51;0.07;0.78;1488794260642020.00;0.71;0.89;-0.01;0.78;0.42;0.43;0.02;0.25;4.82;0.40;3.85;0.57;23.69;13.96;5.68;2.85;1.19;0.65;3.38;31.89;3.18;46.50;40.09
4001;0.01;0.04;0.56;1.27;1.85;-0.02;0.18;0.55;;0.16;;0.82;0.94;0.41;1.26;0.75;0.05;0.89;0.48;0.87;-0.48;0.45;0.01;0.05;8.17;0.34;7.43;0.40;28.89;10.45;7.44;3.05;7.96;1.14;2.47;39.54;2.83;52.42;42.65
4007;0.00;0.05;0.42;0.34;0.74;0.03;-0.01;0.41;;0.91;;0.59;0.13;0.04;0.54;1488794260642030.00;0.53;0.62;0.12;0.41;-0.16;0.00;0.07;0.07;10.68;-0.35;10.54;0.49;10.53;5.17;2.52;2.57;0.26;0.53;0.38;21.58;2.09;29.10;22.33
4491;0.00;0.03;-0.04;-0.16;-0.37;0.02;0.00;0.74;;0.10;;0.82;-0.80;0.79;0.67;66.75;0.00;0.69;0.45;0.66;0.75;0.48;0.20;-0.17;7.63;-0.04;7.37;0.29;13.31;9.05;-0.87;3.71;1.42;0.84;1.55;22.48;2.55;27.68;22.96
4526;0.00;0.49;-0.10;0.21;0.71;-0.09;0.00;0.57;;-0.14;;0.58;0.43;0.55;0.76;-1488794260642060.00;-0.20;0.53;0.49;0.66;-0.03;0.04;-0.11;0.03;3.87;0.02;-1.02;4.88;13.21;10.80;0.85;1.72;-0.16;0.33;0.37;17.45;2.06;24.81;15.19
4594;0.11;0.00;-0.04;0.04;0.17;-0.06;-0.07;0.56;;0.04;;0.21;0.46;-0.23;0.27;-39.00;-0.02;0.19;0.15;0.40;-0.25;0.21;-0.06;0.11;-2.00;1.73;-4.30;0.57;10.12;8.52;0.14;0.34;1.12;0.14;1.60;9.72;1.27;13.43;6.78
4942;0.01;-0.08;0.24;0.19;0.48;-0.07;0.16;0.59;;-0.11;;0.63;-0.26;0.74;0.21;-40.50;0.21;0.63;0.08;0.28;0.13;-0.70;-0.12;-0.14;4.37;0.92;4.16;-0.72;10.40;6.91;1.44;2.79;-0.74;0.51;-4.16;10.61;1.80;16.61;12.06
4947;-0.01;0.21;0.88;1.31;2.34;0.15;0.01;0.88;;0.37;;0.35;-0.32;-0.23;-0.10;-97.50;0.66;0.29;-0.25;0.09;1.06;-0.16;0.06;-0.01;10.80;-0.34;9.09;2.05;16.70;3.81;8.33;3.31;1.25;0.75;-0.86;26.65;1.67;38.13;30.39
