PNWClackamasAcademy;ORORE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
1359;0.00;-0.03;1.26;-0.25;0.98;-0.04;0.46;0.69;1.37;0.93;0.57;0.70;0.06;-0.31;0.88;0.71;0.96;0.73;0.00;0.72;0.41;-0.09;0.00;0.19;8.67;0.73;8.27;-0.33;17.39;11.34;1.26;5.47;-0.68;1.05;0.51;26.57;3.10;37.36;34.62
1432;0.00;-0.06;-0.75;-0.08;-0.89;-0.07;0.34;0.61;-0.41;0.34;0.57;0.73;1.08;0.64;0.77;0.60;0.12;0.65;0.59;0.73;0.60;0.48;-0.01;0.04;10.84;-0.48;11.92;-0.60;9.13;7.59;-1.90;4.24;-0.80;0.79;2.61;22.58;2.71;26.59;27.51
1510;0.00;0.06;-0.48;1.12;0.77;0.09;0.31;0.69;0.96;0.70;0.76;0.66;0.30;0.09;0.38;0.72;0.67;0.71;0.00;0.51;-0.42;-0.02;-0.07;-0.05;3.02;1.32;1.10;0.59;21.36;12.39;4.66;3.70;0.61;0.78;-0.35;24.03;2.59;32.91;32.36
1540;0.00;-0.02;0.15;5.69;5.80;0.46;0.54;0.71;1.37;1.39;0.62;0.81;-0.18;0.30;0.76;0.71;1.16;0.71;0.05;0.72;-0.29;1.64;0.01;0.19;11.15;0.05;11.35;-0.25;45.18;11.02;28.73;4.61;0.82;0.98;9.14;65.47;3.34;91.93;87.80
1571;0.00;-0.03;1.52;-0.05;1.51;-0.05;0.35;0.68;0.49;0.31;0.54;0.70;0.06;0.39;0.75;0.68;0.42;0.72;0.28;0.70;0.58;-0.33;-0.06;0.05;6.51;0.84;5.96;-0.29;18.53;11.06;2.82;3.54;1.11;0.78;-1.42;23.62;2.81;35.35;29.33
2002;0.00;-0.01;-0.21;0.77;0.37;-0.04;0.21;0.63;0.86;-0.25;0.62;0.55;0.45;0.68;0.55;0.73;0.12;0.61;0.51;0.62;-0.03;0.26;0.17;-0.09;10.77;0.07;10.83;-0.12;12.60;7.05;3.43;2.25;-0.13;0.44;0.82;24.19;2.49;31.60;27.48
2374;0.00;0.14;0.61;2.14;2.91;0.11;0.28;0.53;-0.03;0.50;0.75;0.66;-0.21;0.21;0.94;0.74;0.26;0.69;0.25;0.72;-0.20;0.56;-0.02;0.00;12.52;0.04;11.12;1.36;24.05;6.61;11.93;4.76;0.76;1.00;2.78;39.35;2.43;54.53;47.59
2411;0.00;-0.01;0.63;0.01;0.62;0.12;0.11;0.68;0.63;-0.07;0.40;0.66;-0.16;-0.01;0.67;0.66;0.10;0.52;0.19;0.71;0.05;0.48;0.02;0.07;4.19;1.04;3.23;-0.07;14.73;9.38;1.32;3.17;0.86;0.69;2.73;21.65;2.20;29.07;26.86
2471;0.00;0.40;0.86;2.72;3.79;0.33;0.50;0.70;1.20;0.25;0.46;0.80;-0.21;0.96;0.73;0.67;0.34;0.63;0.51;0.69;0.18;1.13;0.20;0.08;16.43;-0.29;12.69;4.03;30.29;8.03;15.33;3.38;3.55;0.91;6.08;52.80;2.87;71.83;71.13
2550;0.00;0.05;1.51;0.16;1.62;0.07;0.25;0.69;1.53;-0.03;0.84;0.64;-0.35;0.60;0.76;0.66;0.43;0.71;0.53;0.74;0.31;0.01;0.10;0.09;5.40;0.56;4.34;0.50;21.44;13.39;3.81;5.18;-0.93;0.97;0.51;27.35;3.11;40.20;33.93
