PNWGlacierPeak;WASNO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
492;0.00;0.00;1.04;0.06;1.16;0.00;0.24;0.62;;0.24;0.59;0.62;;0.01;0.69;0.79;0.31;0.63;0.16;0.69;-0.17;0.75;-0.06;0.02;2.25;0.99;1.24;0.02;16.97;11.46;2.39;3.10;0.02;0.62;3.84;23.06;2.42;32.72;27.93
568;0.00;-0.02;-0.05;0.37;0.35;-0.01;0.11;0.68;;0.09;0.60;0.66;;-0.20;0.24;0.43;0.18;0.83;0.06;0.32;-0.15;0.08;-0.04;-0.05;6.71;-0.39;7.28;-0.18;10.70;6.74;1.77;2.62;-0.42;0.50;0.19;17.60;2.08;23.87;19.66
949;0.00;0.00;0.37;0.79;1.18;-0.01;0.39;0.79;;1.41;0.85;0.27;;-0.12;0.78;0.77;1.10;0.45;-0.11;0.79;-0.01;-0.01;-0.02;-0.04;10.32;-0.11;10.39;0.04;18.21;9.89;4.68;3.67;-0.03;0.73;-0.26;28.28;3.02;39.52;35.79
1258;0.00;-0.01;1.40;0.06;1.51;-0.01;0.38;0.69;;0.98;0.85;0.51;;-0.27;0.70;0.87;0.95;0.60;-0.27;0.72;0.03;0.22;-0.06;0.03;8.89;0.54;8.48;-0.14;16.62;9.21;3.09;4.71;-0.40;0.92;1.25;26.76;2.69;38.19;34.14
1778;0.00;0.00;0.16;0.44;0.51;-0.01;0.22;0.40;;0.27;0.71;0.86;;0.46;0.22;0.49;0.46;0.86;0.27;0.36;0.01;0.18;0.08;-0.04;1.64;0.06;1.55;0.03;17.84;10.96;2.50;4.37;0.02;0.87;0.75;20.23;2.35;27.69;24.47
1899;0.00;0.00;-0.20;0.17;-0.08;0.00;0.21;0.33;;-0.20;0.68;0.58;;0.27;0.95;0.50;0.08;0.63;0.40;0.77;0.04;0.06;0.04;0.21;5.48;0.40;5.11;-0.04;9.31;8.50;0.44;0.41;-0.05;0.08;1.37;16.16;2.21;21.43;20.37
2412;0.00;-0.01;1.35;0.06;1.43;0.08;0.23;0.58;;0.21;0.25;0.59;;0.82;0.55;0.82;0.27;0.62;0.64;0.60;-0.16;0.34;-0.02;-0.02;-1.13;3.04;-4.06;-0.10;20.21;15.56;3.01;1.76;-0.12;0.34;1.57;20.65;2.71;31.88;27.44
2522;0.00;0.16;1.49;0.14;1.60;-0.01;0.41;0.67;;1.00;0.47;0.89;;0.06;0.83;0.84;1.10;0.63;-0.02;0.79;0.02;0.39;0.20;0.04;11.21;0.25;9.31;1.65;20.44;11.22;3.70;3.04;2.48;0.77;2.16;33.81;3.17;46.74;41.71
2660;0.00;0.01;-0.27;-0.34;-0.59;-0.01;-0.21;0.65;;-0.09;0.72;0.17;;0.23;0.62;0.55;-0.03;0.08;-0.02;0.66;0.18;0.25;-0.01;0.07;0.72;0.43;0.24;0.05;3.51;6.62;-2.21;-0.83;-0.06;-0.17;1.60;5.84;1.35;7.36;1.23
2903;0.00;-0.01;-0.09;-0.23;-0.30;0.01;0.17;0.78;;0.57;0.26;0.79;;-0.05;0.98;0.73;0.49;0.53;-0.02;0.84;0.26;0.31;-0.03;-0.04;0.55;0.96;-0.28;-0.12;12.80;13.24;-1.30;1.02;-0.16;0.19;1.36;14.72;2.62;20.33;18.34
2910;0.00;0.00;2.09;-0.14;1.89;0.08;0.24;0.59;;-0.28;0.62;0.75;;0.19;0.56;0.84;0.04;0.76;0.15;0.61;0.21;0.51;0.06;-0.05;8.09;0.09;8.03;-0.03;14.63;6.71;3.49;4.75;-0.30;0.93;2.28;25.00;2.14;36.27;31.94
2928;0.00;-0.02;0.61;0.02;0.57;0.01;0.40;0.64;;0.99;0.60;0.45;;0.79;0.77;0.53;0.84;0.51;0.66;0.71;-0.09;0.10;0.04;0.07;4.49;0.27;4.46;-0.24;19.30;14.52;1.32;3.54;-0.09;0.70;0.88;24.66;3.35;34.81;32.90
2930;0.00;0.00;0.39;0.78;1.22;0.00;0.50;0.80;;0.72;0.58;0.65;;0.23;0.71;0.50;1.12;0.85;0.07;0.69;0.46;0.52;-0.06;-0.05;6.64;0.66;6.03;-0.05;24.14;14.68;4.68;4.56;0.22;0.93;2.37;33.15;3.54;45.83;43.04
