CHSCentralVirginia;VADOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
116;0.08;-0.04;0.29;-0.52;-0.14;-0.04;0.26;0.38;;0.99;0.64;0.92;-0.73;-0.41;0.34;0.66;1.03;0.70;-0.09;0.49;0.30;0.01;-0.04;-0.01;8.54;0.70;7.84;0.00;12.34;8.72;-2.01;2.08;3.55;0.65;-0.01;20.87;2.53;26.74;25.08
122;0.08;-0.03;1.61;1.05;2.71;0.06;0.52;0.54;;1.24;0.80;0.89;-0.62;1.44;1.05;0.63;0.85;0.82;0.83;0.86;0.03;0.06;0.00;-0.04;13.00;-0.42;13.33;0.09;25.52;12.82;8.45;3.92;0.33;0.81;0.06;38.59;3.90;56.78;50.43
339;0.00;-0.01;0.24;1.35;1.56;0.03;0.20;0.74;;0.75;0.68;0.88;-0.68;0.46;0.44;0.63;0.76;0.77;0.39;0.58;0.09;-0.05;0.02;-0.02;7.69;-0.47;8.22;-0.06;20.93;11.94;7.23;2.83;-1.07;0.49;-0.36;28.26;3.21;41.17;32.99
346;0.00;-0.05;0.30;1.25;1.53;-0.04;0.43;0.77;;0.94;0.88;1.07;0.65;0.16;0.18;0.83;0.50;0.83;0.24;0.56;-0.02;-0.01;-0.03;-0.04;8.22;0.45;8.25;-0.48;26.54;10.32;6.86;2.12;7.23;0.91;-0.26;34.49;2.89;46.49;42.21
384;-0.02;0.33;-0.30;0.04;0.05;-0.01;0.18;0.50;;-0.11;0.74;0.77;1.19;0.32;0.76;0.77;0.00;0.83;0.33;0.73;-0.27;0.38;0.00;0.07;4.64;-0.54;1.94;3.24;11.28;10.87;-0.43;3.35;-2.51;0.50;2.25;18.17;2.37;24.25;21.40
401;-0.01;0.02;0.18;2.81;2.85;0.09;0.31;0.78;;0.43;0.65;0.75;-0.27;0.38;0.52;0.54;0.48;0.65;0.06;0.48;0.40;0.36;0.15;-0.01;6.24;0.62;5.46;0.16;28.49;9.44;14.42;4.20;0.43;0.87;1.74;36.48;2.43;51.47;44.91
422;0.00;-0.01;3.75;-0.04;3.55;0.15;0.53;0.76;;1.53;0.84;1.46;-0.51;-0.34;0.83;0.66;1.25;0.84;-0.30;0.82;0.13;0.15;0.16;-0.02;8.44;0.68;7.81;-0.05;24.00;12.84;7.32;4.83;-0.99;0.90;0.64;33.08;3.35;52.55;47.40
539;-0.01;0.05;0.69;-0.11;0.68;-0.03;0.05;0.72;;0.26;0.57;0.30;-0.81;0.14;0.44;0.61;0.42;0.42;0.06;0.64;0.06;0.24;-0.05;0.04;10.46;-0.22;10.16;0.52;12.62;7.03;0.85;4.49;0.24;0.92;1.39;24.47;2.42;32.64;24.64
540;0.00;-0.02;0.61;0.28;0.92;-0.04;0.32;0.79;;-0.12;0.88;0.10;0.36;0.58;0.56;0.56;-0.14;0.63;0.63;0.78;0.30;0.67;-0.05;-0.03;6.09;-0.08;6.43;-0.25;17.79;10.26;2.64;4.40;0.49;0.91;3.19;27.08;2.69;36.68;32.35
617;0.00;-0.02;0.21;-0.22;-0.06;-0.05;-0.09;0.60;;-0.11;0.21;0.59;-0.61;0.28;0.26;0.91;0.00;0.13;0.11;0.42;0.29;0.17;0.04;0.02;3.26;0.56;2.88;-0.18;4.83;4.95;-0.65;-0.28;0.81;0.00;0.94;9.03;1.28;12.02;6.04
