SBPLILongIsland;NYLI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
28;-0.02;-0.03;0.81;1.11;1.86;0.07;0.12;0.63;-1.14;0.37;0.64;0.04;;0.03;0.34;;0.17;0.57;0.05;0.49;-0.31;0.14;0.01;-0.05;8.70;0.44;8.66;-0.39;13.79;5.21;7.18;3.48;-2.07;0.56;0.47;22.97;1.91;33.56;27.02
263;0.00;0.03;1.23;0.41;1.50;0.18;0.62;0.65;-0.03;0.92;0.96;0.89;;0.58;0.77;;0.68;0.78;0.43;0.79;1.42;-0.10;0.17;0.06;10.83;0.15;10.36;0.32;22.73;11.50;4.51;6.44;0.29;1.31;-0.20;33.36;3.34;46.39;50.31
271;0.07;0.01;2.41;0.13;2.58;0.13;0.29;0.71;0.06;0.34;0.90;0.54;;1.25;0.52;;0.05;0.47;1.08;0.62;-0.03;-0.08;0.03;-0.03;4.37;1.25;2.70;0.43;24.71;13.33;5.46;3.47;2.45;0.86;-0.53;28.55;2.94;43.97;37.66
287;-0.02;0.00;0.85;3.26;4.08;0.20;0.21;0.66;0.49;0.51;0.35;0.58;;0.18;0.75;;0.36;0.61;-0.03;0.62;0.68;0.32;0.02;0.03;9.10;0.23;8.94;-0.07;27.66;6.60;18.00;4.16;-1.10;0.76;1.73;38.49;2.21;56.77;47.66
329;-0.01;0.14;-0.36;3.14;2.99;0.29;0.59;0.79;-1.23;1.03;0.16;0.71;;0.38;0.80;;0.63;0.75;0.30;0.76;0.03;-0.03;-0.08;0.00;10.14;-0.26;9.03;1.36;29.58;11.63;14.97;4.14;-1.16;0.75;-0.14;39.58;3.23;56.99;58.59
352;0.01;-0.08;-0.79;-0.31;-1.13;-0.16;-0.21;0.62;0.43;-0.33;0.28;0.78;;0.37;0.49;;-0.34;0.72;0.25;0.47;1.90;-0.17;-0.04;0.21;0.96;0.80;0.94;-0.78;3.18;8.07;-3.13;-2.22;0.46;-0.41;0.20;4.34;1.71;5.06;-4.02
353;0.00;0.10;0.62;0.17;1.00;0.01;0.13;0.71;-0.81;0.18;0.77;0.45;;0.70;0.62;;-0.04;0.57;0.75;0.58;-0.33;0.11;-0.11;-0.04;8.98;0.27;7.70;1.01;14.60;9.01;2.09;3.04;0.46;0.64;0.38;23.95;2.57;33.52;26.79
358;-0.01;-0.02;1.44;0.23;1.47;0.08;0.25;0.62;0.37;0.94;1.21;0.26;;0.12;0.75;;0.52;0.55;0.09;0.73;-0.29;0.30;0.18;0.15;2.17;1.61;0.78;-0.21;21.06;12.10;4.05;5.66;-0.74;1.08;2.27;25.50;2.50;36.32;32.44
496;0.00;0.01;-0.01;-0.18;-0.06;-0.07;-0.05;0.68;-0.55;0.38;-0.30;0.84;;0.76;0.23;;0.26;0.24;0.38;0.24;0.55;0.08;-0.12;0.12;3.00;1.49;1.39;0.12;9.20;8.36;-0.94;1.86;-0.08;0.37;1.01;13.21;1.81;17.55;10.38
514;-0.01;0.01;2.15;0.22;2.06;-0.04;-0.04;0.72;1.03;0.09;0.73;0.85;;0.33;0.54;;0.15;0.72;-0.04;0.69;-0.16;0.75;0.31;0.01;6.58;0.23;6.27;0.08;18.66;8.05;5.39;2.52;2.71;0.68;3.81;29.05;2.24;41.07;27.26
527;0.01;0.02;-0.26;3.40;2.98;0.11;0.39;0.75;1.04;0.30;0.86;1.00;;0.03;0.81;;0.54;0.90;0.06;0.75;0.24;1.33;0.18;0.00;8.74;-0.26;8.76;0.24;34.34;10.60;16.46;5.03;2.25;1.16;6.64;49.71;2.99;66.52;60.35
533;0.01;-0.01;1.09;-0.13;0.78;-0.04;0.11;0.16;0.14;0.36;0.79;0.35;;0.92;0.73;;0.12;0.70;0.94;0.68;0.16;-0.14;0.17;0.14;7.29;0.55;6.81;-0.07;16.28;9.55;1.51;2.62;2.61;0.70;0.00;23.57;2.59;32.48;24.88
545;-0.04;0.00;-0.61;0.09;-0.62;-0.13;0.13;0.79;-0.61;0.56;1.11;0.58;;-0.22;0.35;;0.45;0.70;-0.18;0.56;0.01;0.09;0.07;0.15;9.01;0.39;8.77;-0.15;9.56;7.21;-0.76;4.31;-1.20;0.78;1.23;19.80;2.32;23.66;19.04
564;0.00;-0.10;0.08;-0.23;-0.24;-0.09;-0.26;0.27;0.56;0.15;0.13;0.50;;0.36;0.76;;0.30;0.42;0.32;0.55;-0.03;-0.16;-0.02;-0.12;1.95;2.06;0.93;-1.04;8.10;8.81;-1.00;0.89;-0.60;0.14;-1.38;8.68;1.86;12.58;1.42
569;0.09;0.05;-0.48;-0.20;-0.43;0.00;0.23;0.56;-0.22;0.63;0.33;0.64;;0.05;0.73;;0.55;0.53;0.22;0.69;-0.03;0.29;-0.11;0.09;11.04;-0.38;10.51;0.90;7.52;7.46;-1.93;2.04;-0.04;0.40;1.90;20.47;2.54;25.49;25.16
601;0.00;0.01;1.89;0.04;1.86;0.05;0.30;0.66;-0.02;-0.21;1.00;0.40;;0.11;0.92;;0.08;0.58;0.70;0.82;0.80;0.18;0.09;0.13;7.87;1.10;6.68;0.09;18.56;10.85;3.99;4.55;-0.83;0.86;1.56;27.99;2.84;40.89;35.39
810;0.07;-0.02;4.59;-0.10;4.29;0.30;0.29;0.69;1.11;0.15;0.32;0.74;;0.40;0.68;;0.44;0.71;0.42;0.65;0.43;0.58;0.25;-0.01;8.10;0.35;7.56;0.19;22.02;10.78;8.68;4.23;-1.66;0.73;2.86;32.98;2.91;53.67;46.18
870;0.03;0.02;0.26;3.33;3.63;0.18;0.64;0.57;0.81;0.88;1.06;0.85;;0.10;0.79;;1.10;0.78;0.00;0.82;-0.25;-0.22;0.02;0.29;7.18;0.31;6.50;0.37;36.86;13.08;17.19;2.03;4.55;0.71;0.39;44.42;3.27;63.91;61.66
871;0.01;-0.02;0.33;0.12;0.36;-0.01;-0.01;0.82;0.67;0.23;0.50;0.46;;0.71;0.08;;0.41;0.37;0.54;0.13;0.54;0.13;0.08;-0.01;6.85;-0.15;7.14;-0.13;11.46;7.77;1.27;2.89;-0.47;0.55;0.59;18.90;2.27;25.69;18.33
884;-0.04;-0.08;1.03;0.36;1.27;0.14;0.18;0.73;1.28;0.04;0.90;0.60;;0.57;0.60;;0.07;0.70;0.28;0.62;0.23;0.61;0.00;0.16;8.25;0.66;8.59;-0.99;16.54;7.69;3.88;5.41;-0.44;1.05;3.89;28.68;2.40;38.65;35.73
1156;0.01;-0.01;-0.26;3.77;3.28;0.12;0.39;0.69;1.10;1.18;0.64;0.46;;-0.52;0.48;;1.07;0.56;-0.48;0.47;-0.18;2.03;0.23;0.07;8.78;0.17;8.72;-0.11;30.11;7.16;18.34;3.54;1.07;0.78;10.47;49.36;2.30;65.35;59.99
1468;-0.02;-0.01;1.79;-0.10;1.73;0.16;0.47;0.63;1.09;0.84;0.53;0.83;;0.47;0.87;;1.02;0.82;0.06;0.75;0.96;0.76;-0.07;0.25;10.10;-0.60;10.86;-0.16;17.17;11.01;3.06;5.88;-2.79;0.99;5.09;32.36;3.29;45.97;45.74
