CHSCentralMaryland;MDEDG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
53;0.00;0.00;0.58;0.12;0.59;-0.04;0.18;0.59;0.68;0.18;1.03;0.63;;-0.19;0.51;0.67;0.59;0.82;-0.15;0.51;0.12;-0.28;0.12;-0.03;5.14;-0.20;5.32;0.02;11.19;9.11;1.78;0.67;-0.37;0.11;-1.56;14.76;2.35;22.50;17.56
612;-0.03;0.00;0.70;0.09;0.56;0.13;0.12;0.52;-0.37;0.35;0.54;0.69;;0.34;0.84;0.67;0.25;0.67;0.17;0.83;0.10;0.05;0.21;0.05;8.50;-0.20;8.84;-0.15;12.11;7.76;1.88;2.95;-0.49;0.56;0.53;21.13;2.44;28.98;26.88
614;0.01;0.00;-0.75;0.25;-0.47;-0.03;0.24;0.66;1.23;0.75;0.23;0.66;;0.05;0.49;0.67;0.82;0.40;0.16;0.48;0.07;0.03;-0.02;0.11;1.81;0.26;1.52;0.04;12.96;11.86;-0.25;1.02;0.32;0.23;0.68;15.45;2.52;20.28;19.46
623;-0.07;0.00;1.56;0.60;2.16;0.04;0.24;0.62;1.30;0.95;0.59;0.45;;-0.53;0.67;0.67;0.95;0.62;-0.20;0.64;0.01;0.15;-0.06;-0.07;5.78;0.44;5.68;-0.34;25.95;10.33;6.14;2.36;7.12;0.95;0.41;32.15;2.63;45.48;38.02
686;0.40;0.00;0.92;1.46;2.48;-0.02;0.41;0.63;0.49;0.63;0.97;1.02;;0.72;0.59;0.67;0.53;0.82;0.64;0.58;0.47;0.19;0.29;-0.10;9.27;0.12;7.15;2.00;25.78;12.45;9.14;3.48;0.71;0.74;0.43;35.48;3.20;51.25;43.23
836;0.47;0.00;5.27;0.02;5.63;0.31;0.47;0.75;1.68;0.93;1.01;0.82;;0.82;0.86;0.67;1.07;0.76;0.35;0.77;0.22;0.80;0.12;0.12;11.86;-0.53;10.04;2.34;28.56;13.51;10.62;3.81;0.62;0.80;4.61;45.03;3.71;71.89;62.01
888;-0.04;0.00;3.12;-0.11;2.93;0.24;0.35;0.74;0.50;0.15;0.72;0.63;;0.43;0.77;0.67;0.30;0.71;0.30;0.83;-0.24;0.38;0.04;0.05;6.94;-0.01;7.17;-0.22;22.08;10.78;5.70;4.05;1.55;0.91;2.14;31.17;2.87;47.49;44.31
1123;0.12;0.00;-0.21;0.20;0.11;-0.02;0.24;0.62;1.38;0.33;0.51;0.48;;-0.02;0.55;0.67;0.58;0.56;0.28;0.57;0.07;0.04;0.01;0.13;8.41;0.70;7.09;0.62;10.88;9.52;0.59;1.89;-1.13;0.30;0.86;20.15;2.61;27.01;24.54
1137;0.05;0.00;2.39;0.11;2.53;0.13;0.50;0.68;0.01;0.20;0.90;0.41;;0.91;0.77;0.67;0.46;0.80;0.95;0.72;-0.02;0.08;0.02;-0.06;9.71;0.28;9.16;0.27;26.21;13.48;5.34;7.88;-0.47;1.54;0.12;36.04;3.61;52.99;49.47
1389;0.05;0.00;-0.29;1.55;1.36;-0.08;0.26;0.70;0.48;1.04;0.53;0.59;;0.58;0.48;0.67;0.64;0.60;0.35;0.55;-0.09;0.63;-0.05;-0.06;6.63;0.97;5.41;0.26;21.33;11.50;7.15;2.27;0.41;0.48;2.86;30.82;2.84;42.16;34.02
1629;0.03;0.00;3.64;0.14;3.75;0.11;0.41;0.56;1.04;1.18;0.69;1.02;;-0.04;0.77;0.67;1.22;0.82;-0.21;0.73;-0.07;-0.14;0.06;-0.08;9.73;0.32;9.26;0.16;23.52;10.97;7.97;5.59;-1.01;1.05;-1.13;32.12;3.12;51.64;43.09
1793;-0.07;0.00;0.76;0.10;0.76;-0.01;0.33;0.69;0.16;0.72;0.82;0.54;;0.17;0.92;0.67;0.53;0.62;0.25;0.80;0.01;-0.13;0.03;-0.07;10.49;-0.48;11.34;-0.36;16.14;8.74;2.03;4.69;0.68;0.98;-0.96;25.68;2.88;35.26;32.00
1829;-0.11;0.00;1.35;0.11;1.43;-0.05;0.35;0.72;0.86;0.55;0.89;0.82;;0.82;0.77;0.67;0.61;0.79;1.08;0.79;0.24;-0.04;-0.08;0.00;9.31;0.30;9.54;-0.53;22.78;15.16;3.24;5.34;-0.96;1.00;-0.19;31.90;3.99;46.34;37.69
1915;-0.01;0.00;0.08;0.02;0.16;-0.04;0.01;0.55;0.20;-0.05;0.69;0.94;;0.52;0.67;0.67;0.13;0.82;0.30;0.73;0.00;0.43;-0.07;0.15;2.79;1.50;1.37;-0.07;14.65;11.92;0.27;3.07;-0.61;0.57;2.90;20.34;2.52;27.14;19.55
2199;0.04;0.00;1.12;-0.13;1.12;0.08;0.32;0.72;0.27;0.72;0.78;0.20;;0.55;0.69;0.67;0.53;0.68;0.23;0.62;0.08;-0.25;-0.08;0.00;8.25;0.16;7.88;0.22;12.77;9.92;1.59;2.30;-1.04;0.39;-1.22;19.80;2.77;30.21;28.14
2377;0.07;0.00;1.09;0.01;1.04;0.02;0.33;0.72;0.76;1.04;0.70;0.30;;0.26;0.79;0.67;1.00;0.58;0.52;0.73;0.10;-0.12;0.13;0.05;8.26;0.18;7.72;0.35;23.62;13.89;2.25;4.58;2.91;1.11;-0.39;31.50;3.55;43.62;38.38
2421;-0.06;0.00;2.81;0.06;2.84;0.21;0.33;0.68;-0.13;0.53;0.79;0.64;;0.45;0.79;0.67;0.24;0.66;0.42;0.77;0.29;0.19;-0.02;0.20;6.06;0.99;5.36;-0.29;20.76;11.14;5.94;3.37;0.30;0.69;1.93;28.75;2.77;44.54;40.58
2528;-0.01;0.00;0.49;0.29;0.68;-0.03;0.42;0.72;0.80;0.04;1.00;0.74;;0.84;0.89;0.67;0.17;0.73;0.73;0.78;-0.14;-0.09;0.09;0.03;4.38;1.63;2.80;-0.06;22.86;14.25;2.44;5.61;0.56;1.16;-0.33;26.91;3.13;36.86;34.49
