GAStateChampionship;GACMP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
832;0.01;-0.01;1.35;-0.58;0.80;-0.04;0.28;0.68;;0.87;0.51;0.22;15.88;0.19;0.66;-3.54;0.82;0.37;0.06;0.60;-0.16;-0.01;-0.03;-0.05;6.85;0.25;6.64;-0.04;13.72;9.33;-0.22;3.38;1.24;0.76;-0.30;20.27;2.53;29.08;24.86
1002;-0.07;0.00;0.90;0.81;1.63;0.09;0.33;0.66;;0.69;1.37;0.51;8.69;-0.14;0.90;5.21;0.70;0.53;0.10;0.79;0.63;-0.06;0.02;-0.03;6.01;0.62;5.78;-0.38;20.34;11.05;5.85;3.82;-0.40;0.74;-0.43;25.92;2.79;37.97;34.81
1261;-0.03;0.24;2.60;1.55;4.40;0.38;0.42;0.69;;1.01;0.73;0.73;6.52;-0.08;0.79;2.11;1.02;0.69;0.06;0.76;0.07;0.02;-0.03;0.23;11.99;0.31;9.39;2.29;30.65;11.38;12.96;4.79;1.51;1.06;1.25;43.90;3.22;65.68;61.88
1311;0.14;-0.01;0.94;0.37;1.50;-0.07;0.35;0.66;;0.92;0.68;0.91;3.77;0.26;0.65;1.89;0.85;0.76;0.14;0.64;0.09;0.27;-0.06;-0.03;9.62;0.03;9.03;0.56;15.95;10.75;3.75;3.27;-1.82;0.53;1.20;26.77;3.05;39.07;32.09
1648;-0.04;-0.02;3.46;0.45;3.83;0.18;0.21;0.68;;0.90;0.90;0.18;-7.93;0.22;0.56;0.96;0.79;0.45;0.37;0.58;0.48;-0.09;0.02;-0.07;5.18;0.86;4.67;-0.35;23.17;12.00;9.15;1.00;1.01;0.27;-0.80;27.55;2.87;46.69;36.24
1746;0.48;-0.02;5.29;0.24;5.98;0.36;0.39;0.70;;0.65;0.78;0.74;1.75;0.95;0.71;1.61;0.76;0.75;0.93;0.67;0.17;0.57;0.01;0.03;13.21;-0.09;11.08;2.21;33.26;13.50;11.76;2.15;5.86;0.82;3.01;49.48;3.81;77.68;66.34
1771;-0.08;0.15;0.86;-0.25;0.70;-0.07;0.30;0.50;;0.48;0.25;0.69;-11.18;0.90;0.72;0.14;0.39;0.57;0.59;0.72;0.57;0.09;-0.02;-0.08;8.13;0.12;6.94;1.07;22.40;10.37;0.47;1.48;10.07;0.97;0.08;30.61;2.77;39.71;34.93
2415;-0.09;0.01;0.60;4.43;5.03;0.14;0.37;0.66;;0.79;0.68;0.75;-0.66;0.23;0.72;-0.86;0.73;0.73;0.21;0.74;0.51;0.06;-0.07;0.03;11.47;-0.19;12.00;-0.35;37.52;9.34;23.37;4.39;0.42;0.91;0.46;49.44;3.07;72.82;60.16
2974;0.04;-0.01;0.11;2.69;2.55;0.02;0.29;0.68;;0.76;0.35;0.69;9.63;0.07;0.77;-2.43;0.75;0.74;0.10;0.71;-0.18;0.36;0.29;-0.04;4.52;0.69;3.71;0.11;31.13;13.08;13.67;3.94;0.45;0.82;1.62;37.27;2.99;52.69;43.68
3091;0.01;-0.01;0.93;0.30;0.95;0.05;0.41;0.68;;0.24;0.30;0.70;5.21;0.92;0.76;-1.89;0.24;0.54;0.99;0.76;0.10;-0.08;0.28;0.16;7.25;0.26;7.06;-0.07;21.03;12.52;3.38;3.65;1.48;0.83;0.40;28.67;3.21;39.67;38.20
3329;0.07;-0.02;1.92;0.69;2.60;0.05;0.37;0.68;;0.24;1.17;0.65;21.38;0.28;0.72;-6.07;0.26;0.71;0.53;0.69;-0.35;0.05;0.05;0.24;8.57;0.33;8.08;0.15;19.32;10.29;7.28;3.05;-1.29;0.52;1.43;29.32;2.87;44.62;37.93
