NorthBay;ONNB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
188;-0.03;0.46;1.95;0.40;2.24;0.06;0.25;0.74;;0.49;0.98;0.78;0.01;0.07;0.50;1.52;0.52;0.74;0.11;0.65;0.46;0.23;0.53;0.03;11.72;0.47;6.85;4.40;20.75;10.36;5.88;5.10;-0.59;0.98;1.33;33.79;2.76;47.67;40.13
229;-0.03;-0.05;1.05;1.53;2.57;-0.04;0.38;0.72;;0.74;0.52;0.66;-0.05;-0.43;0.77;0.23;0.81;0.66;-0.22;0.73;-0.13;0.41;-0.07;-0.03;6.94;0.06;7.60;-0.71;24.11;9.70;9.76;4.07;0.59;0.85;1.90;32.99;2.70;47.77;39.52
772;-0.03;-0.12;0.28;2.21;2.36;0.08;0.22;0.67;;0.53;0.41;0.78;0.03;0.19;0.58;1.32;0.61;0.71;0.17;0.65;-0.23;0.30;-0.02;-0.01;9.17;-0.18;10.73;-1.39;22.50;8.67;11.61;2.69;-0.47;0.51;1.47;33.06;2.81;47.44;39.44
865;-0.02;-0.04;0.96;1.18;2.17;0.00;0.22;0.52;;0.68;0.13;0.70;0.04;0.19;0.46;0.10;0.67;0.63;-0.10;0.48;0.15;0.58;-0.08;0.09;9.37;0.41;9.42;-0.46;16.74;6.33;7.80;4.08;-1.47;0.72;3.34;29.89;2.21;42.18;34.23
1241;-0.01;0.75;-1.28;5.53;5.07;0.35;0.49;0.71;;0.90;0.71;0.69;0.24;0.41;0.74;0.10;0.82;0.72;0.28;0.71;-0.14;0.38;-0.09;0.04;18.20;-0.22;11.02;7.40;39.97;10.71;25.07;6.00;-1.81;1.08;2.07;60.17;3.24;84.14;78.85
1285;-0.01;-0.08;4.09;-0.39;3.38;0.15;0.29;0.72;;0.45;0.94;0.78;0.17;0.57;0.82;0.87;0.53;0.73;0.47;0.75;-0.02;0.21;0.23;0.16;4.35;0.36;4.88;-0.89;25.71;13.55;6.23;4.80;1.13;1.04;1.87;31.91;3.20;50.47;41.47
1305;0.02;0.06;0.35;4.91;5.30;0.36;0.51;0.75;;1.04;0.88;0.71;-0.09;-0.02;0.79;1.01;0.94;0.77;0.09;0.77;-0.30;0.15;0.04;0.12;4.46;0.28;3.47;0.71;46.92;14.92;25.26;7.14;-0.40;1.40;1.37;53.17;3.33;78.06;72.41
1310;-0.02;0.29;1.27;2.09;3.42;0.31;0.42;0.72;;1.04;0.59;0.68;-0.19;0.40;0.47;0.25;0.86;0.65;0.24;0.55;0.33;0.05;0.21;0.04;9.45;0.38;6.28;2.79;38.94;11.92;12.98;2.12;11.93;1.22;0.42;48.79;3.01;67.00;64.96
1325;0.00;0.01;1.60;0.57;2.06;0.04;0.45;0.72;;0.86;0.50;0.61;-0.21;0.19;0.65;0.93;0.91;0.71;0.03;0.67;0.08;0.58;0.12;0.27;12.90;-0.29;13.07;0.12;22.54;8.68;6.06;5.44;2.36;1.25;4.26;39.68;3.04;53.73;49.72
2013;0.08;0.57;0.14;2.22;2.72;0.07;0.39;0.52;;0.67;0.68;0.73;-0.18;-0.38;0.81;0.71;0.84;0.71;-0.18;0.72;0.56;0.69;0.30;0.21;13.28;0.04;7.12;6.12;28.28;9.54;11.39;3.68;3.68;0.98;4.51;46.07;2.62;61.11;55.53
2185;0.00;0.25;-0.27;0.68;0.47;-0.16;0.23;0.61;;0.31;0.35;0.40;-0.09;-0.19;0.67;1.23;0.58;0.47;-0.18;0.65;0.38;0.29;0.20;0.23;10.46;0.41;7.53;2.53;10.42;6.92;2.87;0.89;-0.25;0.16;2.63;23.49;2.14;30.29;24.07
2706;0.17;0.20;1.87;0.20;2.63;0.18;0.55;0.76;;1.05;0.84;0.63;-0.21;-0.04;0.81;0.64;0.95;0.78;0.01;0.77;-0.03;0.19;-0.20;-0.06;11.59;0.44;8.34;2.80;22.24;12.14;4.73;5.76;-0.39;1.13;0.67;34.51;3.26;50.88;50.09
2935;0.05;-0.13;1.86;0.27;1.93;0.23;0.42;0.77;;0.89;0.82;0.80;-0.03;0.76;0.50;0.56;0.83;0.77;0.42;0.68;-0.33;0.32;0.11;0.02;8.19;-0.39;9.64;-1.06;24.23;12.58;5.06;5.84;0.75;1.22;1.69;34.12;3.48;48.86;48.25
3543;-0.01;0.08;0.13;0.37;0.41;0.00;0.25;0.75;;0.36;1.23;0.47;-0.29;0.33;0.57;0.49;0.33;0.61;0.28;0.51;0.42;0.05;0.17;0.18;3.56;1.47;1.31;0.77;16.16;11.71;2.14;2.33;-0.02;0.46;1.13;20.76;2.47;28.21;25.75
3550;-0.02;0.02;1.65;0.29;1.94;0.14;0.15;0.58;;0.68;0.92;0.73;0.19;-0.25;0.57;0.17;0.58;0.74;-0.14;0.65;0.17;0.14;-0.01;-0.10;9.13;0.31;8.76;0.07;18.26;7.75;4.73;5.11;0.67;1.07;0.19;27.57;2.43;39.70;34.16
3986;-0.01;-0.02;0.20;0.02;0.19;-0.07;0.24;0.65;;0.74;0.86;0.69;0.00;-0.25;0.56;0.00;0.65;0.68;-0.19;0.51;0.31;-0.07;-0.01;-0.20;1.07;2.53;-1.16;-0.30;14.82;12.10;0.50;3.08;-0.85;0.56;-1.31;14.58;2.30;20.92;17.60
4069;-0.02;-0.07;1.05;0.13;0.99;0.04;0.10;0.72;;-0.03;0.35;0.73;0.19;0.28;0.57;1.05;0.16;0.55;0.14;0.64;0.18;-0.06;0.10;-0.16;6.35;0.47;6.72;-0.84;12.25;7.71;2.76;2.25;-0.47;0.42;-1.12;17.37;2.21;26.00;20.25
4152;-0.02;0.05;0.11;-0.54;-0.65;-0.19;-0.04;0.54;;0.07;0.20;0.35;-0.10;0.58;0.40;0.11;0.04;0.36;0.27;0.36;1.04;0.32;0.25;-0.02;4.63;0.19;4.08;0.36;5.44;5.82;-2.47;2.57;-0.48;0.48;1.49;11.49;1.57;13.39;5.87
4519;-0.02;0.01;2.81;-0.22;2.65;0.06;0.49;0.70;;0.83;0.70;0.80;0.12;0.15;0.72;1.68;0.89;0.73;0.15;0.72;0.58;-0.04;-0.07;0.00;10.12;0.50;9.63;-0.01;19.98;11.13;4.51;4.00;0.33;0.82;-0.18;29.85;3.19;46.10;41.19
4526;-0.01;0.55;-0.13;0.20;0.59;-0.03;0.08;0.57;;0.17;1.02;0.54;-0.15;-0.27;0.62;0.42;0.21;0.67;-0.12;0.67;-0.02;0.51;0.03;0.31;8.39;-0.04;2.93;5.50;12.19;8.56;0.76;1.75;1.12;0.42;4.09;25.09;2.01;31.94;25.96
4617;-0.01;0.00;0.66;-0.15;0.54;-0.03;0.05;0.45;;0.11;0.40;0.66;-0.15;0.57;0.56;-0.53;0.22;0.56;0.53;0.46;0.25;-0.18;-0.04;-0.17;1.45;-0.31;1.77;-0.02;9.28;10.20;0.55;-1.58;0.12;-0.31;-1.77;8.95;2.22;16.19;9.33
4716;-0.03;0.09;0.87;-0.26;0.44;0.14;0.21;0.71;;0.29;0.82;0.41;-0.05;-0.16;0.60;0.41;0.33;0.56;-0.19;0.65;0.15;0.16;0.22;0.23;6.52;0.37;5.42;0.72;11.48;7.63;0.42;2.68;0.74;0.59;1.94;19.93;2.07;26.49;27.69
4814;-0.03;-0.05;4.54;0.69;4.88;0.19;0.36;0.76;;0.80;0.84;0.63;-0.14;0.13;0.76;0.62;0.73;0.69;0.09;0.75;0.19;0.53;0.27;0.20;0.28;0.41;0.52;-0.66;34.37;14.82;12.53;5.02;1.99;1.14;3.64;38.28;3.02;61.07;50.10
4907;-0.02;0.16;3.22;0.23;3.61;0.21;0.24;0.73;;0.72;0.64;0.37;0.30;0.08;0.86;1.40;0.52;0.57;0.10;0.77;0.38;0.03;-0.02;0.19;12.84;0.20;11.15;1.50;19.91;7.93;7.59;4.53;-0.13;0.90;1.11;33.84;2.70;51.87;43.79
4917;-0.03;0.07;0.99;0.97;2.20;0.03;0.25;0.66;;0.50;0.78;0.76;0.04;0.23;0.81;1.58;0.42;0.65;0.19;0.78;0.05;0.05;-0.20;-0.08;7.31;0.03;6.68;0.60;19.31;10.10;6.81;1.46;0.94;0.35;-0.19;26.33;2.69;39.91;32.06
4936;0.06;-0.08;0.19;0.05;-0.01;-0.06;0.11;0.57;;0.22;0.85;0.38;-0.32;0.12;0.66;0.24;0.25;0.43;0.08;0.55;0.40;0.50;0.22;0.26;0.66;0.26;0.91;-0.50;11.48;8.98;0.61;-0.15;2.05;0.11;3.78;15.91;1.89;20.60;16.58
4968;-0.03;0.05;-0.41;0.26;-0.16;-0.13;-0.10;0.20;;0.31;0.27;0.71;0.26;0.00;0.13;0.88;0.37;0.48;0.00;0.30;0.50;-0.43;0.03;0.08;2.35;1.04;0.89;0.41;6.84;6.30;0.48;1.08;-1.02;0.15;-1.71;7.41;1.35;10.29;2.17
5024;-0.02;-0.13;3.48;-0.56;2.89;0.22;0.23;0.76;;0.56;0.33;0.81;0.01;-0.01;0.68;0.32;0.67;0.68;-0.05;0.67;0.62;0.02;-0.13;0.11;5.58;-0.05;7.00;-1.37;19.39;10.10;4.13;5.62;-0.46;1.09;0.61;25.57;2.72;41.41;35.66
5324;-0.01;0.03;0.94;-0.13;0.65;0.04;0.31;0.63;;0.70;0.47;0.68;0.11;0.11;0.80;0.29;0.72;0.74;0.00;0.76;0.11;0.59;0.18;0.39;1.24;0.13;0.86;0.25;21.62;13.87;1.24;5.24;1.28;1.13;4.91;27.75;2.86;36.93;35.02
5672;0.15;0.11;0.65;-0.19;0.87;-0.04;0.00;0.30;;0.29;0.44;0.58;0.34;0.33;0.35;0.73;0.28;0.40;0.21;0.42;0.04;0.23;-0.14;0.06;1.42;0.37;-0.85;1.90;9.94;8.42;0.37;2.91;-1.75;0.46;1.44;12.79;1.60;19.51;11.77
5807;0.10;0.00;3.49;-0.75;2.59;0.04;0.38;0.72;;0.89;0.89;0.48;-0.01;0.31;0.59;0.85;0.93;0.58;0.32;0.67;-0.25;0.19;0.25;0.00;10.34;0.25;9.65;0.44;19.27;11.27;3.25;3.47;1.28;0.78;0.96;30.56;3.22;46.72;39.19
5870;0.07;0.05;0.50;-0.12;0.57;-0.17;0.11;0.57;;0.39;0.31;0.52;0.00;0.03;0.67;1.02;0.42;0.59;0.01;0.62;0.85;-0.16;-0.07;-0.07;9.26;0.60;7.80;0.86;10.21;7.09;0.40;1.87;0.85;0.43;-1.14;18.32;2.20;25.60;16.21
