INChampionship;INCMP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
45;-0.04;0.04;1.12;3.75;4.82;0.42;0.35;0.68;;0.64;0.47;0.65;;-0.15;0.68;;0.70;0.67;-0.14;0.68;-0.14;0.61;0.05;0.06;9.15;0.24;8.69;0.22;33.31;8.62;21.00;5.82;-2.13;1.02;3.35;45.81;2.59;67.36;63.15
71;-0.05;-0.04;3.64;-0.45;3.05;0.37;0.33;0.68;;0.67;0.58;0.69;;0.59;0.67;;0.68;0.69;0.65;0.68;-0.11;0.11;0.04;0.12;7.71;0.59;7.77;-0.66;31.96;12.95;5.00;2.09;11.91;1.21;1.11;40.78;3.37;58.75;56.57
135;-0.03;0.09;0.03;4.62;4.57;0.28;0.26;0.66;;0.71;0.67;0.68;;0.24;0.67;;0.52;0.66;0.27;0.68;0.08;0.30;0.15;-0.03;10.04;-0.05;9.28;0.81;40.96;9.33;23.15;3.55;4.93;1.04;1.33;52.33;2.80;73.59;64.52
234;-0.01;0.47;-0.56;3.24;3.21;0.20;0.35;0.69;;0.65;0.52;0.66;;0.21;0.66;;0.72;0.68;0.24;0.68;0.42;0.38;-0.08;0.04;14.08;0.16;9.29;4.63;32.63;10.31;15.06;3.36;3.90;0.93;2.10;48.80;2.99;66.32;60.77
292;0.42;-0.05;3.02;0.80;4.27;0.26;0.34;0.68;;0.48;0.72;0.70;;0.88;0.67;;0.53;0.69;0.96;0.70;0.08;0.16;-0.08;0.12;9.81;0.17;8.08;1.56;28.83;13.62;10.05;4.47;0.69;0.94;1.41;40.05;3.53;62.23;53.47
447;0.05;0.05;-0.36;3.67;3.35;0.26;0.26;0.67;;0.43;0.63;0.68;;0.39;0.66;;0.45;0.69;0.41;0.67;0.02;-0.29;0.06;-0.04;11.21;-0.11;10.60;0.73;31.94;9.17;17.65;5.57;-0.46;1.08;-1.66;41.49;2.89;59.19;53.28
461;0.00;0.02;-0.48;4.74;4.28;0.33;0.34;0.66;;0.70;0.87;0.69;;-0.07;0.68;;0.67;0.69;-0.02;0.68;0.55;0.22;0.01;0.05;9.16;0.22;8.74;0.20;37.63;9.02;22.77;4.25;1.59;0.96;1.35;48.14;2.68;68.19;63.20
829;0.05;0.00;2.95;-0.35;2.73;0.32;0.33;0.68;;0.70;0.87;0.70;;0.97;0.68;;0.71;0.70;0.70;0.70;-0.01;-0.04;-0.08;-0.09;5.47;1.02;4.26;0.19;24.63;15.18;4.17;5.06;0.22;1.03;-0.65;29.45;3.46;46.64;44.06
868;0.01;0.71;0.87;3.36;4.91;0.22;0.35;0.67;;0.71;0.62;0.67;;0.52;0.66;;0.74;0.68;0.33;0.68;0.31;0.28;0.04;-0.07;17.88;-0.32;11.02;7.19;30.33;9.90;18.53;3.81;-1.90;0.64;1.06;49.28;3.08;72.33;61.65
1018;-0.04;0.02;4.38;-0.30;4.00;0.25;0.35;0.68;;0.67;0.89;0.68;;-0.19;0.67;;0.68;0.71;-0.08;0.50;0.53;-0.19;0.06;0.04;6.47;0.47;5.98;0.02;21.74;10.31;7.27;4.87;-0.72;0.93;-0.75;27.46;2.66;46.62;40.71
