ArizonaNorth;AZFL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
60;-0.02;-0.01;0.78;-0.82;0.03;-0.03;-0.18;0.19;;-0.17;0.99;0.17;2.28;0.48;0.04;0.85;0.00;0.39;0.84;0.28;-0.33;0.42;-0.10;0.04;1.65;0.83;1.08;-0.25;7.01;7.96;-2.54;2.89;-1.30;0.49;2.30;10.97;1.70;15.30;6.69
125;0.07;0.03;0.33;2.08;2.47;0.16;0.42;0.73;;0.53;0.09;0.80;0.68;0.27;0.83;0.41;0.67;0.69;0.10;0.70;-0.14;0.45;0.05;0.14;5.64;0.61;4.35;0.68;27.49;12.26;11.05;4.94;-0.75;0.94;2.93;36.06;2.89;50.99;48.36
192;-0.09;-0.03;-0.55;0.71;0.08;-0.07;0.20;0.46;;0.53;0.74;0.81;-0.34;0.37;0.67;0.28;0.46;0.69;0.10;0.53;0.10;0.74;-0.03;-0.05;2.30;0.51;2.55;-0.76;13.98;9.94;2.46;2.39;-0.81;0.42;3.46;19.73;2.24;25.58;21.94
269;0.07;-0.04;1.24;0.28;1.53;0.11;0.23;0.63;;0.90;0.60;1.03;0.44;-0.37;0.69;0.80;0.60;0.82;-0.40;0.62;0.04;0.34;0.03;0.23;3.07;0.46;2.63;-0.01;17.99;10.02;3.90;5.58;-1.50;1.02;2.83;23.90;2.27;34.34;31.33
498;-0.02;0.08;0.58;0.59;1.14;0.01;0.52;0.70;;0.99;0.24;0.54;-0.99;-0.08;1.03;0.97;1.17;0.62;0.01;0.76;0.74;0.42;0.09;0.08;12.71;-0.28;12.32;0.68;21.65;10.10;4.13;4.69;2.73;1.12;2.48;36.84;3.25;48.54;47.37
662;0.00;0.15;1.07;-0.16;1.13;0.09;0.48;0.74;;0.93;0.86;0.79;0.02;0.12;0.69;0.68;0.72;0.72;0.49;0.64;0.06;0.53;-0.06;0.14;7.82;0.58;5.74;1.50;19.42;13.73;1.35;4.33;0.01;0.87;3.33;30.57;3.32;42.38;42.24
698;-0.06;-0.11;2.34;-0.19;2.07;-0.11;-0.11;0.68;;-0.32;0.83;0.66;1.73;0.28;0.30;-0.05;-0.17;0.66;0.56;0.33;0.51;-0.42;-0.08;0.06;5.44;0.43;6.39;-1.37;13.56;7.12;3.75;1.64;1.06;0.40;-1.81;17.19;2.06;28.81;12.30
842;0.03;-0.04;0.43;2.77;3.28;0.08;0.23;0.55;;1.25;1.01;0.07;-1.42;0.13;1.04;0.05;1.20;0.57;-0.20;0.59;0.43;0.01;-0.08;-0.09;8.52;0.38;8.39;-0.25;27.89;9.35;14.73;2.05;1.76;0.53;-0.40;36.01;2.71;53.01;42.55
846;0.02;0.05;0.56;0.60;1.09;0.09;0.22;0.85;;0.69;-0.10;0.48;-1.40;-0.27;0.24;1.13;0.77;0.76;-0.29;0.65;0.39;0.51;0.14;-0.06;8.93;0.73;7.58;0.61;18.37;9.90;4.12;4.83;-0.47;0.93;2.29;29.59;2.74;39.85;36.35
991;0.06;0.05;-0.22;0.94;0.62;0.04;-0.14;0.11;;0.18;-0.02;0.42;-1.50;0.34;0.17;0.65;0.15;0.55;-0.18;0.38;0.37;-0.13;0.23;0.06;2.82;0.98;0.99;0.86;9.50;4.53;4.28;1.24;-0.56;0.21;-0.37;11.95;1.01;16.39;10.09
996;-0.02;-0.07;-0.12;0.06;-0.08;-0.07;0.16;0.66;;0.37;0.42;0.76;-0.29;0.28;1.03;1.16;0.29;0.52;0.21;0.82;1.16;-0.11;-0.07;-0.10;1.54;0.89;1.41;-0.76;17.30;11.83;0.08;2.62;2.78;0.71;-1.03;17.81;2.51;23.84;19.31
1011;-0.02;0.16;4.89;-0.63;4.35;0.17;0.38;0.65;;1.15;0.92;0.60;-0.40;-0.07;0.75;0.88;1.05;0.57;-0.12;0.81;-0.06;-0.21;0.05;0.00;8.66;0.60;6.59;1.47;24.66;11.54;6.63;5.81;0.68;1.21;-1.05;32.27;2.97;53.27;44.23
1165;0.01;0.05;0.71;0.26;1.09;0.02;0.38;0.60;;0.77;-0.09;0.83;0.44;-0.27;0.93;0.48;0.62;0.55;0.18;0.77;0.32;0.03;-0.07;-0.05;7.96;-0.46;7.90;0.52;20.49;9.64;2.71;4.30;3.84;1.12;-0.09;28.36;2.72;38.57;36.58
1339;-0.10;-0.07;0.12;0.71;0.56;0.01;0.17;0.68;;0.77;0.75;0.16;0.03;-0.56;0.48;0.76;0.46;0.38;0.23;0.66;0.55;-0.38;0.12;0.14;6.98;0.26;7.85;-1.13;16.54;8.16;3.82;1.33;3.24;0.48;-1.24;22.28;2.42;30.07;25.95
1410;0.37;-0.07;0.80;0.07;1.21;-0.01;0.32;0.62;;0.59;0.68;0.90;-0.51;-0.22;0.86;0.51;0.70;0.69;-0.17;0.74;0.44;0.84;-0.05;0.06;7.65;0.68;5.85;1.12;16.25;10.01;1.93;2.88;1.43;0.67;4.52;28.42;2.59;38.68;34.56
1492;0.10;-0.04;0.35;-0.04;0.48;-0.10;0.40;0.81;;0.81;0.60;0.99;1.48;-0.03;0.90;0.66;0.72;0.86;0.27;0.75;-0.20;0.56;-0.11;0.13;5.85;0.04;5.73;0.07;19.12;14.17;0.51;4.26;0.17;0.86;3.45;28.41;3.41;38.45;33.91
1619;-0.07;0.58;0.95;0.76;2.12;0.18;0.37;0.73;;0.81;1.15;0.30;0.59;0.12;0.47;0.35;0.86;0.61;0.35;0.60;1.12;0.13;0.11;-0.01;16.08;-0.05;10.65;5.47;23.37;10.39;5.72;3.40;3.86;0.94;0.57;40.02;3.14;54.50;51.89
1828;-0.03;-0.04;0.53;0.09;0.51;-0.08;0.06;0.38;;-0.39;0.55;0.72;-0.24;0.02;0.33;0.77;-0.04;0.38;0.02;0.66;0.47;-0.31;0.04;0.07;3.86;1.17;3.28;-0.58;8.01;5.32;1.50;2.20;-1.00;0.37;-1.24;10.63;1.39;15.70;9.86
2122;0.27;0.06;6.56;-0.54;6.28;0.43;0.54;0.82;;0.58;0.74;0.94;0.82;0.11;0.86;0.88;0.81;0.82;-0.08;0.88;-0.08;1.22;0.07;-0.03;14.04;0.04;12.08;1.92;27.80;10.22;10.42;6.26;0.91;1.31;5.98;47.82;3.25;75.56;69.25
2144;-0.01;0.17;-0.14;0.70;0.57;-0.12;0.31;0.82;;0.29;-0.15;1.07;0.85;0.04;0.70;1.16;0.33;0.73;0.19;0.71;0.07;0.26;0.15;0.04;3.36;0.70;0.98;1.68;17.96;13.34;3.22;3.82;-2.41;0.60;1.50;22.83;2.77;31.53;26.16
2375;-0.02;-0.12;0.03;-0.25;-0.31;-0.07;0.02;0.72;;0.05;0.36;0.31;0.89;-0.21;0.50;0.66;0.18;0.38;-0.31;0.71;-0.01;0.68;-0.05;-0.04;4.82;1.50;4.65;-1.32;4.61;6.12;-1.19;0.57;-0.89;0.05;3.22;12.66;1.69;15.90;11.35
2403;0.03;0.04;0.72;1.18;1.89;-0.08;0.03;0.74;;-0.02;0.85;0.18;-1.12;-0.17;0.67;0.66;0.10;0.46;-0.43;0.69;0.27;-0.11;0.08;0.06;8.57;0.43;7.59;0.55;15.01;4.01;7.34;2.22;1.44;0.54;-0.24;23.34;1.56;33.16;21.80
2486;-0.07;0.07;4.07;0.59;4.73;0.18;0.21;0.74;;0.89;0.57;0.54;1.10;-0.34;0.43;0.81;0.87;0.62;-0.14;0.73;0.25;0.19;-0.06;0.02;10.05;0.39;9.29;0.37;28.20;9.46;11.08;3.09;4.57;0.92;1.07;39.32;2.82;61.14;48.07
2493;0.08;0.15;1.01;-0.23;1.09;0.03;0.38;0.79;;0.71;0.37;0.50;0.63;0.19;0.61;0.65;0.62;0.77;0.33;0.70;-0.24;-0.08;-0.08;0.04;12.68;-0.27;11.01;1.94;17.80;10.54;0.85;5.97;0.44;1.22;-0.20;30.28;3.21;41.71;38.60
