NewYorkCity;NYNY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
333;-0.04;0.48;-0.15;1.21;1.37;-0.01;0.18;0.77;;0.20;;-0.04;4.75;0.17;0.13;-57.97;0.15;0.35;0.42;0.45;0.15;0.74;0.15;0.16;1.64;0.17;-3.15;4.63;21.77;12.27;5.78;3.31;0.42;0.69;4.53;27.87;2.14;37.48;31.27
334;0.01;-0.04;0.69;0.38;1.00;0.00;0.29;0.37;;0.46;;0.92;-16.64;1.16;0.58;34.99;0.51;0.83;0.80;0.59;-0.23;-0.10;0.05;-0.31;1.90;0.57;1.63;-0.30;23.75;14.76;3.28;6.17;-0.46;1.20;-2.08;23.53;3.11;34.43;29.24
335;-0.04;-0.12;-0.08;0.07;-0.35;-0.01;-0.23;0.33;;-0.44;;0.96;29.88;0.46;0.71;0.24;-0.17;0.00;0.65;0.64;0.14;0.74;0.18;-0.16;5.09;-0.15;6.66;-1.42;1.85;3.85;0.18;-0.69;-1.50;-0.24;2.87;9.80;1.44;12.29;4.89
354;-0.02;0.00;1.50;-0.27;0.93;-0.01;0.15;0.66;;0.28;;0.64;26.25;0.39;-0.14;52.14;0.21;1.08;0.45;0.33;0.05;0.28;0.29;-0.15;0.63;1.47;-0.69;-0.15;19.11;14.02;1.68;4.59;-1.18;0.84;0.63;21.04;2.74;30.78;23.86
369;-0.03;-0.01;0.72;0.23;0.47;-0.02;0.32;0.65;;0.47;;0.59;-17.48;0.24;0.74;-53.78;0.94;0.67;0.73;0.55;0.70;0.20;0.44;0.33;6.87;-0.23;7.40;-0.29;19.53;14.05;2.60;3.08;-0.20;0.60;2.69;29.12;3.55;39.46;35.16
375;0.02;0.00;-0.08;0.50;0.55;-0.01;0.44;0.96;;1.43;;0.82;-25.81;-0.29;1.16;-17.25;0.91;0.62;-0.06;0.84;0.01;0.52;-0.11;0.38;10.30;-0.04;10.17;0.17;18.14;11.30;2.33;2.06;2.45;0.57;4.51;32.66;3.28;42.58;41.23
395;0.07;0.08;0.36;0.01;0.79;0.01;0.37;0.83;;1.13;;1.07;5.48;0.11;1.28;19.19;0.54;0.77;-0.08;1.03;0.34;1.37;-0.25;0.13;9.74;0.37;8.21;1.17;17.23;11.34;0.80;5.32;-0.23;1.05;7.48;34.39;3.09;44.57;42.03
578;0.02;0.03;2.76;-0.06;2.67;0.13;0.64;0.90;;0.92;;1.05;-23.06;-0.54;1.14;-9.84;1.21;0.68;-0.02;0.87;0.37;0.37;0.07;0.16;8.62;0.23;8.04;0.35;26.99;14.20;5.20;7.41;0.18;1.49;2.67;38.19;3.65;55.64;54.23
640;0.01;0.00;-0.12;-0.67;-0.67;-0.02;0.00;0.51;;-0.08;;0.56;23.94;0.63;1.33;-10.50;0.06;0.83;0.19;0.93;-0.10;0.31;-0.10;0.48;1.32;1.93;-0.71;0.10;12.27;12.95;-3.56;1.56;1.32;0.40;3.95;17.59;2.52;21.80;17.07
694;-0.06;0.03;0.17;1.44;1.58;0.13;0.35;-0.09;;1.09;;0.31;22.52;-0.07;0.47;-32.22;0.72;0.54;0.30;0.56;-0.32;0.37;0.00;-0.07;4.49;0.04;4.43;0.02;20.35;7.91;7.53;3.39;1.52;0.78;1.51;26.41;2.02;36.41;36.77
743;0.10;-0.02;0.14;-0.30;0.10;-0.01;-0.13;0.14;;0.18;;0.88;18.93;-0.22;0.85;12.28;0.12;0.70;0.02;0.56;0.20;0.38;-0.18;0.17;8.09;0.04;7.71;0.33;2.46;3.84;-1.23;0.78;-0.94;0.09;2.73;13.19;1.54;17.34;10.31
806;0.05;0.04;0.03;-0.43;-0.26;-0.03;0.21;0.69;;0.18;;0.69;-11.25;0.27;1.12;-50.77;0.40;0.82;0.20;0.73;0.14;0.20;-0.05;0.03;10.97;-0.94;11.25;0.66;9.38;8.67;-2.09;1.75;1.06;0.42;1.17;21.43;2.86;27.77;24.95
1155;-0.02;-0.03;-0.36;0.57;0.18;-0.03;0.04;0.50;;-0.04;;0.02;-10.34;-0.05;0.39;-39.38;-0.02;-0.11;-0.11;0.52;0.09;-0.01;-0.01;-0.14;2.11;0.89;1.56;-0.34;6.22;3.11;2.15;-0.40;1.37;0.01;-0.74;7.52;0.78;10.03;7.66
1230;0.07;0.03;0.01;0.13;-0.15;0.01;0.17;0.43;;-0.12;;0.85;20.22;0.18;0.50;-54.38;-0.25;0.49;0.10;0.78;-0.03;0.31;0.39;-0.06;7.30;1.07;5.60;0.63;4.77;4.97;0.67;0.44;-1.30;0.00;1.22;13.26;1.55;16.66;16.92
1382;0.02;0.02;0.96;0.05;1.35;0.10;-0.05;0.57;;-0.26;;0.18;-19.81;0.10;0.36;-44.11;-0.02;0.52;-0.01;0.62;0.07;0.05;-0.30;0.01;3.04;0.62;2.12;0.30;14.28;7.32;2.17;4.80;-0.01;0.96;0.30;17.48;1.68;25.90;18.96
1396;-0.01;0.00;-0.05;-0.03;0.06;-0.01;0.30;0.38;;0.09;;0.71;13.88;0.22;-0.04;66.93;0.33;0.72;0.54;0.41;-0.10;0.30;-0.16;-0.11;0.44;0.44;0.08;-0.08;17.85;11.88;-0.25;4.76;1.46;1.05;0.95;19.38;2.38;25.54;25.28
1546;0.00;-0.04;0.00;0.49;0.69;0.01;0.08;0.49;;-0.13;;1.12;-9.16;-0.07;-0.20;51.21;-0.04;0.91;-0.04;0.08;0.26;-0.45;-0.24;0.06;1.61;2.51;-0.51;-0.39;18.99;7.25;2.43;2.36;6.96;0.94;-1.93;18.53;1.40;24.17;20.42
1600;-0.02;0.08;0.58;0.30;1.09;0.01;-0.08;-0.05;;0.24;;0.45;-5.72;-0.12;0.08;23.88;0.19;0.62;-0.22;0.30;-0.56;-0.16;-0.15;0.18;3.83;0.04;3.15;0.64;7.07;2.68;2.68;0.48;1.24;0.18;0.09;10.85;0.85;16.38;9.56
1635;0.52;-0.03;2.54;-0.06;2.77;-0.01;0.45;1.02;;1.74;;0.37;-18.72;0.74;0.39;42.00;0.55;0.87;0.91;0.63;-0.01;-0.30;0.19;0.15;11.83;0.39;9.16;2.27;23.84;15.22;4.79;4.66;-0.82;0.88;-0.73;34.83;3.96;53.40;43.63
1660;0.07;0.01;-0.39;0.25;-0.45;-0.02;0.05;0.44;;0.10;;0.85;-2.13;0.03;0.70;-29.92;-0.10;0.38;0.09;0.54;1.14;0.55;0.39;-0.06;4.16;0.01;3.70;0.45;7.24;4.87;0.46;0.78;1.12;0.23;2.47;14.40;1.34;16.36;14.88
1726;0.04;-0.02;0.68;0.43;1.22;-0.02;-0.01;0.90;;-0.03;;0.19;12.72;-0.15;0.37;-52.19;-0.04;0.53;-0.05;0.70;0.14;0.49;-0.10;0.11;7.80;0.16;7.62;0.02;12.22;6.42;3.51;2.68;-0.39;0.51;3.00;23.02;2.05;31.96;22.33
1796;-0.05;-0.05;0.06;1.34;1.08;0.00;0.10;0.12;;0.56;;0.67;20.92;0.10;1.07;41.33;0.45;0.75;0.13;0.68;0.19;0.54;0.22;-0.21;6.10;1.09;5.75;-0.73;15.78;7.77;6.81;1.51;-0.31;0.28;1.68;23.68;2.13;32.38;25.65
1797;0.04;0.09;-0.30;1.60;1.31;0.01;0.66;0.27;;1.65;;0.79;-0.07;-0.01;1.45;-5.13;1.50;1.02;0.52;1.04;0.60;-0.36;0.11;0.09;5.97;0.65;4.19;1.13;30.08;19.62;7.38;2.68;0.40;0.56;-1.35;34.65;4.34;49.61;47.98
1880;-0.01;0.01;-0.09;0.62;0.65;-0.02;-0.29;0.80;;0.38;;1.13;5.94;-0.23;0.19;-13.28;0.11;0.64;-0.06;0.14;-0.05;0.30;-0.11;0.17;0.15;1.84;-1.73;0.05;12.81;9.03;2.94;-0.18;1.02;0.03;2.36;15.28;1.63;21.39;8.92
