Israel;ISTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
1573;0.00;-0.02;0.05;1.00;1.03;0.04;-0.02;0.68;;0.57;0.38;1.06;-0.61;0.04;0.17;;0.20;0.61;-0.27;0.35;0.77;0.50;0.00;-0.16;0.84;2.26;-1.23;-0.19;14.22;8.50;5.09;2.39;-1.76;0.36;1.70;16.76;1.58;23.92;17.26
1574;0.00;0.08;0.21;3.07;3.35;0.04;0.54;0.75;;0.78;0.25;1.66;-0.25;-1.06;0.72;;0.98;0.82;-0.58;0.69;0.11;0.54;0.01;-0.04;8.25;-0.09;7.53;0.81;29.08;9.55;15.77;3.37;0.38;0.70;2.49;39.82;2.66;56.96;51.54
1576;0.00;-0.09;0.09;0.90;0.92;0.01;0.10;0.74;;0.47;0.12;0.70;-0.19;-0.49;0.71;;0.76;0.47;-0.38;0.63;0.01;0.39;-0.03;-0.05;5.05;-0.15;6.10;-0.90;15.45;8.04;4.65;4.57;-1.81;0.79;1.72;22.23;2.22;30.65;24.35
1577;0.00;0.00;0.43;0.41;0.67;0.00;0.28;0.53;;1.37;0.51;0.11;0.13;0.94;0.31;;1.00;0.47;0.14;0.30;0.23;0.03;0.17;0.00;5.03;1.00;4.02;0.01;14.04;10.20;2.90;2.43;-1.49;0.39;0.18;19.25;2.44;27.44;24.77
1580;0.00;-0.06;-0.64;0.47;-0.22;0.03;0.08;0.34;;-0.18;1.11;1.08;1.50;0.14;0.87;;0.04;0.91;0.30;0.79;-0.14;0.38;-0.01;0.02;2.83;1.11;2.29;-0.57;15.62;10.77;1.06;4.32;-0.53;0.83;1.98;20.44;2.38;25.70;22.74
1657;0.00;0.03;0.44;1.18;1.78;0.02;0.50;0.89;;1.01;0.61;0.35;0.06;0.49;0.72;;0.94;0.56;0.10;0.77;-0.06;0.32;-0.12;-0.03;5.29;0.28;4.72;0.30;26.18;13.95;6.79;3.34;2.11;0.81;1.43;32.91;3.26;46.62;43.32
1690;0.00;0.49;-0.21;2.81;3.12;0.15;0.50;0.67;;1.05;0.77;0.77;-0.05;1.09;0.86;;1.24;0.74;0.03;0.82;-0.27;0.97;-0.03;0.04;10.13;1.12;4.08;4.92;35.13;15.44;13.62;2.36;3.71;0.72;5.04;50.30;3.50;68.79;64.13
1937;0.00;0.09;0.73;0.33;1.18;-0.02;0.05;0.46;;1.38;0.05;0.08;-0.69;-0.68;0.06;;1.03;0.20;-0.16;0.20;-0.32;0.01;-0.03;0.05;2.68;-0.27;2.05;0.90;13.43;7.57;3.12;2.05;0.69;0.46;0.29;16.40;1.72;24.40;16.84
1942;0.00;-0.02;-0.62;0.81;0.29;0.12;-0.05;0.67;;0.00;0.61;0.42;-0.61;0.43;0.40;;-0.16;0.40;-0.20;0.50;0.51;0.50;-0.13;0.02;-1.34;2.94;-4.08;-0.19;11.81;8.08;2.79;2.51;-1.56;0.40;2.58;13.05;1.21;16.99;15.01
1943;0.00;-0.07;3.12;0.90;3.67;0.18;0.20;0.69;;0.46;0.75;0.77;0.18;0.78;0.44;;0.21;0.56;0.52;0.56;0.11;0.55;0.29;0.11;8.38;0.22;8.83;-0.67;21.94;8.32;10.77;3.92;-1.07;0.71;3.28;33.60;2.55;51.44;42.02
