NEDistrictChampionship;NECMP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
78;-0.01;0.26;1.57;2.00;3.75;0.30;0.36;0.70;;0.74;0.67;0.67;;-0.06;0.67;0.67;0.72;0.67;-0.09;0.67;0.63;-0.36;0.06;0.09;11.58;-0.11;9.18;2.51;29.36;8.74;13.14;4.30;3.18;1.07;-1.36;39.58;2.67;57.97;54.16
88;0.11;-0.06;2.03;1.30;3.23;0.10;0.34;0.65;;0.62;0.67;0.70;;0.16;0.70;0.67;0.65;0.67;0.17;0.71;0.37;-0.07;0.14;-0.06;6.16;0.37;5.82;-0.04;25.20;11.33;10.53;2.66;0.68;0.58;-0.63;30.72;2.85;47.93;39.86
95;0.04;0.00;2.41;-0.25;1.64;0.08;0.17;0.60;;0.74;0.67;0.68;;-0.44;0.52;0.67;0.71;0.68;-0.39;0.59;0.20;-0.05;0.57;0.32;9.05;0.48;8.35;0.21;13.81;6.75;3.59;2.52;0.94;0.57;1.35;24.21;2.19;34.78;29.53
125;0.09;0.43;-0.94;4.63;4.29;0.39;0.15;0.68;;0.42;0.67;0.65;;-0.11;0.63;0.67;0.44;0.67;-0.07;0.66;0.37;0.29;-0.08;-0.09;13.00;0.65;7.59;4.77;36.90;8.14;21.28;3.77;3.71;1.00;1.04;50.94;2.39;70.32;63.86
126;0.41;0.10;4.55;1.14;6.03;0.72;0.36;0.71;;0.79;0.67;0.69;;-0.15;0.66;0.67;0.77;0.67;-0.16;0.66;0.19;-0.02;0.17;-0.03;10.94;0.28;7.55;3.10;39.09;9.48;14.79;2.61;12.22;1.34;-0.22;49.81;2.65;75.27;75.04
133;-0.09;0.57;-0.63;4.82;4.58;0.45;0.34;0.68;;0.67;0.67;0.69;;-0.15;0.72;0.67;0.65;0.68;-0.13;0.69;0.22;0.81;0.09;0.07;12.34;0.57;6.45;5.31;45.66;9.66;22.83;1.89;11.27;1.13;4.40;62.40;2.58;83.17;80.44
155;-0.07;-0.01;-0.06;1.25;1.23;0.00;0.27;0.41;;0.35;0.67;0.72;;0.36;0.70;0.67;0.37;0.69;0.38;0.70;-0.24;0.26;-0.12;-0.02;8.46;-0.11;9.01;-0.43;20.46;8.28;6.12;3.39;2.68;0.86;1.19;30.12;2.56;40.35;35.58
166;0.17;0.58;-0.38;2.55;3.00;0.21;0.35;0.70;;0.72;0.67;0.66;;0.43;0.43;0.67;0.70;0.66;0.47;0.50;-0.32;0.40;-0.08;-0.03;15.50;0.28;8.59;6.62;28.56;10.81;12.01;5.28;0.47;1.09;1.82;45.87;3.02;62.81;57.95
172;0.02;-0.02;0.54;1.63;2.34;0.25;0.34;0.68;;0.68;0.67;0.56;;0.38;0.70;0.67;0.68;0.58;0.40;0.67;-0.07;-0.07;-0.17;0.07;6.83;0.57;6.36;-0.10;27.56;11.89;9.23;4.63;1.82;1.05;-0.02;34.37;3.01;49.22;47.32
175;-0.07;-0.08;0.38;2.56;2.88;0.16;0.35;0.70;;0.75;0.67;0.73;;-0.07;0.66;0.67;0.59;0.70;-0.07;0.65;0.23;0.52;-0.09;0.06;7.08;0.61;7.64;-1.17;33.06;9.00;13.56;1.55;8.96;0.91;2.89;43.03;2.56;58.45;53.90
176;0.04;0.11;0.95;3.38;4.75;0.21;0.37;0.67;;0.66;0.67;0.67;;0.16;0.72;0.67;0.69;0.69;0.13;0.68;-0.10;-0.39;-0.26;0.24;6.80;0.68;4.77;1.36;41.59;11.98;18.79;1.58;9.24;0.93;-0.73;47.66;2.87;69.68;60.25
177;-0.06;0.64;-1.20;4.32;3.21;0.22;0.25;0.70;;0.75;0.67;0.57;;0.20;0.67;0.67;0.70;0.60;0.17;0.66;0.09;0.61;0.49;0.01;14.33;0.38;7.88;6.07;36.58;10.19;19.22;2.22;4.94;0.77;3.10;54.00;2.83;71.10;64.61
181;0.13;-0.25;3.06;0.11;2.76;0.07;0.34;0.67;;0.67;0.67;0.68;;0.42;0.59;0.67;0.67;0.69;0.45;0.65;-0.11;0.40;0.29;-0.26;7.39;0.38;8.90;-1.89;21.67;11.23;6.67;4.28;-0.51;0.82;0.70;29.75;3.14;46.20;38.32
195;-0.04;0.73;-1.19;6.18;5.75;0.20;0.39;0.72;;0.75;0.67;0.38;;0.20;0.64;0.67;0.77;0.51;0.22;0.65;0.45;0.24;-0.07;0.25;17.23;0.21;9.92;7.10;45.55;9.38;28.49;3.24;4.43;0.94;2.42;65.20;2.87;90.33;78.03
228;-0.10;0.13;2.79;-1.49;1.33;0.25;0.33;0.67;;0.60;0.67;0.63;;0.66;0.46;0.67;0.59;0.64;0.60;0.51;0.64;0.50;0.01;0.16;8.54;0.67;7.04;0.83;14.82;11.51;-1.85;3.85;1.31;0.86;3.28;26.64;3.01;38.31;39.64
230;-0.10;0.69;0.04;4.99;5.52;0.11;0.35;0.69;;0.80;0.67;0.70;;0.50;0.39;0.67;0.76;0.68;0.33;0.49;-0.14;0.52;0.09;0.01;16.43;0.14;9.91;6.39;39.14;9.78;25.01;3.38;0.97;0.74;2.66;58.23;2.95;82.86;67.97
238;0.30;-0.01;2.94;0.94;4.32;0.36;0.26;0.60;;0.70;0.67;0.67;;1.23;0.56;0.67;0.72;0.67;1.10;0.60;-0.06;0.15;-0.15;-0.05;12.95;-0.14;11.75;1.34;28.16;12.58;10.61;5.05;-0.08;1.00;0.51;41.62;3.69;64.34;55.76
