NCCampbellUniversity;NCBUI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
435;0.07;-0.03;1.60;0.37;2.09;0.02;0.35;0.51;0.97;0.68;0.85;0.78;1.30;0.31;0.74;;1.09;0.74;0.57;0.73;0.22;0.24;-0.09;-0.13;6.06;0.69;5.37;0.00;21.86;15.54;5.05;3.11;-1.83;0.50;0.50;28.43;3.64;44.08;35.99
587;-0.02;0.03;1.17;0.91;2.09;0.02;0.30;0.51;0.66;1.11;0.92;0.74;0.15;-0.27;0.49;;0.96;0.79;-0.03;0.56;-0.05;-0.04;0.00;0.12;8.10;0.06;7.87;0.17;23.64;10.06;6.88;5.73;0.96;1.21;0.38;32.12;2.80;45.64;38.55
900;-0.04;0.50;0.06;1.79;2.36;0.03;0.18;0.63;0.59;-0.23;0.58;0.69;-0.32;0.18;0.73;;0.12;0.69;0.18;0.75;-0.35;0.21;-0.05;0.03;12.84;0.53;7.50;4.80;21.81;8.10;9.07;4.09;0.55;0.86;1.22;35.87;2.37;49.16;40.31
1533;-0.01;-0.04;1.97;0.82;2.74;0.29;0.44;0.71;0.91;0.65;0.28;0.73;-0.28;0.72;0.70;;0.78;0.52;0.13;0.71;0.40;0.06;0.00;-0.06;4.56;0.45;4.54;-0.43;32.50;11.97;8.05;0.98;11.49;0.96;0.01;37.07;2.85;52.77;53.15
2059;-0.02;0.00;2.04;0.64;2.55;0.12;0.36;0.70;1.23;0.39;0.60;0.99;-0.16;-0.09;0.79;;0.58;0.74;0.06;0.76;0.00;-0.05;0.11;0.04;3.88;0.52;3.44;-0.08;22.16;12.50;7.29;4.16;-1.80;0.71;-0.06;25.98;2.85;41.07;36.08
2655;0.25;-0.04;4.37;-0.17;4.47;0.22;0.35;0.73;0.74;1.27;0.84;0.75;-0.32;0.50;0.63;;1.02;0.78;-0.21;0.61;0.30;0.02;-0.06;-0.12;9.41;0.45;8.09;0.87;24.81;10.61;7.89;5.73;0.59;1.19;-0.49;33.73;2.93;55.04;46.16
3459;-0.02;0.05;0.81;-0.38;0.44;0.03;0.30;0.61;0.71;0.25;0.61;0.87;0.70;0.06;0.48;;0.40;0.74;0.21;0.58;-0.33;0.55;0.02;-0.02;11.32;0.01;10.90;0.42;9.75;7.28;-0.28;2.51;0.24;0.52;2.63;23.71;2.55;31.46;30.44
3506;0.01;0.05;1.73;0.34;2.04;0.07;0.36;0.72;0.70;0.65;0.74;0.92;-1.07;0.39;0.71;;0.77;0.77;0.12;0.69;0.22;0.51;0.08;-0.05;8.77;0.43;7.82;0.53;25.55;11.43;5.14;1.49;7.49;0.80;2.32;36.65;3.07;50.69;45.58
3661;0.06;0.05;0.24;0.00;0.28;-0.03;0.09;0.69;0.44;0.24;0.64;0.63;-0.44;0.68;0.56;;0.20;0.59;0.56;0.57;-0.07;0.01;0.07;0.10;7.41;1.03;5.54;0.84;13.25;10.31;0.47;2.74;-0.27;0.53;0.54;21.20;2.62;28.61;22.31
3737;-0.03;0.04;-0.39;0.88;0.31;-0.09;-0.12;0.44;0.05;-0.21;0.60;0.17;0.78;0.38;0.47;;-0.25;0.39;0.41;0.51;0.31;0.12;0.19;0.53;9.13;0.27;8.60;0.26;11.42;3.25;3.60;2.39;2.18;0.62;3.26;23.81;1.51;28.56;19.32
3763;-0.01;-0.05;0.27;0.05;0.34;0.03;0.15;0.52;0.10;0.54;0.49;0.38;0.36;0.60;0.54;;0.29;0.48;0.36;0.52;-0.08;0.86;-0.08;0.35;6.28;0.91;5.89;-0.52;11.15;7.89;0.77;2.98;-0.50;0.56;6.06;23.48;2.17;29.97;27.11
3822;-0.03;-0.03;0.15;0.13;0.10;-0.07;0.23;0.70;0.30;-0.13;0.70;0.67;0.38;0.26;0.36;;0.09;0.66;0.44;0.42;0.41;-0.18;0.13;0.13;6.48;0.62;6.33;-0.47;10.00;8.35;0.97;1.45;-0.77;0.24;-0.24;16.24;2.30;22.30;18.87
4291;0.00;0.03;-0.08;-0.09;-0.19;-0.04;0.03;0.71;0.68;0.03;0.67;-0.01;0.19;0.77;0.40;;0.02;0.42;0.82;0.45;1.04;-0.29;0.05;0.04;5.50;0.82;4.39;0.30;10.91;9.88;-0.61;0.85;0.79;0.22;-1.23;15.18;2.42;20.61;14.76
4534;-0.02;-0.01;0.74;0.03;0.68;0.11;0.27;0.71;-0.32;0.23;0.61;0.44;1.53;-0.06;0.78;;0.23;0.57;0.18;0.76;-0.02;0.36;0.06;0.15;9.39;-0.16;9.74;-0.19;12.07;7.41;1.62;4.78;-1.74;0.84;2.57;24.03;2.46;32.30;32.18
4561;0.06;-0.03;0.00;2.08;2.00;0.06;0.48;0.68;0.73;1.11;0.59;0.88;-0.77;0.21;0.77;;1.07;0.70;0.17;0.76;0.29;0.22;0.11;-0.12;12.46;-0.54;12.99;0.01;26.16;10.43;10.39;3.84;1.50;0.87;0.48;39.10;3.39;53.82;50.20
4795;-0.01;-0.04;2.63;-0.17;2.43;0.03;0.24;0.68;0.86;0.13;0.72;0.68;-0.27;0.57;0.58;;0.13;0.66;0.29;0.61;-0.21;0.35;-0.02;-0.09;5.99;1.04;5.43;-0.47;18.29;9.14;4.43;4.62;0.10;0.93;1.30;25.58;2.37;39.12;30.99
