Colorado;CODE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
159;0.05;-0.07;-0.03;0.26;0.10;-0.06;0.46;0.66;0.67;-0.29;0.49;0.63;;1.02;0.54;0.88;-0.08;0.72;0.75;0.57;-0.12;-0.30;0.11;-0.20;0.51;-0.17;1.12;-0.45;16.51;12.51;1.23;1.80;0.97;0.42;-2.54;14.48;2.61;21.33;22.14
662;0.01;0.04;3.30;0.14;3.49;0.10;0.48;0.71;0.75;1.12;0.33;0.31;;0.35;0.41;0.70;0.88;0.49;0.11;0.58;-0.08;-0.02;-0.01;0.28;5.49;1.79;3.31;0.39;25.16;12.22;7.28;3.38;2.28;0.83;1.31;31.97;2.78;49.80;44.04
1011;0.06;-0.01;6.08;0.12;6.02;0.41;0.47;0.73;0.59;1.39;0.83;0.82;;0.31;0.78;0.77;1.17;0.81;0.25;0.71;0.52;0.11;0.23;0.24;12.13;-0.35;12.27;0.21;30.68;12.21;12.74;6.82;-1.10;1.29;1.77;44.57;3.67;72.54;64.26
1108;-0.08;0.02;0.61;2.24;2.74;0.07;0.53;0.77;0.85;1.17;0.59;1.05;;-0.50;0.66;0.63;1.08;0.95;-0.40;0.65;-0.17;0.38;0.04;0.22;9.28;0.19;9.32;-0.22;28.42;10.57;12.40;4.34;1.12;0.94;2.97;40.68;3.05;56.87;53.02
1138;0.08;0.05;1.19;1.07;2.35;0.11;0.18;0.70;0.67;1.08;0.76;0.53;;-0.06;0.55;0.84;0.94;0.46;-0.06;0.70;0.38;0.19;0.03;-0.17;4.10;0.34;2.88;0.89;22.60;12.28;7.70;4.00;-1.38;0.71;0.09;26.80;2.74;41.01;33.33
1157;0.00;0.01;1.04;-0.17;0.87;0.13;0.34;0.70;2.41;1.05;0.57;0.65;;0.99;0.74;0.91;1.10;0.71;0.53;0.76;-0.03;0.07;0.00;-0.01;9.37;0.38;8.93;0.06;21.12;14.55;1.22;5.87;-0.52;1.14;0.30;30.79;3.80;43.01;40.92
1245;-0.03;-0.09;-0.56;-0.36;-1.32;-0.09;0.24;0.54;0.82;0.78;0.73;1.09;;0.69;0.04;0.54;0.68;0.99;0.74;0.23;0.40;0.12;0.29;0.10;6.58;1.23;6.37;-1.02;13.62;12.75;-2.91;1.27;2.52;0.42;1.07;21.27;3.19;25.10;23.99
1303;0.00;0.00;-0.44;-0.02;-0.65;0.00;-0.13;0.38;0.35;-0.13;-0.08;0.46;;-0.01;0.01;0.85;0.07;0.43;0.14;0.50;0.65;0.19;0.19;-0.17;5.38;0.23;5.20;-0.04;8.28;5.03;-0.95;2.66;1.55;0.63;0.14;13.79;1.52;15.57;11.26
1332;-0.03;0.03;0.34;-0.11;0.39;0.01;0.20;0.65;-0.88;0.00;0.85;0.82;;0.75;0.82;0.60;-0.11;0.82;0.41;0.83;-0.16;-0.26;-0.15;0.06;9.58;0.41;8.99;0.19;12.42;8.50;0.14;2.99;0.79;0.65;-1.00;21.00;2.60;28.70;25.21
1339;0.04;-0.01;-0.16;0.56;0.34;0.08;0.37;0.71;0.18;0.58;0.84;0.11;;0.51;0.82;0.61;0.49;0.50;0.45;0.82;0.01;0.35;0.10;-0.06;10.48;-0.04;10.37;0.15;17.25;9.63;2.48;4.57;0.56;0.95;1.44;29.17;2.96;37.63;38.43
