PCHKennesaw;GAKEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
832;-0.02;0.06;1.56;-0.01;1.48;0.10;0.37;0.76;;1.03;0.56;1.33;1.11;0.51;0.53;0.67;1.06;0.64;0.61;0.61;0.16;-0.02;0.11;0.00;6.46;0.84;5.13;0.49;24.57;15.80;3.06;5.33;0.38;1.09;-0.07;30.96;3.67;44.77;40.69
1002;-0.04;-0.01;2.14;-0.06;1.49;0.03;0.25;0.73;;0.51;0.48;0.58;-1.58;-0.01;0.58;0.66;0.57;0.57;0.11;0.60;0.57;0.02;0.54;0.08;5.97;0.67;5.59;-0.29;16.51;10.06;3.98;3.20;-0.72;0.59;0.50;22.99;2.57;34.08;28.78
1261;-0.01;0.08;1.53;0.93;2.50;0.15;0.60;0.75;;0.98;0.58;0.88;1.02;0.61;0.96;0.43;0.96;0.82;0.57;0.86;0.25;0.33;0.02;-0.10;6.24;0.90;4.65;0.69;32.05;17.44;7.71;4.42;2.49;1.05;1.11;39.40;3.95;57.10;55.23
1311;0.06;-0.02;1.19;-0.20;1.03;-0.02;0.48;0.80;;1.04;0.52;1.12;-0.46;0.78;0.80;0.49;0.81;0.67;-0.01;0.78;-0.07;0.07;0.00;-0.07;7.12;0.39;6.62;0.11;15.66;11.98;1.38;3.34;-1.04;0.60;-0.03;22.75;3.06;33.60;31.77
1414;-0.03;0.03;-0.40;-0.30;-0.60;-0.02;0.20;0.68;;0.04;0.83;0.25;0.13;0.76;0.43;0.97;0.08;0.48;0.62;0.60;0.12;0.13;-0.10;0.00;5.80;-0.10;5.76;0.15;9.37;9.42;-2.30;3.27;-1.02;0.59;0.64;15.81;2.46;20.07;19.24
1683;0.04;0.04;0.69;0.14;1.02;0.03;0.43;0.67;;0.37;0.80;0.75;0.86;1.42;0.80;0.88;0.42;0.68;0.74;0.76;0.07;-0.06;-0.12;0.05;7.35;0.19;6.57;0.58;20.65;13.02;2.05;3.09;2.49;0.78;-0.04;27.96;3.26;39.29;37.31
1746;0.45;0.05;3.93;0.34;4.29;0.13;0.56;0.76;;1.00;0.80;1.31;0.29;0.67;0.88;0.70;0.93;0.87;0.29;0.80;-0.29;0.21;0.48;0.11;10.52;0.56;7.22;2.75;29.23;14.67;9.57;5.09;-0.11;1.01;1.59;41.34;3.66;63.89;55.68
1771;-0.05;-0.05;0.13;0.74;0.81;0.04;0.24;0.57;;0.29;0.68;0.64;0.15;0.65;0.61;0.87;0.40;0.80;0.66;0.61;-0.03;0.15;-0.03;0.03;2.65;-0.39;3.78;-0.73;24.27;13.32;3.98;2.23;4.73;0.76;0.89;27.80;3.04;37.93;33.57
1795;-0.01;0.05;0.00;-0.02;-0.07;-0.05;-0.12;0.63;;-0.27;0.27;0.13;0.88;0.80;0.42;0.92;-0.31;0.21;0.36;0.50;0.20;-0.19;0.09;-0.02;3.94;1.08;2.40;0.45;7.57;5.74;-0.09;2.35;-0.44;0.44;-1.02;10.49;1.39;13.75;6.76
2415;-0.10;0.05;-0.35;3.62;3.25;0.08;0.37;0.52;;0.87;0.87;0.61;1.44;-0.21;0.64;0.60;0.93;0.81;0.23;0.73;0.26;0.44;-0.03;0.00;6.68;0.72;5.98;-0.01;36.48;13.11;17.41;2.41;3.55;0.72;2.23;45.40;3.22;63.59;54.71
3265;0.00;-0.05;0.37;-0.13;-0.23;-0.05;0.06;0.61;;0.54;0.25;0.20;0.60;0.23;0.24;0.43;0.65;0.15;0.42;0.37;0.21;0.00;0.42;-0.07;0.45;1.76;-0.80;-0.51;16.27;11.35;0.10;4.13;0.69;0.87;-0.32;16.39;2.19;21.16;16.52
3573;0.06;-0.05;0.03;0.40;0.39;-0.08;0.22;0.57;;0.59;0.43;0.69;-1.64;0.79;0.55;0.03;0.63;0.68;0.04;0.54;-0.02;-0.05;0.05;-0.07;6.99;0.54;6.67;-0.23;14.53;8.98;2.07;4.62;-1.15;0.85;-0.57;20.94;2.46;28.34;23.38
3600;0.55;-0.05;1.13;1.36;2.92;0.02;0.39;0.78;;0.33;0.62;0.72;-0.98;0.40;0.63;0.69;0.42;0.67;0.26;0.66;-0.14;0.30;0.08;-0.12;12.69;0.23;10.24;2.22;20.71;8.83;9.08;3.64;-0.83;0.67;0.89;34.29;2.79;50.38;42.68
3694;0.03;0.05;-0.57;-0.24;-0.75;-0.05;0.03;0.75;;0.60;0.54;0.27;0.49;0.60;0.11;0.53;0.36;0.42;0.49;0.20;-0.22;-0.07;0.02;0.07;4.31;-0.03;3.71;0.63;9.26;9.18;-2.33;2.11;0.31;0.44;0.00;13.57;2.21;16.74;12.86
4080;0.03;0.00;0.24;0.32;0.68;0.04;0.36;0.77;;0.32;0.88;0.76;0.24;0.47;0.73;0.53;0.30;0.67;0.30;0.69;0.14;0.08;-0.08;0.46;6.87;-0.01;6.69;0.19;16.06;10.28;2.10;4.00;-0.32;0.78;2.70;25.63;2.73;34.58;33.73
4112;-0.02;0.02;-0.80;-0.05;-1.13;-0.03;-0.03;0.16;;-0.17;0.67;0.22;0.08;0.21;0.45;0.09;-0.12;0.40;0.19;0.44;0.13;0.79;0.28;0.12;2.47;0.89;1.48;0.10;4.24;4.63;-1.84;0.40;1.04;0.15;4.56;11.28;1.07;10.44;9.82
4189;0.09;-0.04;-0.36;0.51;0.35;-0.03;0.14;0.55;;0.28;0.85;-0.07;-0.02;0.23;0.69;1.08;0.30;0.60;-0.04;0.72;0.15;0.16;-0.15;-0.05;9.51;-0.55;10.00;0.06;9.09;5.68;1.85;1.83;-0.27;0.35;0.57;19.17;2.14;25.61;21.08
4235;0.03;0.14;0.19;-0.11;0.28;-0.06;0.12;0.58;;0.10;-0.16;0.70;0.84;0.13;0.03;0.30;0.12;0.26;0.08;0.18;0.14;0.06;-0.04;-0.05;6.38;0.98;3.89;1.51;3.88;4.13;-0.20;0.15;-0.21;0.02;0.07;10.32;1.21;14.23;11.39
4459;-0.06;-0.01;-0.35;0.21;-0.16;-0.07;0.01;0.47;;0.18;0.86;0.38;-0.30;-0.07;0.24;0.41;0.16;0.51;0.04;0.30;0.00;-0.03;-0.06;-0.10;5.58;0.52;5.50;-0.43;4.42;4.63;0.35;-1.63;1.07;-0.26;-0.66;9.34;1.48;12.54;7.88
