MIWoodhaven;MIBRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
27;0.01;0.14;-0.98;4.59;3.84;0.29;0.43;0.58;0.67;0.38;0.90;1.37;1.41;0.82;0.80;0.58;0.36;0.87;1.10;0.69;-0.32;0.12;-0.07;0.21;12.03;0.15;10.39;1.49;36.97;12.82;21.01;4.59;-1.45;0.82;1.69;50.69;3.60;71.69;66.43
247;0.02;-0.01;-0.64;0.96;0.39;-0.01;-0.02;0.58;0.06;0.14;0.58;-0.01;0.43;0.47;0.47;0.69;0.21;0.50;0.36;0.57;0.11;0.37;-0.05;0.01;5.59;0.86;4.68;0.06;12.04;8.77;3.51;1.31;-1.56;0.16;1.87;19.50;2.22;26.27;18.82
280;-0.01;-0.04;0.37;0.65;0.69;-0.03;-0.13;0.38;1.47;1.02;0.68;0.76;0.38;-0.34;0.41;0.84;1.13;0.59;-0.13;0.52;-0.15;0.12;0.28;-0.06;7.41;0.13;7.74;-0.46;17.29;8.56;4.02;3.29;1.42;0.75;0.29;24.99;2.49;33.38;21.77
1528;0.00;0.06;-0.29;0.46;-0.05;-0.04;0.36;0.66;-0.03;1.46;0.87;0.31;-0.44;0.41;0.60;0.60;1.01;0.51;0.36;0.71;0.18;0.11;0.28;0.06;2.87;0.14;2.15;0.58;19.57;15.12;1.74;0.23;2.49;0.21;0.87;23.31;3.24;31.24;29.47
2620;-0.01;0.13;1.06;0.83;2.12;0.02;0.48;0.72;0.95;-0.15;0.66;0.87;0.89;0.99;0.86;0.78;-0.17;0.75;1.01;0.82;0.01;0.17;-0.11;-0.09;10.60;0.02;9.35;1.23;22.31;10.99;6.28;4.27;0.77;0.91;0.36;33.28;3.13;47.73;43.40
2676;-0.02;-0.01;0.18;0.09;0.25;0.00;0.19;0.71;0.08;-0.20;0.73;1.18;-0.39;0.45;0.07;0.66;-0.15;0.72;0.29;0.22;-0.08;-0.04;-0.01;0.10;1.31;-0.12;1.64;-0.20;10.80;8.18;0.81;1.75;0.07;0.35;0.30;12.42;1.80;17.71;16.31
3175;-0.02;-0.04;1.43;1.75;3.19;0.12;0.27;0.19;-0.16;0.27;0.62;0.35;0.03;0.63;0.71;0.67;0.52;0.59;0.40;0.70;0.08;0.12;-0.06;0.07;7.31;0.03;7.80;-0.52;25.71;8.02;11.64;3.08;2.96;0.81;0.97;33.99;2.38;49.91;42.36
3302;0.08;0.24;-0.37;-0.47;-0.79;-0.08;0.05;0.73;0.91;-0.12;0.11;0.88;0.08;0.14;-0.05;0.39;0.12;0.25;-0.18;0.36;1.11;-0.15;0.26;-0.06;4.59;-0.24;2.08;2.75;4.24;5.43;-3.10;1.27;0.64;0.30;-1.02;7.81;1.29;8.57;6.95
3542;0.07;-0.01;2.46;0.00;2.53;0.04;0.26;0.67;-0.76;1.44;0.55;0.11;-0.49;0.64;0.30;0.75;1.33;0.54;0.28;0.46;-0.11;0.01;-0.02;0.08;7.79;0.49;7.10;0.20;30.36;12.90;4.93;2.54;9.99;1.17;0.45;38.60;3.29;54.74;44.79
3604;0.00;-0.03;0.96;0.91;1.93;0.02;0.39;0.38;2.20;0.95;0.76;0.23;0.50;0.58;1.01;0.65;0.92;0.69;0.46;0.77;0.22;0.12;-0.09;-0.10;4.98;0.62;4.68;-0.33;26.33;13.78;6.48;0.29;5.77;0.44;0.09;31.39;3.22;45.47;39.85
