INWalkerWarren;INWCH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
71;0.42;0.11;1.70;0.02;2.31;0.14;0.39;0.70;;0.78;0.79;0.29;4.39;0.91;0.51;1.27;0.75;0.41;0.75;0.59;0.05;0.23;-0.06;-0.11;7.89;0.41;4.26;3.22;28.78;13.91;3.49;1.11;10.27;0.91;0.60;37.27;3.21;52.51;48.50
74;-0.06;0.05;2.48;-0.19;2.34;0.18;0.25;0.44;;0.86;0.99;0.77;-22.38;-0.04;0.52;0.40;0.85;0.77;-0.08;0.54;0.47;-0.14;-0.06;0.06;8.93;0.64;8.06;0.24;24.55;8.56;3.99;1.03;10.97;0.94;-0.37;33.11;2.52;46.72;42.66
234;-0.03;0.73;0.33;2.20;3.07;-0.05;0.49;0.70;;0.91;0.40;0.67;-5.25;-0.09;0.73;0.53;0.90;0.67;-0.14;0.78;0.03;-0.13;0.16;0.07;16.79;-0.22;9.88;7.13;24.66;9.59;11.65;1.94;1.48;0.49;-0.30;41.16;2.91;58.01;49.77
292;-0.01;0.05;1.80;0.56;2.41;0.18;0.33;0.52;;0.48;0.65;0.68;7.19;0.58;0.66;0.52;0.55;0.67;0.39;0.69;0.31;-0.18;-0.02;-0.08;9.95;-0.03;9.59;0.39;20.50;9.34;6.40;4.19;0.57;0.88;-1.27;29.18;2.83;43.77;40.31
447;0.00;-0.04;3.44;0.32;3.66;0.22;0.25;0.53;;0.72;0.78;0.77;11.72;0.74;0.67;0.80;0.74;0.79;0.41;0.74;0.06;0.43;0.06;0.02;9.93;0.38;9.95;-0.39;23.33;11.07;8.48;4.17;-0.38;0.81;2.28;35.55;3.21;55.01;46.12
461;0.05;-0.03;0.05;3.02;3.12;0.31;0.29;0.71;;0.44;0.87;0.67;41.25;-0.03;0.62;0.55;0.48;0.74;0.12;0.65;-0.07;0.19;-0.03;-0.07;7.12;0.79;6.36;-0.04;30.57;10.30;15.20;5.40;-0.34;1.06;0.59;38.27;2.70;54.75;51.73
868;-0.04;0.22;1.55;2.34;3.96;0.44;0.42;0.70;;0.86;0.69;0.40;-21.69;0.34;0.65;-0.35;0.92;0.59;0.32;0.58;0.07;-0.11;0.12;0.04;11.92;-0.07;9.95;2.03;30.94;10.61;14.82;5.86;-0.35;1.15;-0.33;42.52;3.12;62.68;61.80
1018;-0.03;-0.11;0.98;0.58;1.39;0.16;0.22;0.68;;0.67;-0.59;0.59;-21.00;-0.38;0.76;0.37;0.71;0.44;-0.24;0.65;0.07;-0.21;0.03;0.24;1.51;-0.19;2.91;-1.21;16.10;9.74;4.85;1.96;-0.45;0.36;0.14;17.75;2.24;27.69;26.07
1024;0.05;0.09;-0.29;4.58;4.38;0.23;0.45;0.54;;0.58;0.64;0.76;-48.50;0.28;0.80;1.15;0.67;0.80;0.37;0.78;0.06;0.52;0.06;-0.06;3.09;0.19;1.71;1.18;40.96;14.97;22.33;4.62;-0.95;0.86;2.31;46.35;3.16;67.94;60.96
1529;0.05;0.10;3.14;-0.26;3.03;0.09;0.35;0.72;;0.64;0.58;0.67;42.50;0.00;0.70;0.66;0.70;0.75;0.09;0.67;0.25;0.13;0.00;0.13;8.89;0.44;7.21;1.24;18.05;10.96;4.99;4.27;-2.17;0.71;1.28;28.23;2.91;44.99;37.49
