LoneStar;TXHO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
57;0.00;0.00;2.55;-0.36;2.38;0.23;0.50;0.83;;1.10;;0.63;;0.07;0.53;-259483206370836000.00;1.08;0.90;0.12;0.52;-0.17;0.05;-0.18;0.03;5.74;-0.30;6.02;0.02;19.86;14.24;3.32;3.83;-1.53;0.66;0.39;25.99;3.45;42.04;41.77
118;0.00;0.74;-0.41;5.71;6.08;0.38;0.70;0.71;;1.53;;1.18;;-0.30;1.12;-133058952184996000.00;1.39;1.06;-0.40;1.01;0.62;1.25;-0.04;0.39;15.11;-0.25;7.92;7.45;51.86;14.94;27.71;5.87;3.34;1.40;8.18;75.14;3.78;103.60;98.59
231;0.00;0.13;2.51;0.26;3.27;0.16;0.40;0.78;;0.85;;0.32;;-0.39;0.55;-133058952184993000.00;0.99;0.73;-0.41;0.60;-0.39;-0.01;-0.37;0.09;7.13;0.20;5.61;1.32;25.06;10.62;6.32;9.34;-1.22;1.79;0.37;32.56;2.69;49.49;44.52
233;1.00;-0.07;3.79;-0.45;4.31;0.35;0.32;0.46;;0.94;;0.59;;-0.11;0.53;-133058952184993000.00;0.90;0.79;-0.19;0.64;0.03;-0.17;-0.05;-0.23;14.97;-0.11;10.82;4.26;20.93;7.58;5.32;2.10;5.93;0.82;-2.01;33.89;2.60;53.86;49.10
441;0.00;-0.07;0.95;-0.33;0.29;-0.10;0.03;0.27;;0.73;;0.72;;-0.16;1.23;81280006061727300.00;0.47;0.68;-0.13;1.14;0.31;0.41;0.27;0.56;7.23;-0.61;8.52;-0.68;8.59;7.87;0.26;0.92;-0.46;0.15;4.83;20.64;2.43;27.60;18.68
624;0.00;0.15;-0.25;2.06;1.91;0.20;0.11;0.53;;0.47;;0.75;;0.07;-0.48;-104146368001042000.00;0.64;0.31;-0.09;0.11;-0.38;0.95;0.05;-0.06;8.84;-0.33;7.68;1.49;15.09;3.59;9.80;0.49;1.20;0.18;4.46;28.39;1.49;38.06;35.52
1255;0.00;-0.03;0.44;0.34;0.69;-0.09;-0.10;0.61;;0.41;;0.88;;-0.04;-0.52;162560012123458000.00;0.44;0.81;-0.09;0.08;0.25;-0.36;0.06;0.05;1.81;0.57;1.52;-0.28;15.61;8.45;2.59;4.54;0.03;0.91;-1.56;15.86;1.84;22.64;11.64
1421;0.00;0.04;4.08;-0.10;3.88;0.22;0.74;0.95;;0.77;;1.08;;-0.07;0.93;126424254185846000.00;0.93;0.94;-0.09;0.97;-0.04;0.20;0.15;-0.13;6.13;1.09;4.62;0.42;29.96;16.19;7.69;4.72;1.36;1.03;0.36;36.45;3.70;57.83;56.79
1477;0.00;-0.03;2.12;1.67;3.80;0.40;0.27;0.81;;0.88;;0.62;;-0.28;1.21;155925314124308000.00;0.93;0.58;-0.17;0.85;-0.04;0.84;-0.04;-0.01;10.68;-0.46;11.44;-0.29;26.37;9.32;12.57;4.12;0.36;0.85;4.15;41.20;3.01;60.59;56.71
1642;0.00;0.02;-0.45;-0.04;-0.29;-0.18;0.40;0.69;;0.48;;0.31;;-0.06;0.54;-133058952184997000.00;0.66;0.71;-0.04;0.59;0.28;0.28;-0.18;-0.08;7.84;0.52;7.16;0.15;11.97;9.47;-1.08;2.76;0.81;0.61;1.00;20.81;2.61;26.42;24.20
2080;0.00;0.06;-0.87;0.27;-0.50;0.09;0.08;0.56;;0.10;;0.68;;0.92;0.34;74645308062580500.00;0.05;0.61;0.78;0.29;-0.22;-0.15;-0.05;-0.12;11.28;0.37;10.35;0.57;7.24;6.29;-0.39;2.41;-1.07;0.41;-1.32;17.20;2.29;21.37;21.15
2158;0.00;-0.07;1.88;0.49;2.17;0.27;0.36;0.61;;1.12;;0.95;;0.06;0.74;133058952184997000.00;1.14;0.93;0.16;0.78;0.49;0.66;0.13;0.32;10.20;0.23;10.69;-0.72;28.91;12.75;6.24;5.77;4.15;1.43;4.91;44.02;3.62;59.86;57.79
2352;0.00;0.04;0.16;1.64;2.16;0.15;0.09;0.52;;0.14;;0.16;;0.24;0.59;22866361939314800.00;0.29;0.47;0.10;0.78;-0.65;1.28;-0.32;-0.21;8.40;-0.49;8.54;0.36;19.60;6.54;8.52;1.02;3.53;0.44;5.34;33.34;2.16;45.48;38.99
2582;0.00;-0.02;0.97;0.34;1.09;0.02;-0.11;0.72;;0.21;;0.39;;-0.11;0.12;-155925314124307000.00;0.25;0.56;-0.10;0.19;0.53;0.13;0.21;-0.06;8.50;-0.03;8.68;-0.15;9.07;3.72;3.65;3.69;-1.99;0.61;0.34;17.91;1.61;25.35;16.13
2585;0.00;0.02;0.01;0.77;0.81;0.02;0.10;0.50;;0.20;;0.33;;0.32;0.70;104146368001045000.00;0.09;0.46;0.36;0.75;0.89;-0.09;0.00;-0.10;10.58;0.92;9.45;0.21;12.19;6.07;3.89;0.88;1.35;0.27;-0.96;21.81;2.16;29.73;24.33
