NERhodeIsland;RIPRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
97;0.00;0.02;0.58;0.07;0.58;-0.02;0.08;0.70;;0.40;0.70;0.53;-7.38;0.63;0.30;0.67;0.32;0.57;0.50;0.42;0.24;-0.23;0.10;0.03;8.98;-0.42;9.17;0.23;10.25;7.97;1.51;2.71;-1.95;0.41;-0.97;18.26;2.51;26.33;19.30
125;0.00;0.65;0.34;1.80;2.59;0.05;0.28;0.68;;0.65;0.70;0.87;8.84;-0.35;0.75;0.67;0.82;0.77;-0.35;0.72;0.20;0.30;0.20;0.05;15.44;0.07;8.90;6.47;21.36;8.77;9.68;2.03;0.88;0.46;1.73;38.53;2.64;53.22;45.36
157;0.00;0.09;2.07;0.50;2.65;0.08;0.39;0.69;;0.78;0.71;0.66;8.25;-0.12;0.73;0.67;0.97;0.69;-0.32;0.67;-0.25;0.24;0.01;-0.14;10.26;-0.10;9.44;0.92;20.42;8.76;6.63;4.98;0.04;1.00;0.51;31.19;2.70;46.21;40.91
190;0.00;-0.13;2.68;0.31;2.83;0.21;0.47;0.71;;0.95;0.75;1.01;-0.89;-0.23;0.69;0.67;0.95;0.74;-0.24;0.67;-0.34;0.72;0.04;0.12;8.44;0.22;9.52;-1.30;21.96;9.39;6.92;4.80;0.86;1.02;4.16;34.57;2.83;50.48;49.30
228;0.00;0.14;3.16;0.33;3.55;0.17;0.37;0.66;;0.87;0.65;0.72;-7.28;0.73;0.61;0.67;0.93;0.72;0.45;0.59;-0.25;0.43;0.09;0.33;8.01;0.80;5.77;1.44;27.42;13.88;7.97;6.08;-0.50;1.18;3.80;39.23;3.35;58.71;50.94
1058;0.00;-0.04;4.33;-0.28;4.01;0.14;0.45;0.59;;1.17;0.74;0.80;-9.75;-0.19;0.71;0.67;1.15;0.74;0.00;0.72;-0.10;0.52;0.00;0.42;6.89;0.34;6.95;-0.39;33.34;12.52;7.24;3.16;10.42;1.33;4.71;44.94;3.20;65.47;57.63
1277;0.00;0.02;0.16;0.29;0.46;-0.05;0.52;0.70;;1.25;0.68;0.68;6.66;-0.05;0.69;0.67;1.18;0.75;0.17;0.72;0.46;0.16;0.01;0.14;9.47;-0.25;9.49;0.22;21.48;12.86;1.76;4.72;2.15;1.09;1.50;32.45;3.52;42.69;41.61
1350;0.00;0.03;1.18;0.07;1.37;0.05;0.30;0.58;;0.10;0.78;0.88;-0.34;0.38;0.70;0.67;0.16;0.74;0.44;0.71;0.43;0.31;-0.09;-0.14;11.46;0.04;11.08;0.33;15.58;7.61;2.71;5.24;0.02;1.05;0.83;27.87;2.63;38.74;35.27
1517;0.00;0.09;0.73;0.49;1.24;-0.04;0.17;0.61;;0.18;0.22;0.77;4.56;0.38;0.71;0.67;0.18;0.58;0.17;0.72;-0.12;0.38;0.07;-0.14;1.53;0.42;0.19;0.93;22.30;11.27;3.93;4.43;2.67;1.06;1.18;25.01;2.27;34.58;27.49
1735;0.00;0.50;2.71;-0.30;2.76;-0.05;0.37;0.72;;0.23;0.54;0.68;-2.25;0.50;0.74;0.67;0.35;0.63;0.27;0.69;0.14;0.76;0.14;-0.02;18.03;-0.33;13.36;4.99;17.26;6.66;3.89;1.49;5.22;0.64;3.71;38.99;2.67;54.29;44.96
1740;0.00;-0.04;0.05;0.00;-0.02;-0.04;0.10;0.70;;0.07;0.65;0.43;-5.52;0.31;0.64;0.67;0.03;0.53;0.31;0.61;-0.09;0.38;0.04;0.08;-1.07;0.41;-1.12;-0.36;11.10;11.47;0.11;0.33;-0.80;0.01;2.32;12.35;2.18;17.73;13.34
1757;0.00;-0.10;-0.14;-0.21;-0.55;0.00;0.21;0.71;;0.28;0.62;0.35;0.11;0.98;0.52;0.67;0.39;0.57;0.81;0.59;0.67;0.24;0.10;0.10;5.23;0.33;5.88;-0.97;14.92;12.37;-1.36;3.82;0.09;0.77;1.69;21.85;3.06;27.78;26.02
1768;0.00;0.03;-0.30;1.61;1.32;-0.04;0.20;0.63;;0.59;0.48;0.27;-5.84;-0.08;0.73;0.67;0.70;0.36;-0.09;0.72;0.82;0.09;0.02;0.05;8.93;-0.13;8.72;0.34;22.81;7.19;7.44;2.14;6.03;0.83;0.71;32.45;2.31;42.34;35.41
1973;0.00;0.05;0.81;0.14;0.92;0.08;0.02;0.44;;-0.04;0.46;0.75;0.37;0.64;0.68;0.67;0.04;0.66;0.36;0.68;0.19;0.13;0.08;0.04;3.51;-0.04;3.09;0.46;12.32;9.36;2.34;2.88;-2.26;0.42;0.83;16.65;2.18;24.98;18.96
2064;0.00;0.04;1.30;-0.52;0.50;-0.08;0.41;0.68;;0.98;0.74;0.63;9.50;-0.53;0.60;0.67;0.89;0.64;-0.34;0.61;0.13;-0.14;0.32;0.14;10.06;-0.01;9.67;0.40;23.49;7.59;0.01;1.53;14.36;1.26;0.00;33.56;2.49;41.34;39.81
