PCHColumbus;GACOL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
1261;0.00;-0.04;0.35;0.65;1.02;0.00;0.50;0.82;;1.33;0.33;1.48;-0.26;-0.05;1.09;;1.09;0.73;-0.13;1.10;0.10;0.00;-0.05;0.06;3.30;0.53;3.17;-0.40;22.28;16.46;3.97;1.85;0.00;0.37;0.27;25.85;3.61;38.06;35.85
1648;0.00;0.01;3.14;-0.03;3.16;0.00;0.14;0.74;;1.16;-0.33;0.45;0.31;-0.04;0.34;;0.81;0.24;0.18;0.42;-0.11;0.16;-0.04;0.12;3.57;1.34;2.11;0.12;18.12;10.86;6.11;1.15;0.00;0.23;1.43;23.12;2.38;38.95;25.83
1746;0.00;-0.03;1.72;-0.23;1.53;0.00;0.73;0.91;;1.68;0.94;1.44;0.34;0.24;1.15;;1.31;1.15;0.20;1.14;0.14;0.28;-0.06;0.21;8.66;0.80;8.15;-0.30;27.41;19.48;2.30;5.63;0.00;1.13;2.43;38.50;4.71;55.05;53.14
1795;0.00;-0.04;-0.26;-0.10;-0.42;0.00;0.19;0.82;;0.21;0.32;-0.13;0.23;0.39;0.70;;0.02;0.04;0.20;0.48;-0.01;0.00;0.03;-0.03;6.31;-0.11;6.80;-0.38;6.12;4.40;-1.00;2.72;0.00;0.54;-0.12;12.31;1.56;14.90;16.14
2415;0.00;-0.02;-0.02;0.63;0.40;0.00;0.67;0.83;;1.48;1.23;1.35;-0.29;-0.25;1.06;;1.32;1.15;-0.10;1.07;-0.09;0.32;0.19;0.08;6.65;0.22;6.57;-0.15;27.04;18.03;3.09;5.92;0.00;1.18;1.96;35.64;4.26;47.56;48.99
2974;0.00;0.04;-0.17;0.92;0.84;0.00;0.70;0.88;;0.76;1.28;1.39;-0.24;0.37;0.98;;1.27;1.15;0.05;1.05;-0.10;-0.08;-0.05;-0.04;5.75;0.43;4.89;0.43;28.17;19.55;4.28;4.34;0.00;0.87;-0.64;33.28;4.40;46.92;47.24
3091;0.00;0.00;-0.24;0.10;-0.12;0.00;-0.01;0.48;;0.15;0.42;-0.17;-0.33;0.39;0.71;;0.23;0.53;0.32;0.73;-0.08;-0.02;-0.03;0.04;0.29;0.15;0.19;-0.05;15.83;11.33;0.01;4.49;0.00;0.90;0.09;16.21;2.29;21.55;16.06
3318;0.00;-0.05;-0.10;0.14;-0.13;0.00;-0.02;0.78;;0.08;0.49;0.25;-0.15;0.16;0.32;;0.17;0.27;0.05;0.41;0.28;0.02;0.13;0.03;2.16;0.93;1.70;-0.47;10.76;7.59;0.52;2.66;0.00;0.53;0.24;13.16;1.69;16.96;12.78
3329;0.00;-0.03;0.45;-0.08;0.34;0.00;-0.20;0.72;;-0.18;0.25;-0.34;-0.13;0.06;0.26;;-0.15;0.35;-0.06;0.29;0.11;0.13;-0.01;0.03;-0.66;1.44;-1.79;-0.31;8.32;6.66;0.49;1.18;0.00;0.24;0.77;8.42;1.15;12.38;4.42
3344;0.00;0.00;0.33;-0.06;0.35;0.00;-0.07;0.32;;-0.11;0.13;-0.47;-0.23;0.35;0.32;;-0.13;-0.10;0.24;0.22;-0.08;0.07;-0.08;0.06;1.43;0.05;1.39;-0.01;3.47;2.07;0.38;1.02;0.00;0.20;0.65;5.56;0.55;8.04;4.12
