SmokyMountains;TNKN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
281;0.00;-0.04;1.21;0.29;1.24;0.03;0.35;0.63;;0.88;0.82;0.70;1.78;-0.11;0.55;-1074275974050580.00;0.95;0.71;0.08;0.56;-0.18;-0.03;0.22;-0.03;6.89;0.72;6.61;-0.44;19.46;11.31;3.89;5.38;-1.12;1.00;-0.28;26.07;2.92;37.27;33.84
283;0.00;0.40;-0.28;2.96;3.10;0.25;0.07;0.50;;-0.11;0.90;0.61;-0.81;0.38;0.49;51963654136385100.00;-0.22;0.60;0.40;0.51;-0.28;0.15;-0.02;0.12;4.21;0.17;0.02;4.01;29.49;8.93;14.22;2.93;3.41;0.81;1.36;35.05;1.79;49.20;42.59
342;0.00;0.03;-0.28;-0.30;-0.60;-0.10;0.18;0.61;;0.57;0.50;0.68;-1.43;0.40;0.80;-51963654136384700.00;0.63;0.61;0.32;0.78;-0.03;-0.03;0.06;-0.08;5.84;0.87;4.67;0.30;12.91;12.32;-2.06;3.54;-0.90;0.65;-0.54;18.21;2.93;23.65;19.17
547;0.00;0.12;0.08;0.62;0.65;-0.13;0.28;0.35;;-0.02;0.72;0.58;0.55;0.39;0.77;-50889378162334500.00;-0.02;0.61;0.23;0.74;0.28;0.48;0.17;0.59;4.29;-0.77;3.90;1.15;10.62;7.60;3.28;1.96;-2.22;0.24;5.35;20.26;1.91;27.07;22.43
1319;0.00;-0.02;-0.45;0.41;-0.05;0.04;0.28;0.53;;0.74;0.65;0.65;0.12;0.04;0.54;470.50;0.75;0.65;-0.19;0.56;0.06;-0.32;0.00;0.16;7.65;-0.12;7.98;-0.21;11.32;7.47;1.16;3.68;-1.00;0.67;-0.80;18.17;2.29;23.73;24.79
1466;0.00;0.23;0.61;-0.34;0.49;-0.11;0.42;0.74;;0.37;0.74;0.87;2.19;1.47;0.64;-48740826214233200.00;0.42;0.78;1.36;0.62;-0.24;0.30;0.01;0.10;12.59;-0.41;10.65;2.35;17.58;14.25;-0.48;4.36;-0.55;0.84;2.04;32.21;3.92;43.54;37.82
1710;0.00;-0.03;4.77;0.13;4.94;0.41;0.44;0.72;;0.84;0.73;0.87;0.08;0.01;0.68;51963654136385000.00;0.81;0.77;-0.13;0.64;0.01;-0.16;-0.08;-0.10;8.74;0.31;8.78;-0.34;24.82;9.74;10.18;7.16;-2.26;1.28;-1.25;32.31;2.83;54.81;51.31
1785;0.00;0.52;0.12;0.91;1.57;0.01;0.31;0.71;;0.65;0.67;0.58;-0.60;-0.46;0.77;-251.20;0.83;0.60;-0.40;0.69;0.14;0.01;-0.03;-0.03;14.38;0.18;9.05;5.16;20.11;7.65;4.80;3.18;4.47;0.94;-0.08;34.41;2.43;45.41;40.73
1912;0.00;0.08;2.09;0.35;2.63;-0.07;0.34;0.63;;0.62;0.79;0.67;1.28;0.46;0.68;-279.00;0.76;0.76;0.52;0.66;-0.22;-0.13;-0.10;0.04;7.44;0.70;5.89;0.85;23.19;13.70;5.94;2.93;0.63;0.63;-0.45;30.18;3.33;46.73;35.29
1986;0.00;0.67;0.31;3.23;4.29;0.20;0.47;0.77;;1.27;0.56;0.74;0.42;-0.17;0.87;2148551948101180.00;1.04;0.71;-0.09;0.81;-0.29;0.30;-0.07;0.02;16.25;0.19;9.36;6.71;38.65;11.53;16.80;2.34;7.99;1.00;1.60;56.51;3.24;78.02;70.91
