MARBridgewaterRaritan;NJBRI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
25;0.39;-0.08;5.17;0.39;5.57;0.54;0.45;0.80;;1.28;0.48;0.90;;0.04;0.70;-7.00;1.19;0.79;0.01;0.66;0.11;0.94;0.29;0.15;9.53;0.68;7.74;1.12;40.98;13.47;12.29;2.03;13.20;1.29;5.44;55.96;3.47;82.04;78.47
75;0.08;0.27;0.89;1.19;2.39;0.24;0.18;0.67;;0.24;-0.07;0.51;;0.77;0.70;-44.00;0.18;0.40;0.70;0.69;-0.03;0.11;0.04;0.28;11.22;0.21;7.93;3.08;19.33;9.25;7.71;2.85;-0.48;0.54;1.94;32.49;2.64;46.55;42.09
193;0.06;-0.01;3.62;-0.30;3.47;-0.03;0.60;0.66;;0.99;0.95;0.92;;0.80;0.76;44.94;1.03;0.83;0.60;0.75;-0.14;-0.13;-0.10;0.12;10.42;-0.03;10.28;0.17;23.57;14.25;5.73;2.72;0.86;0.60;-0.08;33.91;3.88;54.45;45.26
219;-0.07;0.10;2.55;-0.40;2.34;0.22;0.33;0.55;;0.36;0.16;0.87;;0.91;0.68;-41.50;0.33;0.78;0.67;0.70;0.06;0.10;-0.17;-0.04;7.18;0.66;5.90;0.62;21.96;12.21;3.11;5.59;1.05;1.19;0.27;29.41;3.03;44.32;41.51
223;0.02;-0.11;2.69;0.46;2.85;0.24;0.27;0.39;;0.48;1.58;0.72;;0.34;0.54;-15.00;0.56;0.71;0.40;0.51;0.34;0.46;0.21;-0.18;3.68;0.21;4.47;-0.99;21.16;10.63;7.70;4.31;-1.47;0.76;1.40;26.24;2.57;41.57;37.63
224;-0.04;0.00;2.28;0.63;2.79;0.09;0.34;0.71;;0.59;0.45;0.76;;0.36;0.68;-88.50;0.61;0.69;0.29;0.71;0.09;-0.24;0.08;0.11;9.58;0.21;9.58;-0.20;19.55;10.26;7.71;3.87;-2.29;0.62;-0.67;28.47;3.01;44.70;37.65
293;-0.04;0.03;-0.32;1.58;0.99;-0.09;0.23;0.33;;0.12;0.88;0.88;;0.65;0.83;86.75;0.07;0.71;0.55;0.72;0.42;-0.10;0.27;0.09;2.92;-0.41;3.23;0.10;18.00;10.23;7.27;2.52;-2.02;0.37;-0.02;20.90;2.37;29.90;23.26
555;0.06;-0.02;0.28;0.19;0.41;0.03;0.22;0.81;;0.53;1.06;0.33;;0.38;0.63;-36.02;0.45;0.51;0.32;0.60;-0.32;0.19;0.10;0.06;3.23;0.24;2.88;0.10;17.84;12.04;1.52;5.87;-1.59;1.07;1.25;22.33;2.70;30.35;27.49
613;0.05;0.02;2.56;0.90;3.31;0.11;0.18;0.77;;0.34;1.13;0.68;;-0.21;0.34;102.75;0.26;0.67;-0.18;0.35;0.20;0.54;0.21;0.16;4.62;0.79;3.36;0.48;20.86;7.70;9.60;3.52;0.03;0.71;3.50;28.98;1.88;44.01;35.33
714;-0.03;0.02;-0.30;0.14;-0.36;-0.21;0.21;0.42;;0.77;1.19;0.10;;0.67;0.63;96.75;0.69;0.39;0.32;0.60;0.02;-0.15;0.18;0.02;-0.85;1.66;-2.53;0.03;14.27;13.34;0.08;0.50;0.35;0.12;-0.66;12.76;2.41;17.68;11.58
834;0.37;-0.11;2.77;0.04;3.24;0.37;0.33;0.41;;0.27;0.82;0.50;;0.37;0.63;-52.00;0.59;0.60;0.46;0.64;0.26;-0.02;-0.18;0.05;9.89;0.03;9.15;0.72;19.44;8.92;5.74;3.97;0.81;0.85;0.14;29.47;2.70;46.35;45.50
869;0.04;-0.02;-0.92;2.93;2.09;0.03;0.24;0.52;;0.58;0.54;0.98;;0.12;0.86;-64.19;0.62;0.76;0.08;0.79;-0.22;-0.27;-0.05;0.21;8.87;0.19;8.70;-0.02;33.08;9.54;12.82;0.67;10.05;0.80;-0.31;41.65;2.78;55.11;47.27
1257;-0.04;0.02;5.07;0.27;5.22;0.50;0.49;0.79;;1.08;0.49;0.96;;-0.21;0.64;6.75;1.01;0.76;-0.13;0.69;0.18;0.19;0.11;0.12;9.54;0.43;9.07;0.04;30.97;11.00;11.51;6.42;2.04;1.42;1.57;42.08;3.11;66.17;64.52
1279;-0.03;0.04;1.44;0.34;1.69;-0.11;0.49;0.70;;0.79;0.56;0.36;;0.40;0.91;-11.81;0.77;0.62;0.45;0.82;-0.11;-0.07;0.10;-0.05;7.61;0.87;6.51;0.23;21.36;13.53;4.57;4.37;-1.11;0.80;-0.59;28.38;3.36;42.05;35.35
1403;0.04;-0.02;1.90;-0.08;1.93;0.15;0.26;0.69;;0.46;1.02;0.63;;0.64;0.80;107.32;0.55;0.66;0.64;0.74;-0.25;0.64;-0.10;0.12;8.09;0.44;7.68;-0.02;21.89;12.53;3.38;4.28;1.70;0.97;3.81;33.80;3.27;48.00;42.55
1626;0.07;0.03;1.02;0.16;1.23;0.16;0.48;0.74;;1.21;1.17;0.78;;0.77;0.68;62.50;1.12;0.60;0.75;0.71;0.46;0.03;0.05;0.11;9.22;0.35;8.18;0.69;25.93;15.53;2.85;5.14;2.41;1.19;0.70;35.85;3.92;49.51;49.36
1672;-0.05;0.09;0.75;-0.17;0.74;-0.03;0.04;0.62;;0.20;0.45;0.19;;-0.12;-0.05;-43.50;0.23;0.37;-0.07;0.25;0.53;0.13;-0.12;0.14;1.42;-0.38;1.15;0.64;8.35;6.46;0.65;1.02;0.22;0.22;1.34;11.10;1.41;16.93;11.16
1676;0.01;0.09;2.89;0.32;3.49;0.12;0.38;0.82;;0.74;0.39;0.62;;0.39;0.77;-111.00;0.73;0.75;0.28;0.73;-0.08;0.01;-0.18;0.07;10.16;-0.02;9.26;0.92;21.71;11.90;7.39;3.96;-1.54;0.69;0.41;32.29;3.31;51.47;42.86
1811;0.02;-0.09;-0.27;2.42;2.11;0.14;0.36;0.65;;0.23;1.46;0.80;;1.18;0.73;-83.25;0.33;0.68;0.89;0.66;-0.10;0.19;-0.03;-0.10;5.00;0.88;4.86;-0.75;28.71;13.63;11.56;3.83;-0.30;0.75;0.44;34.15;3.21;48.78;44.82
1989;0.04;-0.17;0.35;1.61;1.64;-0.08;0.36;0.63;;0.94;0.50;0.77;;0.45;0.81;-6.38;0.89;0.81;0.07;0.77;0.08;0.27;0.19;-0.09;10.06;-0.40;12.00;-1.54;21.85;9.81;8.76;2.62;0.65;0.57;0.90;32.80;3.16;45.84;38.02
2180;-0.08;-0.13;-0.68;1.45;0.37;-0.01;-0.20;0.52;;0.06;0.67;0.45;;0.27;0.36;42.63;0.02;0.55;0.12;0.52;-0.18;-0.32;0.20;-0.13;0.66;1.52;0.78;-1.65;18.47;8.31;5.89;2.14;2.12;0.57;-2.27;16.85;1.74;22.36;12.65
2577;0.00;0.01;-0.17;0.17;-0.53;-0.09;0.02;0.76;;0.07;0.40;0.30;;0.10;0.65;11.63;-0.26;0.45;0.11;0.72;0.18;0.42;0.54;-0.16;4.57;1.11;3.41;0.05;11.68;7.23;0.51;3.80;0.14;0.77;1.29;17.55;1.79;20.35;15.63
3142;-0.03;0.74;-0.19;2.57;2.79;0.04;-0.03;0.43;;0.28;0.42;0.82;;0.24;0.76;-93.63;0.19;0.80;0.08;0.71;0.21;0.17;0.31;0.02;7.52;-0.08;0.33;7.27;25.61;10.85;12.50;2.89;-0.63;0.54;0.94;34.07;2.20;48.29;34.44
3314;0.00;0.58;-0.26;1.70;1.77;-0.05;0.26;0.58;;0.40;0.87;0.83;;0.40;0.59;66.65;0.39;0.79;0.47;0.68;-0.09;-0.16;0.25;-0.03;7.24;-0.32;1.74;5.81;27.90;13.68;8.00;0.80;5.43;0.52;-0.97;34.17;2.91;46.98;38.10
3340;0.02;0.02;-0.01;0.37;0.38;0.12;0.06;0.73;;0.21;0.65;0.16;;0.61;0.40;-48.03;0.29;0.16;0.61;0.48;0.41;0.62;0.03;0.18;7.98;0.22;7.45;0.30;11.63;7.60;1.85;3.64;-1.47;0.63;4.02;23.63;2.27;30.47;27.85
3515;0.01;0.05;0.54;0.05;0.55;-0.21;0.26;0.67;;0.55;-0.12;0.74;;0.15;0.80;-1.25;0.48;0.73;0.21;0.76;-0.09;0.51;0.10;0.06;4.99;1.18;3.23;0.58;16.24;12.62;1.32;-0.77;3.06;0.05;2.82;24.05;2.85;32.90;24.02
4035;-0.03;0.03;-0.36;0.20;-0.18;-0.13;0.18;0.72;;0.56;-0.25;0.59;;0.14;0.65;36.63;0.59;0.53;-0.04;0.62;0.05;0.04;0.01;0.14;1.98;2.22;-0.37;0.14;11.70;12.26;0.25;0.01;-0.82;-0.05;0.91;14.59;2.41;20.07;14.86
4281;-0.04;-0.06;1.23;-0.27;0.97;-0.13;0.23;0.58;;0.63;0.87;0.51;;0.16;0.42;-36.25;0.60;0.45;0.25;0.44;-0.07;0.30;-0.11;0.10;5.27;0.32;5.77;-0.82;11.10;8.75;1.12;2.35;-1.12;0.39;2.00;18.37;2.33;27.23;19.72
4285;-0.08;0.05;-0.01;-0.58;-0.52;-0.21;0.32;0.48;;0.21;0.56;0.80;;0.73;0.81;27.91;0.15;0.87;0.79;0.77;-0.11;0.02;-0.12;0.15;6.14;0.36;5.73;0.06;12.64;12.49;-2.95;3.11;-0.01;0.62;0.82;19.61;3.07;25.67;20.76
4475;0.02;-0.01;0.80;-0.22;0.42;0.04;0.15;0.54;;0.56;0.51;-0.01;;-0.08;0.42;42.50;0.45;0.29;-0.14;0.52;0.21;-0.07;0.17;0.12;2.64;-0.43;3.02;0.06;10.07;6.85;0.51;1.68;1.03;0.40;0.25;12.96;1.67;18.46;16.91
5310;0.12;0.10;0.17;-0.38;0.00;-0.14;0.15;0.51;;-0.23;0.90;0.49;;0.39;0.63;71.69;0.03;0.68;0.46;0.68;-0.11;0.29;0.01;0.13;0.93;0.34;-1.03;1.62;16.37;12.31;-1.55;4.53;1.08;0.98;2.13;19.43;2.36;25.33;18.94
5624;-0.03;-0.02;6.05;0.09;6.11;0.28;0.07;0.72;;0.36;0.29;0.69;;-0.08;0.65;26.13;0.38;0.66;-0.14;0.70;0.01;0.27;-0.01;0.09;7.63;1.04;6.90;-0.31;25.49;8.11;12.55;4.54;0.30;0.93;1.81;34.94;2.31;59.80;43.46
5732;-0.03;0.05;-0.26;0.01;-0.36;0.02;-0.15;0.48;;-0.03;0.93;0.10;;0.12;0.19;-17.75;0.04;0.25;-0.01;0.21;0.86;0.06;0.13;0.11;0.15;1.03;-1.22;0.33;6.75;5.46;-0.46;0.97;0.79;0.25;0.85;7.75;0.97;9.05;5.14
5895;0.10;0.29;-0.22;3.66;3.77;0.18;0.14;0.53;;0.11;0.41;0.55;;0.33;0.65;-26.25;0.10;0.53;0.37;0.70;0.41;0.49;0.05;0.12;13.17;0.15;9.60;3.42;27.95;6.39;17.84;3.53;0.19;0.72;3.09;44.20;2.24;61.58;51.53
5992;-0.06;-0.01;0.09;-0.37;-0.35;-0.02;0.14;0.68;;0.41;0.57;0.70;;-0.08;0.43;5.75;0.41;0.65;0.00;0.41;0.72;-0.03;0.00;-0.08;2.87;0.63;2.63;-0.39;9.59;9.38;-1.66;1.60;0.27;0.34;-0.56;11.90;2.14;16.15;14.08
6015;-0.06;0.01;0.20;-0.42;-0.34;-0.06;0.27;0.60;;0.74;0.37;0.44;;0.62;0.51;-18.88;0.86;0.35;0.53;0.62;1.04;-0.36;0.07;0.31;7.66;0.20;7.68;-0.22;9.87;10.94;-1.69;2.15;-1.52;0.33;-0.24;17.29;2.96;23.63;21.37
6016;0.03;0.07;0.52;-0.33;0.24;0.08;0.17;0.83;;0.43;-0.01;0.55;;0.97;0.77;-14.75;0.32;0.42;0.81;0.72;0.14;0.04;0.05;0.09;8.84;0.55;7.47;0.83;12.72;11.80;-0.62;1.71;-0.17;0.33;0.66;22.22;3.11;30.75;27.53
