HubCity;TXLU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
418;-0.01;-0.18;2.43;0.76;3.02;0.12;0.55;0.39;;1.44;1.39;0.45;;0.96;0.81;0.36;1.47;0.56;0.27;0.83;0.19;-0.15;-0.03;-0.07;4.83;0.68;6.07;-1.92;28.57;14.56;8.67;5.51;-0.17;1.09;-1.10;32.30;3.52;50.54;46.23
457;-0.02;0.29;1.83;0.13;2.26;-0.01;0.13;0.37;;0.00;-0.25;0.82;;0.96;1.12;1.11;-0.03;0.87;0.82;0.94;0.08;-0.17;-0.03;-0.11;4.74;0.25;1.67;2.83;22.78;14.05;4.30;4.80;-0.36;0.94;-1.43;26.09;2.98;40.61;28.43
1164;-0.01;0.03;0.48;1.00;1.58;-0.01;0.35;0.91;;0.33;0.47;0.54;;0.68;0.32;1.02;0.42;0.55;0.71;0.64;0.08;0.45;-0.08;0.17;6.74;0.37;6.15;0.22;26.31;13.03;5.97;5.87;1.45;1.27;3.12;36.18;3.22;49.16;42.77
1817;0.01;-0.18;-0.78;0.97;0.08;0.02;0.04;0.49;;0.16;0.80;0.78;;-0.25;0.61;0.31;0.12;0.74;-0.17;0.54;0.52;0.12;-0.06;0.10;3.29;0.25;4.79;-1.75;11.77;6.25;3.30;2.08;0.14;0.42;1.12;16.18;1.73;20.75;17.45
1828;0.07;0.01;0.13;0.82;1.02;0.05;0.38;0.34;;0.47;0.25;0.49;;0.18;0.28;1.19;0.45;0.58;0.20;0.57;-0.06;0.27;0.01;-0.05;3.73;1.46;1.83;0.44;16.05;9.79;4.36;2.24;-0.35;0.43;1.13;20.92;2.14;29.47;29.87
1860;0.01;0.44;0.35;2.49;3.10;0.01;0.19;0.75;;0.36;0.13;0.33;;0.34;0.89;0.47;0.41;0.23;0.24;0.49;0.32;0.25;0.17;0.16;14.89;-0.33;10.82;4.40;20.86;5.27;13.12;2.32;0.16;0.47;2.06;37.81;2.14;52.85;41.80
1987;0.01;-0.06;1.73;0.96;2.50;0.13;0.64;0.89;;1.29;0.75;0.88;;-0.38;0.64;0.91;1.37;0.84;-0.41;0.82;-0.20;-0.20;0.15;-0.12;8.71;0.47;8.76;-0.52;25.45;13.20;8.26;4.28;-0.28;0.84;-1.63;32.53;3.52;49.13;48.66
2158;-0.02;0.02;3.37;0.34;3.64;0.14;0.37;0.67;;0.84;1.28;0.78;;-0.22;1.05;0.67;0.82;0.77;-0.29;0.77;-0.18;-0.23;0.07;-0.03;7.21;0.98;6.14;0.10;22.44;10.62;8.43;3.57;-0.17;0.70;-1.30;28.36;2.74;46.56;39.42
2723;-0.01;-0.05;-0.14;-0.16;-0.30;-0.05;0.16;0.70;;0.73;1.51;0.55;;0.32;0.67;0.85;0.71;0.67;0.19;0.85;-0.04;-0.18;-0.06;-0.02;6.78;0.87;6.50;-0.59;12.51;12.33;-1.07;2.56;-1.32;0.42;-0.97;18.32;3.12;25.17;20.29
3043;0.08;-0.26;-0.22;0.74;0.38;-0.02;0.07;0.64;;0.06;1.13;-0.10;;-0.16;-0.01;-0.19;0.13;0.17;-0.11;0.17;0.53;-0.07;-0.04;0.03;-3.58;0.16;-1.48;-2.26;7.52;5.71;3.25;-0.97;-0.47;-0.23;-0.20;3.74;0.99;7.40;4.70
