Wisconsin;WIMI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
192;-0.08;0.37;-0.82;2.15;1.70;-0.13;0.30;0.66;;0.99;0.26;0.29;;-0.14;0.43;;0.98;0.38;-0.06;0.53;-0.20;-0.06;-0.08;0.12;9.90;0.41;6.18;3.31;20.66;9.37;9.09;3.43;-1.22;0.60;0.30;30.85;2.49;42.39;33.70
269;0.01;0.14;1.57;-0.35;1.37;0.06;0.39;0.70;;0.62;0.17;0.76;;0.40;0.90;;0.61;0.68;0.25;0.87;0.02;0.55;0.00;0.08;10.12;0.25;8.40;1.46;15.67;11.37;1.38;2.55;0.37;0.53;3.11;28.90;3.12;40.97;38.21
537;-0.04;-0.04;1.32;0.33;1.54;0.16;0.14;0.67;;0.43;0.36;0.74;;0.35;-0.04;;0.30;0.59;0.35;0.19;-0.25;0.04;0.03;-0.05;4.58;0.51;4.64;-0.58;15.12;8.20;4.29;2.47;0.15;0.50;-0.06;19.63;2.10;29.70;26.30
706;0.13;-0.03;1.10;1.83;3.22;0.11;0.53;0.75;;0.85;1.35;0.65;;0.05;1.14;;0.85;0.84;-0.29;0.96;0.33;0.09;-0.20;-0.13;9.96;0.48;9.18;0.29;35.46;10.96;11.36;2.83;10.30;1.25;-0.20;45.22;3.11;63.06;58.56
930;-0.01;0.03;2.36;0.97;2.97;0.20;0.47;0.68;;0.39;1.27;0.91;;-0.08;0.74;;0.76;0.93;-0.01;0.82;0.28;-0.26;0.38;-0.01;8.51;-0.12;8.40;0.22;23.90;11.72;9.56;3.52;-0.91;0.64;-1.37;31.04;3.19;48.28;45.26
1091;-0.07;-0.01;-0.34;0.99;0.42;-0.13;0.34;0.69;;0.26;0.69;0.60;;0.48;0.50;;0.67;0.71;0.42;0.56;0.13;0.04;0.15;-0.07;5.53;0.55;5.36;-0.38;21.63;12.59;4.26;4.15;0.62;0.87;-0.13;27.03;3.05;35.99;30.56
1259;0.09;0.45;1.01;1.23;2.58;-0.01;0.50;0.69;;0.41;1.34;0.62;;1.28;0.84;;0.17;0.86;0.67;0.85;0.28;0.30;0.18;0.04;13.42;1.09;7.43;4.90;26.85;12.50;8.14;2.54;3.66;0.75;1.71;41.98;3.24;58.17;51.56
1306;0.03;-0.03;2.14;0.07;2.21;0.14;0.42;0.69;;1.01;1.24;0.73;;-0.68;0.71;;0.89;0.74;-0.47;0.75;-0.07;0.01;-0.01;-0.10;8.23;0.24;8.16;-0.18;18.23;8.91;4.61;4.11;0.59;0.86;-0.45;26.00;2.60;39.42;37.91
1396;0.06;0.02;-0.86;0.34;-0.36;-0.11;0.20;0.69;;0.91;0.16;0.71;;0.77;0.11;;0.40;0.59;0.80;0.15;0.01;0.47;-0.07;0.00;4.28;1.64;2.11;0.52;22.77;12.13;0.00;2.51;8.12;1.04;2.34;29.38;2.64;34.84;30.64
1675;0.55;0.15;4.30;-0.09;4.84;0.15;0.26;0.68;;1.08;0.11;0.61;;0.62;0.40;;1.05;0.43;0.29;0.53;-0.12;-0.01;0.07;-0.11;13.73;-0.47;9.95;4.26;23.35;9.93;8.14;2.82;2.46;0.73;-0.62;36.46;2.98;59.04;45.40
