PNWPhilomath;ORPHI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
753;0.00;0.07;2.55;-0.27;2.40;0.10;0.43;0.74;-92.50;0.50;0.51;0.58;;0.33;0.78;;0.60;0.69;0.34;0.74;0.05;0.01;-0.06;-0.09;10.54;0.57;9.32;0.66;19.56;10.82;3.73;4.14;0.87;0.89;-0.43;29.68;3.10;44.92;40.72
847;-0.01;-0.10;-0.36;0.98;0.51;0.19;0.22;0.48;41.63;0.16;0.71;0.60;;0.82;0.55;;0.44;0.62;0.65;0.41;0.24;-0.19;0.00;0.22;5.95;0.83;6.23;-1.10;20.57;9.89;4.20;5.55;0.93;1.17;0.13;26.65;2.60;34.75;35.97
955;0.09;0.03;2.25;0.11;2.41;0.15;0.30;0.41;-153.04;1.10;0.82;1.11;;0.38;0.66;;0.98;0.74;0.42;0.67;0.35;-0.42;0.06;0.20;6.00;0.54;4.76;0.70;19.69;13.71;5.04;1.62;-0.69;0.28;-1.09;24.59;3.22;40.18;34.25
957;-0.01;0.03;0.77;-0.51;0.30;-0.05;0.00;0.16;87.50;-0.09;0.03;0.80;;-0.06;0.58;;-0.09;0.39;0.02;0.59;0.09;0.11;-0.02;0.16;3.05;-0.69;3.50;0.24;3.25;3.61;-1.01;1.56;-0.92;0.25;1.34;7.63;1.07;11.24;6.21
997;0.00;-0.03;1.45;0.20;1.49;0.04;0.23;0.74;-76.50;0.24;0.98;0.52;;0.38;0.74;;0.29;0.69;0.30;0.75;-0.23;0.38;0.12;0.09;8.02;0.17;8.21;-0.37;17.71;9.77;3.90;4.74;-0.69;0.90;2.36;28.09;2.77;39.66;33.54
1318;-0.01;0.05;0.56;3.76;4.34;0.20;0.47;0.77;49.00;1.03;0.95;0.91;;-0.31;0.70;;0.96;0.84;-0.20;0.73;0.01;0.59;0.03;-0.01;10.36;-0.12;10.01;0.47;35.92;10.53;19.95;4.46;0.98;0.96;2.90;49.18;3.11;70.52;63.57
1359;-0.01;-0.06;0.95;-0.11;0.86;0.09;0.10;0.79;92.00;-0.08;0.84;0.59;;0.47;0.75;;0.00;0.67;0.44;0.77;0.28;0.45;-0.09;0.02;11.42;-0.48;12.52;-0.62;13.86;7.05;1.34;4.94;0.52;1.02;2.34;27.61;2.66;36.95;31.91
1432;-0.01;-0.05;0.01;0.08;-0.17;-0.04;0.11;0.67;43.75;0.54;1.06;0.50;;-0.08;0.56;;0.45;0.56;-0.21;0.57;0.35;0.43;0.20;0.19;6.73;0.19;7.11;-0.57;6.09;6.65;0.41;0.78;-1.74;0.04;3.07;15.89;2.04;20.45;16.89
1510;0.00;0.03;0.35;0.07;0.42;-0.06;0.41;0.81;92.63;0.86;0.61;0.41;;-0.21;0.62;;0.71;0.67;-0.13;0.65;-0.01;0.21;0.03;0.03;7.02;0.54;6.18;0.30;16.91;10.47;1.07;3.92;1.45;0.88;1.19;25.12;2.71;33.22;31.85
1983;-0.01;0.04;2.24;-0.13;2.13;0.14;0.33;0.74;-64.50;0.69;0.48;1.04;;-0.20;0.76;;0.64;0.83;-0.21;0.77;-0.02;0.33;0.02;-0.09;8.83;-0.39;8.86;0.36;25.64;9.44;3.85;0.50;11.86;0.89;1.15;35.63;2.77;49.22;45.84
2046;-0.01;0.39;1.56;0.28;2.12;0.03;0.41;0.78;-157.75;0.79;0.83;0.78;;0.09;0.81;;0.96;0.78;-0.07;0.79;0.11;0.32;0.10;0.02;12.07;-0.05;8.26;3.86;21.87;11.99;4.49;5.10;0.29;1.04;1.73;35.67;3.22;50.34;44.69
2411;-0.01;-0.08;0.07;-0.24;-0.25;-0.09;-0.08;0.64;212.00;0.08;0.79;0.05;;-0.16;0.64;;0.04;0.67;-0.01;0.53;0.06;0.54;-0.01;0.20;5.96;0.75;6.02;-0.81;7.22;6.28;-1.07;1.58;0.43;0.34;3.72;16.89;1.86;20.75;13.00
2521;0.01;-0.06;0.81;0.83;1.64;-0.03;0.38;0.75;32.38;0.92;0.68;1.03;;0.17;0.78;;0.97;0.78;0.07;0.76;-0.03;-0.06;-0.05;0.02;7.15;0.48;7.24;-0.57;20.74;13.01;5.78;3.77;-1.82;0.63;-0.17;27.72;3.33;41.15;34.52
2550;0.00;0.00;2.36;0.10;2.48;0.03;0.25;0.71;43.00;0.42;1.12;0.62;;0.30;0.73;;0.33;0.65;0.20;0.75;0.23;-0.26;-0.02;-0.13;5.17;0.64;4.55;-0.02;19.42;10.95;5.21;3.91;-0.65;0.74;-1.96;22.63;2.64;36.99;28.48
