NEHartford;CTHAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
155;-0.02;0.00;-0.46;1.41;1.00;0.04;0.27;0.46;0.45;0.87;0.82;0.55;;0.83;0.51;0.67;0.54;0.71;0.62;0.54;-0.03;-0.26;-0.08;0.01;7.36;0.68;6.80;-0.12;23.38;10.98;6.12;2.28;4.00;0.72;-1.23;29.51;2.88;39.83;35.94
173;-0.01;0.20;3.80;-0.73;3.33;0.16;0.44;0.65;1.04;1.08;0.62;0.40;;0.22;0.74;0.67;1.09;0.46;0.19;0.70;-0.01;0.00;-0.07;0.03;10.74;0.10;8.71;1.93;19.48;11.06;3.97;5.10;-0.64;0.98;0.15;30.38;3.08;48.49;43.18
175;-0.01;-0.04;0.24;2.84;2.87;0.17;0.25;0.70;0.40;0.71;0.72;0.61;;-0.24;0.64;0.67;0.56;0.71;-0.21;0.63;0.50;0.26;0.16;0.16;8.98;-0.20;9.62;-0.44;32.93;7.13;14.70;2.90;8.21;1.13;2.07;43.99;2.39;58.94;53.33
176;-0.03;0.05;0.83;3.38;4.25;0.30;0.28;0.45;-0.07;0.58;0.74;0.80;;0.41;0.74;0.67;0.32;0.66;0.17;0.72;0.45;-0.16;-0.03;-0.06;7.60;0.72;6.56;0.32;33.83;8.34;18.54;3.10;3.86;0.88;-1.09;40.34;2.32;59.43;53.51
177;0.08;0.09;1.05;1.97;2.80;0.14;0.50;0.64;1.45;0.87;0.89;0.74;;0.33;0.52;0.67;1.02;0.75;0.30;0.53;0.38;0.28;0.38;0.00;8.25;0.93;6.04;1.28;29.70;13.20;11.93;4.18;0.40;0.86;1.42;39.37;3.24;56.24;52.89
181;0.02;-0.16;3.27;0.71;3.92;0.25;0.28;0.71;0.62;0.71;0.53;0.20;;0.27;0.66;0.67;0.84;0.40;0.11;0.65;0.23;0.08;-0.08;0.09;8.19;0.26;9.39;-1.46;23.39;8.90;10.06;4.11;0.32;0.84;0.87;32.44;2.72;51.49;44.24
195;-0.01;0.57;-0.39;6.35;6.31;0.54;0.46;0.70;0.96;0.75;0.68;0.82;;0.06;0.67;0.67;0.89;0.65;0.10;0.68;-0.04;-0.01;0.21;-0.07;12.60;0.49;6.46;5.64;49.28;11.88;30.96;4.56;1.88;1.04;-0.42;61.46;3.02;88.74;84.13
236;-0.02;0.16;2.38;-0.47;1.94;0.18;0.28;0.68;0.13;0.57;0.79;0.75;;0.17;0.72;0.67;0.44;0.67;0.19;0.71;-0.05;0.14;0.12;0.12;11.65;-0.16;10.28;1.52;17.68;8.36;2.44;4.55;2.34;1.07;1.29;30.63;2.70;43.43;40.67
237;-0.02;0.14;-0.09;1.59;1.66;-0.02;0.12;0.51;0.30;0.63;0.82;0.76;;-0.36;0.62;0.67;0.41;0.75;-0.32;0.61;-0.05;0.11;-0.04;-0.09;6.62;0.39;4.87;1.35;26.70;7.35;7.77;1.32;10.26;0.95;0.10;33.42;1.96;43.51;35.28
558;0.09;0.04;0.85;3.08;4.01;0.30;0.55;0.70;1.14;0.96;0.86;0.71;;0.40;0.70;0.67;1.02;0.77;0.33;0.72;0.11;0.20;0.04;0.23;7.54;-0.11;6.85;0.81;35.74;14.29;17.08;5.90;-1.54;1.08;2.14;45.42;3.54;66.82;64.14
571;0.07;-0.01;0.06;0.11;0.28;-0.17;0.16;0.67;1.02;0.58;0.54;0.69;;0.13;0.68;0.67;0.74;0.57;0.16;0.67;-0.02;-0.15;-0.06;-0.04;10.86;0.37;10.25;0.24;11.04;8.93;0.65;1.29;0.16;0.27;-0.94;20.95;2.81;28.86;19.77
839;0.16;0.03;5.67;-0.05;5.63;0.41;0.45;0.70;1.08;0.91;0.52;0.72;;-0.24;0.68;0.67;0.97;0.53;-0.20;0.69;-0.15;0.84;0.18;-0.02;6.36;0.80;4.43;1.13;26.91;11.19;11.09;4.98;-0.34;0.97;4.09;37.36;2.68;61.66;56.77
999;-0.03;0.23;3.19;-0.22;3.26;0.40;0.45;0.70;0.82;0.80;0.80;0.75;;0.21;0.73;0.67;0.87;0.71;0.20;0.72;-0.10;0.38;-0.10;0.18;10.39;-0.09;8.30;2.17;24.22;11.81;5.26;6.01;1.14;1.28;2.78;37.38;3.19;55.56;56.36
1099;-0.01;-0.06;4.07;0.29;4.27;0.43;0.26;0.52;0.68;0.76;0.84;0.66;;-0.24;0.75;0.67;0.78;0.71;-0.25;0.70;0.25;0.34;0.02;0.06;5.18;0.66;5.16;-0.65;24.31;9.66;9.58;4.96;0.12;1.00;1.98;31.47;2.45;50.93;47.46
1124;-0.01;0.51;1.57;2.20;4.18;0.06;0.21;0.69;0.30;0.26;0.65;0.59;;0.39;0.67;0.67;0.26;0.75;0.31;0.68;0.51;0.50;0.09;-0.07;13.88;0.29;8.58;5.02;26.01;9.18;14.15;2.80;-0.12;0.55;2.16;42.05;2.69;61.84;47.61
1699;-0.01;0.07;1.10;0.48;1.67;-0.01;0.13;0.52;0.24;0.21;0.60;0.66;;0.35;0.62;0.67;0.32;0.67;0.31;0.62;0.04;0.30;-0.03;-0.09;1.72;1.33;-0.24;0.63;19.45;12.28;4.59;3.69;-1.11;0.66;1.05;22.22;2.43;33.52;24.70
1740;-0.01;0.01;-0.57;0.66;0.19;-0.17;0.01;0.55;-0.17;0.18;0.52;0.67;;0.45;0.74;0.67;0.09;0.65;0.37;0.72;0.09;0.21;-0.10;0.07;10.37;-0.12;10.44;0.05;11.39;6.66;2.15;3.07;-0.49;0.58;1.36;23.12;2.38;29.65;19.08
1991;-0.03;-0.03;2.38;-0.20;2.05;0.05;0.19;0.68;0.60;0.54;0.34;0.83;;0.12;0.70;0.67;0.69;0.48;0.04;0.68;0.53;-0.18;0.08;-0.05;8.86;0.11;9.22;-0.46;16.22;8.22;3.79;3.70;0.51;0.77;-1.14;23.94;2.57;36.75;28.96
2067;-0.01;0.31;1.10;2.76;4.05;0.39;0.48;0.74;1.12;0.98;0.59;0.70;;0.35;0.69;0.67;0.94;0.73;0.27;0.73;0.01;0.25;0.12;-0.03;13.28;-0.13;10.39;3.01;33.39;11.83;16.01;5.29;0.26;1.07;1.10;47.77;3.41;68.92;67.09
2168;-0.02;-0.07;1.42;1.29;2.70;0.17;0.33;0.70;0.39;0.66;0.62;0.70;;0.42;0.74;0.67;0.59;0.62;0.46;0.70;-0.08;0.19;-0.08;0.06;8.67;0.49;8.98;-0.80;24.21;10.85;9.27;3.31;0.77;0.71;1.23;34.11;3.07;50.20;44.88
