NEPineTree;MELEW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
58;0.00;-0.02;1.06;0.47;1.58;0.23;0.28;0.70;0.38;1.08;0.65;0.73;;-0.40;0.92;0.70;1.02;0.51;-0.27;0.79;0.39;0.17;-0.07;0.33;4.87;1.41;3.68;-0.22;18.91;11.91;4.46;4.43;-1.89;0.76;2.54;26.32;2.75;38.11;37.60
125;0.00;0.80;0.18;3.13;3.90;0.15;0.24;0.67;0.56;0.74;1.28;0.72;;-0.50;0.36;0.86;0.79;0.74;-0.50;0.52;0.32;0.46;0.20;0.05;16.96;0.17;8.84;7.96;25.43;6.70;15.99;2.33;0.40;0.49;2.57;44.97;2.22;62.72;53.33
133;0.00;0.80;-0.76;5.13;5.18;0.26;0.48;0.69;0.44;0.90;0.48;0.83;;0.01;0.51;0.59;0.81;0.77;0.12;0.65;0.09;0.16;-0.01;0.09;17.56;0.39;9.19;7.98;42.08;10.63;24.16;3.36;3.94;0.93;1.21;60.85;3.04;84.66;77.12
166;0.00;0.24;-0.07;2.05;2.27;0.23;0.39;0.70;0.81;1.04;0.81;0.78;;-0.24;0.81;0.57;1.05;0.75;-0.20;0.79;-0.16;0.17;-0.05;-0.12;11.25;0.45;8.39;2.41;25.78;11.25;10.12;4.76;-0.35;0.93;0.27;37.30;3.09;52.11;50.69
172;0.00;-0.07;0.78;0.89;1.59;-0.09;0.41;0.69;-0.22;0.43;0.53;0.34;;0.94;0.86;0.89;0.47;0.53;0.81;0.79;0.31;0.09;0.00;-0.13;9.26;0.33;9.64;-0.71;22.47;11.67;6.00;5.46;-0.67;1.05;-0.19;31.54;3.30;44.77;37.43
230;0.00;0.66;-0.31;5.54;5.93;0.35;0.19;0.71;1.69;0.48;-0.17;0.53;;0.14;0.50;0.23;0.52;0.55;0.23;0.42;0.23;0.11;-0.04;0.07;12.25;0.55;5.06;6.65;41.09;9.61;27.07;4.81;-0.41;0.94;0.90;54.25;2.43;78.85;66.76
319;0.00;0.00;2.96;1.35;4.29;0.53;0.28;0.61;0.71;0.96;0.32;0.52;;0.29;0.66;0.89;0.86;0.45;0.09;0.66;-0.10;0.51;0.02;0.07;8.05;-0.14;8.20;-0.01;27.79;9.27;12.69;5.21;0.62;1.08;2.85;38.69;2.67;58.78;57.50
663;0.00;0.10;1.21;-0.46;0.93;0.01;0.27;0.68;-0.06;0.86;1.66;0.13;;0.41;0.76;0.73;1.03;0.38;0.40;0.74;-0.06;0.07;-0.07;0.08;9.55;0.80;7.76;1.00;15.31;12.29;0.15;4.19;-1.32;0.75;0.75;25.61;3.23;36.59;31.09
716;0.00;0.00;2.34;-0.38;2.08;0.03;0.15;0.70;1.38;0.37;0.54;0.54;;-0.12;0.75;0.92;0.49;0.54;-0.10;0.78;0.17;0.16;-0.12;-0.06;7.73;0.79;6.96;-0.02;13.91;8.55;2.80;1.56;1.00;0.38;0.53;22.17;2.41;34.70;26.04
1519;0.00;0.76;-0.54;4.65;4.74;0.22;0.51;0.69;1.47;0.46;0.80;0.70;;0.65;0.77;0.54;0.58;0.75;0.49;0.75;0.03;0.39;0.12;0.02;19.19;-0.21;11.82;7.58;38.62;10.37;22.16;4.59;1.50;1.02;2.03;59.84;3.25;82.79;75.53
